Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
RPM,2026-02-03,Bullish,117.6,8.42,1.29,1.92,149.05
GLPI,2026-01-12,Bullish,47.27,6.24,2.72,2.23,81.89
FND,2026-01-13,Bullish,69.25,4.78,2.59,2.07,79.88
PFGC,2026-02-17,Bullish,98.5,4.44,3.55,2.41,67.79
CUBE,2026-01-21,Bullish,38.85,3.55,2.3,2.48,108.04
CG,2026-02-11,Bearish,54.24,-8.82,3.37,4.08,120.92
ALLY,2026-02-10,Bearish,41.29,-3.67,4.23,3.12,73.76
TREX,2026-01-22,Bullish,42.35,6.04,2.13,2.19,102.91
BJ,2026-01-22,Bullish,99.44,6.96,1.59,1.61,100.69
UNM,2026-02-05,Bearish,72.91,-5.16,1.36,2.79,205.5
GNTX,2026-02-11,Bullish,24.61,2.68,2.98,1.62,54.41
ARMK,2026-01-14,Bullish,39.27,3.21,2.0,3.24,162.43
OHI,2026-02-05,Bullish,47.9,9.11,2.18,3.79,174.03
NNN,2026-01-16,Bullish,44.79,9.64,1.45,1.4,96.21
KBR,2026-02-11,Bearish,41.26,-4.08,1.27,1.93,152.09
ORI,2026-01-22,Bearish,42.56,-1.72,1.71,7.0,410.08
RRC,2026-02-13,Bullish,36.7,1.5,3.29,4.32,131.26
STAG,2026-02-05,Bullish,38.38,1.83,1.66,1.54,92.72
EQH,2026-01-13,Bearish,45.25,-5.5,2.14,1.72,80.43
FNF,2026-02-06,Bullish,57.46,4.5,1.65,1.96,118.91
FNF,2026-02-06,Bullish,57.46,4.5,1.65,1.96,118.91
WH,2026-02-11,Bullish,80.33,4.64,1.46,1.07,73.15
OGE,2026-02-11,Bullish,46.9,7.18,1.64,1.64,100.08
FAF,2026-01-29,Bullish,68.0,8.36,1.03,0.9,87.07
RMBS,2026-01-15,Bullish,101.95,6.2,1.49,2.56,172.17
CBSH,2026-01-08,Bullish,53.0099983,0.01,1.04,0.98,94.12
ADC,2026-02-05,Bullish,79.17,9.13,1.35,1.53,113.62
PBF,2026-01-23,Bullish,33.96,9.78,3.77,2.8,74.21
VNT,2026-02-05,Bullish,40.62,6.73,1.11,1.25,112.59
MTG,2026-01-15,Bearish,26.85,-5.11,2.12,2.42,114.29
EQH,2026-01-13,Bearish,45.25,-5.5,2.14,1.72,80.43
GME,2026-01-28,Bullish,23.26,5.08,8.54,8.51,99.68
RUN,2026-01-23,Bullish,19.34,4.89,6.9,8.0,115.99
IRT,2026-01-30,Bearish,16.41,-3.18,2.48,1.95,78.53
PK,2026-01-09,Bullish,11.47,6.08,3.35,4.39,131.09
SBRA,2026-02-10,Bullish,20.59,9.02,2.76,2.98,108.16
TGNA,2026-02-11,Bullish,20.88,7.41,1.76,2.26,128.46
CDP,2026-01-14,Bullish,31.74,9.57,1.09,0.71,64.89
MP,2026-02-13,Bearish,56.95,-7.14,9.43,4.56,48.35
MPW,2026-02-06,Bullish,5.43,5.24,5.92,4.74,79.98
HTZ,2026-01-27,Bearish,4.92,-9.97,5.34,4.75,89.02
LNT,2026-01-22,Bullish,71.099998,7.4,1.81,1.87,103.37
TAP,2026-01-08,Bullish,50.9,9.11,2.89,3.6,124.84
Bullish_Tickers,,,,"RPM,GLPI,FND,PFGC,CUBE,TREX,BJ,GNTX,ARMK,OHI,NNN,RRC,STAG,FNF,FNF,WH,OGE,FAF,RMBS,CBSH,ADC,PBF,VNT,GME,RUN,PK,SBRA,TGNA,CDP,MPW,LNT,TAP",,,
Bearish_Tickers,,,,"CG,ALLY,UNM,KBR,ORI,EQH,MTG,EQH,IRT,MP,HTZ",,,
Delta_Bullish,,,,"PFGC,BJ,PBF,TAP",,,
Delta_Bearish,,,,HTZ,,,
