Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-07-31,Bullish,81.010002,4.92,1.48,1.84,124.57
WPC,2026-08-10,Bearish,71.040001,-2.96,1.35,1.28,94.42
NBIX,2026-08-18,Bearish,154.23,-5.51,1.47,1.02,69.3
REXR,2026-07-20,Bullish,37.040001,5.66,2.7,2.07,76.37
NVT,2026-08-07,Bullish,164.63,4.94,2.2,1.43,65.17
CG,2026-08-04,Bullish,48.37,5.56,3.04,6.1,200.62
SCI,2026-07-17,Bullish,82.36,6.88,1.37,1.01,73.81
CLF,2026-08-04,Bullish,11.88,8.6,27.14,21.74,80.11
KNX,2026-08-07,Bearish,70.72,-1.97,4.31,3.26,75.68
LSCC,2026-07-29,Bearish,124.21,-5.28,1.8,2.08,115.11
BJ,2026-07-27,Bullish,92.69,2.11,1.74,1.33,76.24
WTRG,2026-07-09,Bullish,40.35,5.91,2.26,1.59,70.48
CHDN,2026-08-18,Bullish,88.64,1.42,1.13,1.16,102.32
GNTX,2026-07-27,Bearish,23.68,-1.6,2.78,4.02,144.88
ONTO,2026-08-12,Bullish,315.42001,9.26,1.22,1.36,111.09
GPK,2026-07-17,Bullish,10.97,3.75,4.62,3.97,85.76
OHI,2026-08-18,Bearish,46.44,-3.13,1.91,1.28,66.88
KBR,2026-07-23,Bullish,37.62,6.69,1.78,1.72,96.77
MKSI,2026-07-30,Bearish,300.23999,-9.39,1.4,3.02,215.93
BRX,2026-08-11,Bearish,29.62,-4.81,2.28,2.1,91.9
RRC,2026-08-11,Bullish,39.86,2.77,3.18,2.12,66.49
STAG,2026-08-10,Bearish,36.58,-5.63,1.89,1.42,75.47
NOV,2026-08-04,Bullish,20.99,7.22,3.57,2.83,79.15
GXO,2026-08-05,Bearish,46.63,-9.27,1.64,5.52,336.25
MAT,2026-08-03,Bullish,14.5,0.02,4.94,4.05,81.93
OGE,2026-08-06,Bearish,47.060001,-2.17,1.41,1.14,80.85
CMC,2026-08-06,Bullish,70.98,2.43,1.12,1.06,94.86
AR,2026-08-12,Bullish,37.040001,4.39,4.76,4.61,96.94
GMED,2026-08-12,Bullish,86.44,6.57,1.59,1.09,68.16
HR,2026-08-14,Bearish,19.11,-5.56,3.85,2.69,69.72
G,2026-07-31,Bullish,34.65,8.57,2.14,2.45,114.52
ADC,2026-08-12,Bearish,74.21,-3.53,1.29,0.95,73.36
OPCH,2026-08-07,Bullish,23.41,3.48,2.72,3.9,143.57
VNT,2026-08-03,Bullish,32.040001,3.84,1.38,1.08,78.43
MUR,2026-08-07,Bearish,35.18,-3.64,1.73,2.23,129.07
VVV,2026-08-12,Bearish,33.63,-9.18,2.28,2.53,110.89
FLS,2026-08-06,Bullish,78.79,6.58,2.0,1.61,80.23
CNX,2026-08-11,Bullish,35.37,1.93,1.68,1.35,80.56
SBRA,2026-07-20,Bullish,20.33,3.45,3.37,2.85,84.71
LITE,2026-08-13,Bullish,873.31,7.79,5.21,4.65,89.16
NYCB,2026-08-07,Bearish,13.82,-3.87,4.55,3.19,70.13
ENOV,2026-07-13,Bullish,25.64,9.41,1.31,0.91,69.9
WERN,2026-08-06,Bearish,38.43,-4.99,1.44,0.68,47.6
SMG,2026-08-14,Bearish,59.55,-8.29,1.01,0.48,47.62
AMZN,2026-08-03,Bullish,259.45001,5.43,48.09,90.83,188.87
NVDA,2026-08-05,Bullish,219.74001,7.42,130.27,158.19,121.43
GOOGL,2026-07-21,Bearish,344.20001,-3.68,32.9,23.37,71.04
GOOG,2026-07-22,Bearish,341.28,-3.75,22.01,23.27,105.73
PG,2026-08-03,Bearish,143.45,-2.66,8.66,8.84,102.08
PFE,2026-08-10,Bullish,27.25,7.38,42.08,49.79,118.31
ACN,2026-08-10,Bullish,172.92999,8.07,7.49,3.97,53.06
CMCSA,2026-08-13,Bullish,26.2,6.58,32.11,18.08,56.31
LIN,2026-07-31,Bearish,478.70499,-6.36,2.08,5.22,250.9
DIS,2026-08-11,Bullish,103.95,4.29,11.87,6.78,57.11
TXN,2026-08-04,Bearish,272.23999,-4.7,8.16,8.98,110.04
VZ,2026-08-05,Bullish,48.54,6.45,27.44,39.58,144.25
CAT,2026-07-29,Bearish,840.87,-6.34,3.06,5.97,195.0
INTC,2026-07-28,Bearish,96.685,-7.62,114.41,154.35,134.91
BA,2026-08-05,Bullish,223.059998,0.96,6.17,6.57,106.61
UPS,2026-08-11,Bearish,101.93,-5.54,5.79,4.37,75.48
PLD,2026-08-11,Bearish,140.020004,-1.84,5.74,3.36,58.52
SYK,2026-07-09,Bullish,331.37,4.19,2.66,1.95,73.29
T,2026-08-12,Bullish,24.9,6.48,72.5,32.52,44.86
TJX,2026-08-14,Bearish,150.85001,-3.62,4.87,3.93,80.61
CI,2026-08-06,Bearish,278.5,-2.21,1.97,2.98,151.46
GILD,2026-07-29,Bullish,143.44,9.34,6.66,7.76,116.49
MO,2026-08-06,Bearish,65.19,-7.95,8.76,10.53,120.16
ADI,2026-07-20,Bearish,376.63,-3.9,4.84,2.94,60.86
SO,2026-08-07,Bearish,92.07,-2.66,5.26,7.71,146.42
FCX,2026-08-05,Bullish,66.32,5.08,14.53,17.12,117.77
CME,2026-08-14,Bullish,271.54001,4.51,2.24,1.72,76.5
DUK,2026-08-07,Bearish,123.99,-1.58,4.05,4.31,106.35
SLB,2026-08-13,Bullish,53.21,5.43,12.84,8.48,66.0
FIS,2026-08-18,Bearish,40.95,-3.87,6.56,4.96,75.52
FDX,2026-08-10,Bullish,328.38,4.4,1.49,1.67,112.39
MAR,2026-08-04,Bearish,357.32999,-3.41,1.61,3.38,209.25
AEP,2026-08-03,Bearish,126.35,-4.22,3.95,4.88,123.6
MCK,2026-07-17,Bullish,869.26001,9.36,1.23,1.12,90.91
ORLY,2026-08-06,Bullish,90.76,1.65,7.9,4.13,52.26
ETN,2026-08-03,Bullish,431.32999,7.05,2.45,3.64,148.3
OXY,2026-07-30,Bullish,59.8,9.22,9.11,6.28,68.91
SRE,2026-07-28,Bearish,87.18,-5.7,2.89,2.22,76.81
PEG,2026-07-20,Bearish,75.6,-5.66,3.08,2.86,92.79
