Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
WSM,2026-03-10,Bearish,182.36,-9.42,1.05,0.96,91.03
PFGC,2026-03-05,Bearish,86.63,-8.32,2.42,1.25,51.43
IBKR,2026-03-11,Bearish,68.28,-3.7,4.51,3.18,70.45
TREX,2026-03-06,Bearish,37.93,-7.37,2.09,1.79,85.82
EWBC,2026-03-09,Bearish,103.3,-9.02,1.01,1.54,152.03
NLY,2026-03-11,Bearish,22.040001,-3.59,7.44,4.7,63.15
TXRH,2026-03-10,Bearish,171.23,-4.55,1.15,0.78,67.97
THC,2026-02-12,Bullish,219.3,9.92,1.19,2.46,207.71
WTRG,2026-02-24,Bullish,41.040001,5.94,2.19,3.34,152.7
UNM,2026-02-05,Bearish,72.84,-5.25,1.36,2.79,205.5
FHN,2026-03-09,Bearish,21.87,-9.19,6.27,5.81,92.58
EHC,2026-03-11,Bearish,101.43,-4.51,1.15,1.13,98.55
OHI,2026-02-05,Bullish,47.83,8.95,2.18,3.79,174.03
VOYA,2026-02-23,Bearish,67.65,-9.45,1.07,1.41,131.17
STAG,2026-02-05,Bullish,38.3,1.61,1.66,1.54,92.72
WH,2026-03-13,Bearish,75.73,-2.84,1.62,1.14,70.24
CROX,2026-03-12,Bearish,78.98,-9.42,1.61,1.13,70.07
EXEL,2026-03-05,Bearish,41.07,-4.67,3.24,3.44,106.2
RMBS,2026-03-03,Bearish,92.78,-8.42,2.78,2.85,102.51
CBSH,2026-02-27,Bearish,47.95,-9.98,1.42,2.07,145.2
HR,2026-02-18,Bullish,18.15,5.0,4.53,3.68,81.23
ADC,2026-02-05,Bullish,79.79,9.99,1.35,1.53,113.62
PB,2026-03-09,Bearish,64.74,-8.78,1.27,1.81,142.18
TMHC,2026-03-12,Bearish,59.98,-4.98,1.17,1.21,103.06
VNT,2026-03-13,Bearish,36.3,-7.09,1.09,0.77,70.8
UGI,2026-03-06,Bearish,36.32,-3.52,1.72,1.04,60.31
TDC,2026-03-12,Bearish,26.67,-9.12,2.29,1.65,71.81
FNB,2026-03-09,Bearish,16.030001,-7.97,7.62,5.1,66.97
ONB,2026-03-11,Bearish,21.51,-8.45,3.23,3.03,93.78
BYD,2026-03-03,Bearish,80.040001,-4.89,1.09,2.04,186.29
OZK,2026-03-06,Bearish,43.91,-8.4,1.11,1.74,157.34
HOMB,2026-03-04,Bearish,26.37,-8.09,1.34,1.55,115.05
GBCI,2026-03-06,Bearish,43.37,-8.88,1.02,1.01,99.17
COLB,2026-03-10,Bearish,26.35,-9.68,3.05,2.53,83.1
ARWR,2026-03-13,Bearish,57.37,-6.75,2.37,4.48,188.75
PK,2026-03-12,Bearish,10.44,-5.85,4.45,3.03,68.22
LEG,2026-03-10,Bearish,10.32,-9.76,1.86,0.96,51.83
NYCB,2026-03-12,Bearish,12.45,-4.29,5.47,4.03,73.69
ASB,2026-03-09,Bearish,24.915,-7.41,2.47,2.65,107.34
DOC,2026-02-27,Bullish,17.43,1.57,10.91,13.32,122.15
TGNA,2026-02-11,Bullish,20.5,5.46,1.76,2.26,128.46
MP,2026-02-13,Bearish,59.9,-2.33,9.43,4.56,48.35
AAPL,2026-03-06,Bearish,253.65,-4.24,45.9,41.12,89.58
AMZN,2026-02-09,Bearish,214.59,-7.59,54.37,91.18,167.7
NVDA,2026-03-06,Bearish,183.9,-0.49,195.75,189.02,96.56
OTIS,2026-03-11,Bearish,84.205,-6.09,3.94,3.7,93.91
XEL,2026-02-12,Bullish,81.92,7.41,5.64,5.51,97.79
RSG,2026-02-05,Bullish,225.09,4.71,1.44,2.02,140.03
MTB,2026-03-13,Bearish,201.62,-5.84,1.28,0.7,54.74
PPG,2026-03-13,Bearish,104.35,-8.3,2.23,2.25,100.62
EA,2026-02-26,Bearish,200.235,-0.54,3.42,1.52,44.44
FTNT,2026-03-06,Bullish,85.58,5.58,7.38,5.66,76.67
RCL,2026-03-11,Bearish,281.01,-6.77,2.73,1.75,64.14
AWK,2026-02-26,Bullish,139.35,6.76,1.98,1.62,81.82
DHI,2026-03-10,Bearish,142.18,-8.23,2.63,2.34,88.93
KMB,2026-03-12,Bearish,100.795,-3.82,5.03,5.6,111.38
VICI,2026-02-18,Bullish,28.88,0.12,10.07,11.61,115.23
Bullish_Tickers,,,,"THC,WTRG,OHI,STAG,HR,ADC,DOC,TGNA,XEL,RSG,FTNT,AWK,VICI",,,
Bearish_Tickers,,,,"WSM,PFGC,IBKR,TREX,EWBC,NLY,TXRH,UNM,FHN,EHC,VOYA,WH,CROX,EXEL,RMBS,CBSH,PB,TMHC,VNT,UGI,TDC,FNB,ONB,BYD,OZK,HOMB,GBCI,COLB,ARWR,PK,LEG,NYCB,ASB,MP,AAPL,AMZN,NVDA,OTIS,MTB,PPG,EA,RCL,DHI,KMB",,,
Delta_Bullish,,,,THC,,,
Delta_Bearish,,,,"WSM,VOYA,CROX,CBSH,FNB,ONB,BYD,COLB,ARWR,LEG,AAPL,AMZN,NVDA",,,
