Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
SMCI,2025-08-25,Bearish,42.92,-8.83,38.31,18.78,49.03
DECK,2025-08-28,Bullish,115.41,6.55,2.5,2.35,94.1
DT,2025-08-06,Bearish,50.65,-4.18,2.65,8.17,307.94
GLPI,2025-08-27,Bullish,48.099998,2.36,1.7,2.27,133.82
USFD,2025-09-09,Bearish,78.059998,-0.33,1.88,2.15,114.43
SCI,2025-08-12,Bullish,79.44,0.74,1.21,0.72,59.7
KNX,2025-07-31,Bearish,42.9,-4.01,3.07,4.44,144.37
CCK,2025-08-27,Bearish,94.56,-6.32,1.05,0.99,94.58
WTRG,2025-08-12,Bullish,38.28,0.96,1.95,1.83,93.76
ONTO,2025-08-21,Bullish,104.21,0.81,1.53,0.62,40.58
MIDD,2025-08-06,Bearish,138.67999,-3.71,1.0,4.89,488.19
ARMK,2025-08-20,Bearish,38.45,-5.52,2.54,4.82,189.49
NNN,2025-09-05,Bullish,42.68,1.01,1.24,1.79,143.78
ORI,2025-08-14,Bullish,40.12,7.87,1.47,1.01,68.59
NYT,2025-08-06,Bullish,58.24,7.46,2.19,6.98,319.09
AXTA,2025-08-26,Bullish,31.41,3.79,3.12,1.81,58.1
STAG,2025-08-25,Bullish,36.14,2.0,1.39,0.8,57.42
NOV,2025-09-04,Bullish,13.05,1.62,3.21,3.05,95.01
EQH,2025-08-22,Bullish,52.69,-0.01,3.09,2.79,90.26
FNF,2025-08-08,Bullish,59.97,5.88,1.96,1.09,55.59
DAR,2025-08-01,Bearish,31.64,-9.46,2.26,2.3,101.46
FNF,2025-08-08,Bullish,59.97,5.88,1.96,1.09,55.59
EXEL,2025-08-01,Bearish,38.28,-8.85,3.69,5.81,157.4
PLNT,2025-09-02,Bearish,102.58,-3.64,1.43,1.23,86.14
STWD,2025-08-25,Bullish,20.61,3.34,2.85,2.1,73.68
PR,2025-08-27,Bullish,13.75,0.93,10.38,8.7,83.81
MUR,2025-09-02,Bullish,24.91,3.58,2.33,2.8,120.07
VVV,2025-08-06,Bullish,39.76,9.17,1.96,3.07,156.92
CIVI,2025-08-13,Bullish,32.52,6.85,2.22,3.36,151.04
MTG,2025-08-06,Bullish,28.25,7.97,2.44,1.92,78.58
SNV,2025-08-29,Bullish,51.51,2.71,1.81,2.32,128.0
UGI,2025-08-21,Bearish,34.23,-3.41,1.87,2.8,150.06
KRG,2025-09-03,Bullish,22.74,2.13,1.63,2.03,124.31
WLK,2025-08-20,Bullish,86.010002,4.88,1.46,1.12,77.02
SLM,2025-08-18,Bearish,29.82,-6.93,2.31,2.69,116.44
VNO,2025-09-05,Bullish,39.9,4.4,1.82,2.85,156.28
AM,2025-09-08,Bullish,18.26,2.02,2.37,3.36,141.54
MDU,2025-08-15,Bearish,16.059999,-4.62,1.56,2.01,128.56
POR,2025-08-08,Bullish,42.38,2.38,1.43,0.87,60.48
