Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
XPO,2025-10-30,Bullish,141.73,9.46,1.4,2.88,205.81
ELS,2025-11-10,Bullish,62.71,2.2,2.33,1.37,58.67
IBKR,2025-11-24,Bearish,64.19,-3.33,4.28,4.42,103.26
CUBE,2025-10-31,Bearish,37.35,-8.23,1.78,4.49,252.01
LSCC,2025-11-26,Bullish,70.019997,4.45,2.3,1.71,74.16
UNM,2025-11-04,Bullish,76.38,1.14,1.36,3.88,286.08
DBX,2025-11-07,Bullish,29.67,1.26,3.32,9.07,273.15
ARMK,2025-10-29,Bearish,37.3,-5.01,2.24,2.28,101.8
RGLD,2025-11-21,Bullish,201.050003,9.01,1.05,1.21,115.0
NNN,2025-10-24,Bearish,41.080002,-2.97,1.0,1.38,137.88
BRX,2025-11-03,Bearish,26.13,-3.48,2.48,2.38,95.94
FLR,2025-11-18,Bearish,42.41,-6.06,3.68,2.48,67.39
GXO,2025-11-17,Bearish,50.5,-3.25,1.15,1.41,123.1
FNF,2025-11-25,Bullish,59.48,3.39,1.28,0.99,77.0
FNF,2025-11-25,Bullish,59.48,3.39,1.28,0.99,77.0
AR,2025-11-13,Bullish,35.12,6.25,4.85,4.28,88.41
G,2025-11-14,Bullish,44.21,6.03,2.3,1.44,62.66
ADC,2025-10-20,Bullish,75.14,3.6,1.02,1.13,111.05
PB,2025-11-24,Bullish,68.84,3.92,1.11,0.97,88.16
PR,2025-11-18,Bullish,14.36,9.92,11.58,11.13,96.15
MTG,2025-11-05,Bullish,28.38,3.48,1.84,1.94,105.1
KRG,2025-11-07,Bullish,23.07,3.51,1.9,1.47,76.98
HALO,2025-11-13,Bullish,72.66,6.61,2.33,3.51,150.42
FNB,2025-11-24,Bullish,16.66,5.42,6.41,4.55,70.96
OZK,2025-10-17,Bearish,46.0,-8.81,1.14,3.47,303.9
VNO,2025-10-29,Bearish,36.82,-6.77,1.11,1.85,166.76
GBCI,2025-10-21,Bearish,42.66,-9.03,1.17,1.07,91.58
AM,2025-10-27,Bearish,17.79,-3.05,1.87,2.45,130.92
JHG,2025-11-18,Bearish,43.36,-0.05,1.73,0.99,57.49
WU,2025-10-28,Bullish,8.67,3.44,13.46,27.85,206.85
QDEL,2025-11-05,Bearish,27.5,-2.3,1.17,1.86,159.36
SBRA,2025-11-12,Bullish,19.34,5.31,3.01,3.98,132.19
NSA,2025-10-29,Bearish,29.47,-5.71,1.2,2.0,167.29
IART,2025-11-03,Bearish,13.12,-8.22,1.19,1.68,141.84
DOC,2025-11-04,Bearish,18.22,-0.08,10.96,7.38,67.38
TGNA,2025-11-25,Bearish,19.53,-1.59,1.71,2.83,165.87
WU,2025-10-28,Bullish,8.67,3.44,13.46,27.85,206.85
GPC,2025-10-22,Bearish,129.86,-3.69,1.08,1.35,124.74
KIM,2025-10-31,Bearish,20.62,-4.85,4.85,6.34,130.82
Bullish_Tickers,,,,"XPO,ELS,LSCC,UNM,DBX,RGLD,FNF,FNF,AR,G,ADC,PB,PR,MTG,KRG,HALO,FNB,WU,SBRA,WU",,,
Bearish_Tickers,,,,"IBKR,CUBE,ARMK,NNN,BRX,FLR,GXO,OZK,VNO,GBCI,AM,JHG,QDEL,NSA,IART,DOC,TGNA,GPC,KIM",,,
Delta_Bullish,,,,LSCC,,,
Delta_Bearish,,,,,,,
