Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DT,2025-08-06,Bearish,48.84,-7.6,2.65,8.17,307.94
GLPI,2025-07-21,Bearish,46.55,-1.68,1.49,2.44,163.76
FBIN,2025-07-24,Bullish,58.88,9.76,2.19,2.07,94.3
CUBE,2025-07-18,Bearish,39.0,-7.45,1.86,1.56,83.96
TREX,2025-07-11,Bullish,62.89,8.45,1.96,1.65,84.18
SCI,2025-08-12,Bullish,80.76,2.42,1.21,0.72,59.7
KNX,2025-07-31,Bearish,42.27,-5.42,3.07,4.44,144.37
NLY,2025-07-11,Bullish,20.65,6.63,7.69,4.34,56.43
WTRG,2025-08-12,Bullish,38.66,1.96,1.95,1.83,93.76
MIDD,2025-08-06,Bearish,130.72,-9.24,1.0,4.89,488.19
PVH,2025-07-25,Bullish,76.24,4.58,1.3,0.77,59.54
OHI,2025-07-16,Bullish,40.76,9.95,2.75,1.77,64.18
NNN,2025-08-11,Bearish,40.68,-3.85,1.34,0.73,54.37
ORI,2025-08-14,Bullish,38.040001,2.27,1.47,1.01,68.59
NYT,2025-08-06,Bullish,59.28,9.38,2.19,6.98,319.09
FR,2025-07-30,Bearish,48.5,-2.16,1.48,0.91,61.18
BRX,2025-07-22,Bullish,26.41,2.76,2.35,2.11,89.91
STAG,2025-08-01,Bearish,34.35,-3.29,1.54,2.33,150.97
NOV,2025-08-04,Bearish,12.36,-5.12,4.28,4.17,97.43
EQH,2025-08-14,Bullish,53.0,0.66,2.79,2.27,81.34
MAT,2025-07-29,Bearish,17.95,-5.49,4.68,4.72,100.79
FNF,2025-08-08,Bullish,58.69,3.62,1.96,1.09,55.59
FNF,2025-08-08,Bullish,58.69,3.62,1.96,1.09,55.59
WH,2025-07-17,Bullish,87.69,2.85,1.34,1.65,123.31
OGE,2025-07-21,Bullish,44.57,0.67,1.24,1.25,100.39
MTDR,2025-08-15,Bearish,46.87,-3.23,1.9,1.34,70.86
FAF,2025-08-04,Bullish,63.93,7.68,1.64,0.7,42.7
G,2025-07-30,Bearish,44.07,-1.86,1.19,1.56,131.0
STWD,2025-08-01,Bearish,19.85,-0.61,5.43,4.46,82.09
PR,2025-08-13,Bearish,13.3,-2.31,10.75,9.27,86.23
MUR,2025-08-14,Bearish,22.38,-7.03,2.35,2.48,105.88
VVV,2025-08-06,Bullish,39.63,8.82,1.96,3.07,156.92
MTG,2025-08-06,Bullish,27.26,4.19,2.44,1.92,78.58
