Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2025-10-01,Bearish,100.19,-9.43,2.71,3.53,130.28
ELS,2025-10-08,Bullish,62.92,3.1,1.85,2.49,134.45
GLPI,2025-09-24,Bearish,45.11,-4.33,2.26,3.5,154.86
USFD,2025-09-22,Bearish,76.27,-2.68,1.87,1.88,100.68
CUBE,2025-10-20,Bullish,42.27,3.71,1.43,1.03,71.88
CG,2025-10-16,Bearish,58.29,-5.09,3.42,2.07,60.38
TTEK,2025-09-22,Bearish,33.38,-7.62,2.28,2.82,123.62
WTRG,2025-09-30,Bullish,41.93,9.52,1.98,1.75,88.47
UNM,2025-09-25,Bullish,75.7,1.55,1.72,0.94,54.64
WBS,2025-10-16,Bearish,54.83,-6.93,1.47,4.15,283.0
FHN,2025-10-17,Bearish,20.54,-7.2,16.77,25.19,150.18
ACHC,2025-09-25,Bullish,23.96,6.64,3.75,3.39,90.37
NNN,2025-10-17,Bullish,42.71,0.84,1.06,0.91,85.92
NYT,2025-10-07,Bearish,56.07,-1.86,1.52,1.19,78.46
RRC,2025-09-30,Bullish,37.12,3.58,3.3,2.98,90.14
AXTA,2025-09-24,Bearish,28.53,-6.36,2.59,4.33,167.14
FLR,2025-10-15,Bullish,47.88,8.02,4.05,8.11,200.27
STAG,2025-10-07,Bullish,38.78,8.65,1.74,1.18,67.51
NOV,2025-10-20,Bearish,12.76,-1.7,3.5,3.43,97.86
EQH,2025-09-30,Bearish,48.0099983,-9.29,3.08,2.64,85.89
FNF,2025-10-10,Bearish,56.11,-4.03,1.17,0.94,80.37
BRKR,2025-10-16,Bullish,38.11,9.41,3.82,4.24,110.94
FNF,2025-10-10,Bearish,56.11,-4.03,1.17,0.94,80.37
OGE,2025-09-29,Bullish,46.65,4.35,1.13,1.63,144.49
GMED,2025-10-20,Bullish,61.58,4.98,1.33,1.34,101.03
ADC,2025-10-20,Bullish,75.76,4.46,1.02,1.13,111.05
TMHC,2025-10-10,Bearish,62.13,-5.44,1.08,0.89,82.37
STWD,2025-10-01,Bearish,18.68,-6.82,2.94,3.77,128.13
PR,2025-09-22,Bearish,12.33,-9.85,12.93,11.91,92.11
VVV,2025-10-01,Bearish,34.9,-8.06,1.8,1.99,110.54
FLS,2025-10-09,Bearish,51.23,-4.59,2.14,1.96,91.62
MTG,2025-10-17,Bearish,27.07,-1.39,1.8,1.45,80.56
SNV,2025-09-30,Bearish,45.89,-8.9,1.64,1.37,83.14
ST,2025-10-15,Bullish,31.77,2.59,1.46,1.26,86.16
TDC,2025-10-16,Bearish,20.86,-3.29,1.3,1.08,82.84
OLLI,2025-10-08,Bearish,120.81,-7.43,1.1,1.05,96.01
FNB,2025-10-17,Bearish,15.49,-2.21,14.58,28.41,194.81
ONB,2025-10-10,Bearish,20.65,-5.98,5.21,6.49,124.53
WLK,2025-09-25,Bearish,75.39,-9.94,1.03,1.06,102.96
RYN,2025-10-20,Bearish,24.57,-4.03,1.1,1.6,145.49
ZI,2025-10-15,Bearish,10.47,-2.12,3.88,2.45,63.04
MTSI,2025-10-15,Bullish,140.33,8.29,1.31,1.1,83.56
CC,2025-10-17,Bearish,13.31,-9.66,3.04,4.15,136.61
OZK,2025-10-17,Bearish,46.2,-8.42,1.14,3.47,303.9
HOG,2025-10-20,Bearish,26.68,-2.6,1.38,1.54,111.35
HOMB,2025-10-01,Bearish,27.35,-5.44,1.11,0.74,66.93
AVT,2025-09-25,Bearish,53.07,-0.27,1.18,0.7,59.12
EQH,2025-09-30,Bearish,48.0099983,-9.29,3.08,2.64,85.89
YETI,2025-10-08,Bearish,33.99,-1.48,1.54,1.48,95.69
GME,2025-10-17,Bearish,23.37,-4.39,8.34,6.21,74.38
NVST,2025-10-13,Bearish,20.14,-1.07,2.11,1.72,81.62
CUZ,2025-10-09,Bearish,26.59,-6.64,1.38,1.46,105.48
PENN,2025-10-10,Bearish,17.02,-8.36,3.47,4.15,119.71
BHF,2025-10-16,Bearish,46.62,-6.04,1.86,4.66,250.23
QDEL,2025-10-16,Bullish,29.0,3.39,1.33,1.48,111.33
CNX,2025-09-26,Bullish,32.3,6.19,1.94,1.82,93.57
PK,2025-10-09,Bearish,10.88,-3.48,3.3,3.02,91.32
LEG,2025-09-25,Bearish,8.96,-4.79,1.89,1.88,99.31
SBRA,2025-10-06,Bearish,18.43,-1.0,2.38,4.25,178.46
NYCB,2025-10-10,Bearish,11.54,-3.42,5.25,5.07,96.61
CRI,2025-10-14,Bullish,29.66,1.01,1.21,1.15,94.78
GO,2025-10-10,Bearish,15.77,-2.84,3.03,2.47,81.59
MA,2025-10-10,Bearish,566.35999,-1.56,2.91,3.55,122.28
HD,2025-10-13,Bearish,388.89001,-1.78,3.3,2.93,88.56
MRK,2025-10-02,Bullish,86.32,4.32,14.21,14.58,102.54
PEP,2025-10-10,Bullish,153.64,7.73,8.01,17.55,218.98
PFE,2025-10-01,Bullish,24.69,0.48,58.8,150.88,256.58
LIN,2025-10-09,Bearish,451.56,-4.29,1.71,1.5,87.82
ABT,2025-10-17,Bearish,129.50999,-1.96,6.38,6.81,106.71
DHR,2025-10-06,Bullish,208.39,4.72,5.12,3.85,75.23
DIS,2025-09-19,Bearish,111.96,-3.87,7.46,23.4,313.69
VZ,2025-10-06,Bearish,40.8,-6.08,20.73,75.94,366.39
COP,2025-10-10,Bearish,87.059998,-7.3,6.73,7.89,117.23
AMGN,2025-10-09,Bullish,303.32999,5.41,2.78,1.37,49.26
UNP,2025-09-26,Bullish,227.3,1.61,5.1,4.94,96.94
LOW,2025-10-13,Bearish,242.27,-2.35,2.72,3.07,112.87
BA,2025-09-24,Bearish,216.82001,-2.03,7.09,7.35,103.79
NKE,2025-09-25,Bearish,67.62,-7.3,12.49,13.08,104.66
ELV,2025-10-03,Bullish,354.070007,9.98,2.04,2.68,131.28
T,2025-10-03,Bearish,26.1,-8.11,31.8,34.89,109.72
CI,2025-10-20,Bullish,306.84,2.82,1.42,1.61,113.42
GILD,2025-10-07,Bullish,123.11,8.75,7.9,8.71,110.34
PNC,2025-10-13,Bearish,182.17,-7.19,1.56,1.82,116.48
BSX,2025-09-17,Bearish,99.485,-4.38,7.94,12.06,151.91
USB,2025-10-17,Bearish,47.099998,-0.43,9.45,14.03,148.43
SO,2025-09-25,Bullish,97.805,5.57,4.56,6.97,152.91
FCX,2025-09-26,Bearish,41.04,-4.02,22.16,41.52,187.33
SHW,2025-09-25,Bearish,330.85,-6.53,1.84,1.58,85.96
CSX,2025-09-29,Bullish,36.515,8.76,15.47,34.27,221.47
EMR,2025-09-19,Bearish,129.84,-2.49,2.96,3.77,127.42
SLB,2025-10-02,Bearish,33.78,-3.09,17.54,10.93,62.31
FDX,2025-09-23,Bullish,239.225,4.64,2.5,2.88,115.4
AON,2025-09-19,Bearish,344.09,-5.48,1.21,3.73,307.09
MAR,2025-09-17,Bearish,262.985,-1.21,1.23,1.94,157.8
AEP,2025-09-29,Bullish,117.36,7.82,3.08,2.88,93.36
COF,2025-10-10,Bearish,215.735,-0.36,3.42,4.64,135.81
ALL,2025-10-21,Bearish,194.61,-4.42,1.23,0.0,0.04
HUM,2025-10-03,Bullish,285.74,6.92,2.46,4.48,182.1
AIG,2025-10-17,Bearish,77.47,-3.35,4.44,4.03,90.86
KMI,2025-09-25,Bullish,27.565,0.98,12.02,13.49,112.28
OXY,2025-10-13,Bearish,41.17,-9.13,13.15,8.52,64.81
PEG,2025-10-21,Bullish,85.0,2.48,2.65,0.01,0.21
HLT,2025-10-01,Bearish,261.58,-1.86,1.76,2.23,126.44
DLR,2025-09-19,Bullish,171.15,0.84,1.73,3.15,181.67
WMB,2025-09-19,Bullish,63.11,8.06,6.38,14.76,231.43
PRU,2025-09-19,Bearish,101.84,-3.57,1.69,3.06,181.77
OTIS,2025-10-20,Bullish,91.265,0.93,2.08,1.62,77.82
ACGL,2025-10-17,Bearish,86.8,-3.89,2.18,6.46,296.28
EXC,2025-10-01,Bullish,48.05,9.33,5.6,7.78,138.91
MTB,2025-10-10,Bearish,182.24,-6.02,1.13,1.16,103.3
ECL,2025-09-30,Bullish,280.38,3.62,1.52,1.59,104.98
LEN,2025-10-13,Bearish,124.92,-0.33,4.48,3.24,72.3
FAST,2025-10-14,Bearish,43.0,-8.24,7.09,15.65,220.71
CAH,2025-10-02,Bullish,157.055,2.75,2.43,3.22,132.7
RCL,2025-10-09,Bearish,305.63,-5.39,1.88,1.39,73.92
AWK,2025-10-20,Bullish,143.895,2.26,1.27,1.11,87.52
CDNS,2025-10-16,Bearish,328.83,-3.94,1.65,1.79,108.14
DHI,2025-10-21,Bearish,153.08,-4.26,2.99,0.01,0.37
VICI,2025-09-22,Bearish,31.165,-5.01,8.49,9.56,112.51
FITB,2025-10-16,Bearish,42.1,-3.47,9.06,16.35,180.39
TRGP,2025-10-06,Bearish,150.32,-9.61,1.48,1.23,83.23
DRI,2025-09-18,Bearish,187.97,-9.64,1.22,6.7,549.36
CF,2025-10-16,Bearish,83.955,-4.42,2.63,2.87,109.45
LUV,2025-10-14,Bullish,34.24,6.27,9.64,11.03,114.43
HAS,2025-10-07,Bearish,74.36,-2.25,1.74,1.33,76.23
BEN,2025-09-29,Bearish,22.51,-7.25,3.75,4.41,117.35
MAS,2025-10-10,Bearish,68.56,-2.35,2.23,2.26,101.65
NI,2025-09-24,Bullish,43.735,6.4,5.05,6.5,128.7
PNW,2025-10-13,Bullish,92.6,3.26,1.06,0.64,60.43
REG,2025-10-15,Bullish,72.2,0.89,1.04,0.81,78.5
HST,2025-10-17,Bearish,16.6,-0.31,6.28,4.89,77.84
FOX,2025-10-21,Bearish,52.2,-1.86,1.71,0.0,0.05
