Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-07-31,Bullish,82.26,6.54,1.48,1.84,124.57
VST,2026-07-30,Bearish,146.39999,-6.37,4.06,4.6,113.38
WPC,2026-08-10,Bearish,71.49,-2.34,1.35,1.28,94.42
REXR,2026-07-20,Bullish,36.42,3.89,2.7,2.07,76.37
NVT,2026-08-07,Bullish,170.0099945,8.37,2.2,1.43,65.17
DKS,2026-07-20,Bearish,202.25999,-8.35,1.17,0.75,63.66
SCI,2026-07-17,Bullish,83.12,7.87,1.37,1.01,73.81
LSCC,2026-07-29,Bearish,128.42999,-2.06,1.8,2.08,115.11
BJ,2026-07-27,Bullish,93.53,3.04,1.74,1.33,76.24
WTRG,2026-07-09,Bullish,40.46,6.2,2.26,1.59,70.48
COHR,2026-07-15,Bearish,327.23001,-5.62,5.3,5.19,97.8
GNTX,2026-07-27,Bearish,23.7,-1.52,2.78,4.02,144.88
BRBR,2026-08-12,Bearish,10.99,-9.92,4.33,3.15,72.83
KBR,2026-07-23,Bullish,38.16,8.22,1.78,1.72,96.77
MKSI,2026-07-30,Bearish,306.29001,-7.57,1.4,3.02,215.93
BRX,2026-08-11,Bearish,30.02,-3.53,2.28,2.1,91.9
RRC,2026-08-11,Bullish,39.91,2.9,3.18,2.12,66.49
STAG,2026-08-10,Bearish,36.95,-4.68,1.89,1.42,75.47
NOV,2026-08-04,Bullish,20.64,5.44,3.57,2.83,79.15
GXO,2026-08-05,Bearish,48.36,-5.9,1.64,5.52,336.25
MAT,2026-08-03,Bullish,14.88,2.64,4.94,4.05,81.93
FNF,2026-07-15,Bullish,48.97,0.85,1.78,1.31,74.02
FNF,2026-07-15,Bullish,48.97,0.85,1.78,1.31,74.02
WH,2026-07-13,Bearish,74.31,-8.88,1.5,1.0,66.65
OGE,2026-08-06,Bearish,47.02,-2.26,1.41,1.14,80.85
CMC,2026-08-06,Bullish,72.13,4.09,1.12,1.06,94.86
AR,2026-08-12,Bullish,36.82,3.77,4.76,4.61,96.94
GMED,2026-08-12,Bullish,85.94,5.95,1.59,1.09,68.16
G,2026-07-31,Bullish,34.37,7.69,2.14,2.45,114.52
