Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
SMCI,2026-07-01,Bearish,30.32,-7.24,75.83,52.03,68.62
DECK,2026-07-21,Bearish,99.31,-5.93,2.17,2.34,107.6
GDDY,2026-07-14,Bullish,91.77,7.12,2.48,1.16,46.68
GGG,2026-07-31,Bullish,82.5,6.85,1.48,1.84,124.57
ELS,2026-07-01,Bullish,65.0,2.5,1.59,1.31,82.38
REXR,2026-07-20,Bullish,36.87,5.18,2.7,2.07,76.37
OVV,2026-07-21,Bullish,58.86,5.22,3.0,2.92,97.44
TTC,2026-06-26,Bullish,98.92,7.12,1.22,1.18,96.39
CG,2026-08-04,Bullish,49.39,7.79,3.04,6.1,200.62
DKS,2026-07-20,Bearish,201.58,-8.66,1.17,0.75,63.66
LSCC,2026-07-29,Bearish,124.32,-5.2,1.8,2.08,115.11
TPX,2026-07-20,Bearish,66.64,-9.78,2.52,1.98,78.64
BJ,2026-07-27,Bullish,97.53,7.44,1.74,1.33,76.24
WTRG,2026-07-09,Bullish,39.85,4.6,2.26,1.59,70.48
COHR,2026-07-15,Bearish,317.41,-8.45,5.3,5.19,97.8
GNTX,2026-07-27,Bearish,23.89,-0.73,2.78,4.02,144.88
ONTO,2026-07-29,Bearish,265.92,-6.89,1.21,2.07,171.69
BRBR,2026-07-24,Bullish,12.34,1.04,5.26,3.39,64.35
OHI,2026-06-29,Bullish,48.505,4.78,2.66,1.8,67.61
KBR,2026-07-23,Bullish,36.9,4.65,1.78,1.72,96.77
MKSI,2026-07-30,Bearish,300.11,-9.43,1.4,3.02,215.93
NOV,2026-08-04,Bullish,19.83,1.3,3.57,2.83,79.15
GXO,2026-08-05,Bearish,47.85,-6.89,1.63,5.24,321.81
FNF,2026-07-15,Bullish,51.66,6.39,1.78,1.31,74.02
DAR,2026-07-13,Bullish,59.73,3.47,2.64,1.79,67.85
FNF,2026-07-15,Bullish,51.66,6.39,1.78,1.31,74.02
WH,2026-07-13,Bearish,76.26,-6.49,1.5,1.0,66.65
CMC,2026-08-05,Bullish,75.54,9.48,1.12,1.58,141.56
ADC,2026-07-06,Bullish,76.06,0.67,1.22,1.57,128.57
ESNT,2026-06-29,Bullish,65.11,8.2,1.11,1.05,94.37
PR,2026-07-21,Bullish,20.495,5.18,9.91,8.98,90.64
FLS,2026-08-06,Bullish,80.84,9.15,1.9,0.01,0.58
TKO,2026-07-10,Bearish,184.91,-6.3,1.8,1.59,88.55
SFM,2026-08-04,Bullish,84.585,4.53,2.23,2.02,90.47
GTLS,2026-06-22,Bullish,209.89999,1.19,1.26,0.93,73.79
POR,2026-08-05,Bearish,49.21,-3.68,1.07,0.92,86.09
