Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-09-09,Bearish,76.89,-2.48,2.49,1.09,43.96
RPM,2026-09-02,Bearish,100.295,-7.12,1.55,1.17,75.36
WPC,2026-08-10,Bearish,68.765,-6.06,1.35,1.28,94.42
NBIX,2026-08-18,Bearish,152.89,-6.33,1.47,1.04,70.63
ELS,2026-09-02,Bearish,61.325,-4.9,1.22,1.13,92.86
KNX,2026-08-07,Bearish,68.32,-5.3,4.31,3.26,75.68
NLY,2026-09-14,Bearish,21.735,-4.18,6.54,9.83,150.38
BJ,2026-09-15,Bullish,95.42,2.96,1.93,0.02,1.05
CELH,2026-09-10,Bearish,27.84,-8.71,8.91,9.01,101.09
FHN,2026-08-27,Bearish,24.405,-3.05,4.76,3.87,81.2
ACHC,2026-09-04,Bearish,27.42,-5.83,1.54,0.84,54.23
OHI,2026-08-18,Bearish,47.4,-1.13,1.93,1.6,83.23
NNN,2026-08-26,Bearish,43.32,-6.84,1.32,0.9,68.4
BRX,2026-08-11,Bearish,28.465,-8.53,2.28,2.1,91.9
RRC,2026-08-11,Bullish,42.01,8.31,3.18,2.12,66.49
STAG,2026-08-10,Bearish,37.02,-4.5,1.89,1.42,75.47
MAT,2026-09-09,Bearish,13.545,-7.16,3.29,3.63,110.32
OGE,2026-08-06,Bearish,45.79,-4.81,1.41,1.14,80.85
CMC,2026-08-24,Bearish,64.85,-6.62,1.15,1.49,130.14
CGNX,2026-08-24,Bearish,58.84,-6.82,2.47,1.72,69.49
GMED,2026-09-08,Bearish,74.79,-8.28,1.13,1.89,167.12
HR,2026-08-14,Bearish,18.78,-7.19,3.85,2.69,69.72
ADC,2026-08-12,Bearish,70.195,-8.75,1.29,0.95,73.36
OPCH,2026-08-07,Bullish,24.035,6.25,2.72,3.9,143.57
M,2026-08-31,Bearish,21.835,-6.15,4.91,4.74,96.43
TKO,2026-08-26,Bearish,191.92,-0.03,1.2,0.74,61.41
SFM,2026-09-08,Bearish,74.38,-8.58,1.56,2.56,164.37
KRG,2026-08-11,Bearish,25.77,-7.74,3.05,1.82,59.67
GPS,2026-09-01,Bullish,20.92,0.22,8.21,7.29,88.82
VNO,2026-09-09,Bearish,34.66,-7.77,1.08,1.22,113.35
GBCI,2026-08-19,Bearish,45.83,-7.67,1.1,0.94,85.46
VAL,2026-08-20,Bullish,87.42,5.56,1.19,1.39,117.47
COLB,2026-08-31,Bearish,30.19,-2.9,2.67,2.37,88.91
NVST,2026-09-15,Bearish,25.095,-6.12,2.06,0.29,14.03
KRC,2026-08-28,Bearish,34.62,-6.83,1.03,0.72,70.66
SLGN,2026-08-17,Bearish,38.48,-9.77,1.6,0.77,48.15
VLY,2026-09-01,Bearish,13.775,-3.31,5.87,6.66,113.45
CUZ,2026-09-08,Bearish,27.83,-5.5,1.27,0.99,77.37
PENN,2026-08-19,Bearish,17.895,-8.63,2.67,1.98,74.24
IRT,2026-08-31,Bearish,15.23,-8.36,2.69,2.88,107.34
CNX,2026-08-11,Bullish,35.525,2.37,1.68,1.35,80.56
PNM,2026-09-14,Bearish,57.68,-0.07,1.23,0.63,51.54
LITE,2026-08-13,Bullish,838.465,3.48,5.21,4.65,89.16
NYCB,2026-08-07,Bearish,13.02,-9.43,4.55,3.19,70.13
DOC,2026-09-11,Bearish,20.135,-3.63,4.14,3.57,86.15
WERN,2026-08-06,Bearish,37.56,-7.15,1.44,0.68,47.6
MP,2026-09-15,Bearish,49.63,-7.26,4.97,0.12,2.37
PPC,2026-08-25,Bullish,29.79,1.52,1.76,1.72,97.42
AFL,2026-08-26,Bearish,117.11,-2.71,2.01,1.68,83.97
ETN,2026-09-14,Bearish,390.73,-5.47,1.83,3.19,174.3
D,2026-08-26,Bearish,64.19,-5.7,3.46,2.77,79.97
AIG,2026-08-20,Bearish,75.255,-2.82,2.96,2.69,90.85
JCI,2026-09-14,Bearish,138.89,-3.44,3.09,5.01,162.19
SPG,2026-09-02,Bearish,203.56,-6.81,1.2,0.92,76.41
PCAR,2026-09-11,Bearish,122.36,-2.67,2.34,2.07,88.42
ROST,2026-09-10,Bearish,226.115,-3.19,2.74,1.36,49.46
DLR,2026-09-14,Bearish,178.935,-4.89,1.95,2.04,104.91
CTVA,2026-09-01,Bullish,83.83,2.55,4.49,5.57,124.12
TT,2026-08-21,Bearish,422.65,-9.91,1.16,0.83,70.91
ACGL,2026-09-10,Bearish,96.24,-2.17,2.56,3.46,135.02
VRSK,2026-09-09,Bearish,184.265,-1.56,1.12,1.2,106.98
PPG,2026-08-20,Bearish,104.86,-8.88,1.86,1.57,84.66
KEYS,2026-08-25,Bearish,312.53,-5.25,1.4,1.61,114.83
F,2026-09-09,Bearish,13.575,-3.5,42.44,68.87,162.28
WBD,2026-08-14,Bullish,27.905,4.58,23.93,12.5,52.22
KMB,2026-09-10,Bearish,97.72,-8.51,3.6,9.87,274.63
FITB,2026-09-09,Bearish,54.61,-1.03,4.95,4.48,90.47
ED,2026-08-11,Bearish,105.07,-4.06,2.3,1.86,81.13
CHTR,2026-09-10,Bearish,141.295,-4.43,2.91,3.51,120.5
HBAN,2026-08-28,Bearish,16.735,-3.24,21.84,21.52,98.54
HIG,2026-09-15,Bearish,135.57,-1.53,1.27,0.03,2.44
CPRT,2026-08-20,Bullish,31.405,3.23,12.24,10.8,88.22
EBAY,2026-08-14,Bearish,108.3,-0.86,4.32,2.76,63.85
TTWO,2026-09-01,Bearish,214.98,-8.72,2.76,2.8,101.38
MAA,2026-08-17,Bearish,124.74,-6.65,1.05,0.78,74.66
XYL,2026-08-24,Bearish,107.645,-8.64,1.77,1.6,90.46
INVH,2026-09-04,Bearish,27.655,-6.27,3.37,2.52,74.91
LYB,2026-08-19,Bullish,65.17,4.95,4.65,3.89,83.63
LDOS,2026-08-11,Bullish,131.465,7.92,1.66,1.89,114.06
