Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-09-09,Bearish,76.61,-2.84,2.49,1.09,43.96
RPM,2026-09-02,Bearish,100.19,-7.21,1.55,1.17,75.36
WPC,2026-08-10,Bearish,68.865,-5.93,1.35,1.28,94.42
NBIX,2026-08-18,Bearish,157.42,-3.55,1.47,1.04,70.63
ELS,2026-09-02,Bearish,61.13,-5.21,1.22,1.13,92.86
CELH,2026-09-10,Bearish,28.535,-6.43,8.91,9.01,101.09
FHN,2026-08-27,Bearish,24.45,-2.87,4.76,3.87,81.2
ACHC,2026-09-04,Bearish,28.355,-2.62,1.54,0.84,54.23
OHI,2026-08-18,Bearish,47.235,-1.47,1.93,1.6,83.23
AGCO,2026-09-03,Bullish,123.29,9.86,1.11,1.71,154.31
NNN,2026-08-26,Bearish,43.755,-5.9,1.32,0.9,68.4
BRX,2026-08-11,Bearish,28.615,-8.04,2.28,2.1,91.9
RRC,2026-08-11,Bullish,41.405,6.75,3.18,2.12,66.49
STAG,2026-08-10,Bearish,37.12,-4.24,1.89,1.42,75.47
JEF,2026-08-25,Bearish,50.315,-7.12,1.98,1.54,77.35
MAT,2026-09-09,Bearish,14.13,-3.15,3.29,3.63,110.32
OGE,2026-08-06,Bearish,46.2,-3.96,1.41,1.14,80.85
CMC,2026-08-24,Bearish,65.76,-5.31,1.15,1.49,130.14
CGNX,2026-08-24,Bearish,59.655,-5.53,2.47,1.72,69.49
AR,2026-08-12,Bullish,38.55,8.64,4.76,4.61,96.94
GMED,2026-09-08,Bearish,74.8,-8.27,1.13,1.89,167.12
HR,2026-08-14,Bearish,18.915,-6.53,3.85,2.69,69.72
ADC,2026-08-12,Bearish,70.47,-8.39,1.29,0.95,73.36
OPCH,2026-08-07,Bullish,23.735,4.92,2.72,3.9,143.57
ST,2026-08-19,Bearish,41.505,-9.39,1.75,2.95,167.96
UGI,2026-08-18,Bullish,37.57,5.2,2.07,13.24,640.31
KRG,2026-08-11,Bearish,25.895,-7.29,3.05,1.82,59.67
GPS,2026-09-01,Bullish,21.51,3.05,8.21,7.29,88.82
VNO,2026-09-09,Bearish,35.17,-6.42,1.08,1.22,113.35
GBCI,2026-08-19,Bearish,45.99,-7.34,1.1,0.94,85.46
POR,2026-08-05,Bearish,48.17,-5.72,1.08,1.16,107.38
DOC,2026-09-11,Bearish,20.12,-3.7,4.14,3.57,86.15
WERN,2026-08-06,Bearish,37.4,-7.54,1.44,0.68,47.6
PPC,2026-08-25,Bullish,30.55,4.11,1.76,1.72,97.42
TTWO,2026-09-01,Bearish,221.11,-6.12,2.76,2.8,101.38
HSY,2026-09-01,Bearish,174.155,-4.26,1.14,1.56,136.84
CHD,2026-09-11,Bearish,95.125,-3.45,1.78,1.95,109.67
Bullish_Tickers,,,,"AGCO,RRC,AR,OPCH,UGI,GPS,PPC",,,
Bearish_Tickers,,,,"GGG,RPM,WPC,NBIX,ELS,CELH,FHN,ACHC,OHI,NNN,BRX,STAG,JEF,MAT,OGE,CMC,CGNX,GMED,HR,ADC,ST,KRG,VNO,GBCI,POR,DOC,WERN,TTWO,HSY,CHD",,,
Delta_Bullish,,,,"AGCO,RRC,AR,OPCH,UGI,GPS,PPC",,,
Delta_Bearish,,,,"GGG,RPM,WPC,NBIX,ELS,CELH,FHN,ACHC,OHI,NNN,BRX,STAG,JEF,MAT,OGE,CMC,CGNX,GMED,HR,ADC,ST,KRG,VNO,GBCI,POR,DOC,WERN,TTWO,HSY,CHD",,,
