Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
RPM,2026-02-03,Bullish,108.87,0.37,1.29,1.92,149.05
FBIN,2026-03-04,Bearish,50.84,-7.51,3.56,1.33,37.47
ALLY,2026-02-10,Bearish,40.41,-5.72,4.23,3.12,73.76
ELF,2026-03-03,Bearish,80.3,-7.4,2.65,1.82,68.69
TPX,2026-03-02,Bearish,85.76,-5.51,2.24,1.32,58.77
WTRG,2026-02-24,Bullish,40.24,3.88,2.19,3.34,152.7
CELH,2026-03-03,Bearish,45.57,-7.38,5.86,6.64,113.4
UNM,2026-02-05,Bearish,73.39,-4.54,1.36,2.79,205.5
GNTX,2026-02-26,Bearish,22.87,-4.67,2.47,1.59,64.1
SF,2026-02-18,Bearish,75.2,-9.64,1.83,2.11,115.34
OHI,2026-02-05,Bullish,47.38,7.92,2.18,3.79,174.03
KBR,2026-02-11,Bearish,40.53,-5.78,1.27,1.93,152.09
VOYA,2026-02-23,Bearish,70.45,-5.7,1.07,1.41,131.17
STAG,2026-02-05,Bullish,39.47,4.72,1.66,1.54,92.72
FNF,2026-02-23,Bearish,50.76,-7.77,1.61,2.51,156.09
FNF,2026-02-23,Bearish,50.76,-7.77,1.61,2.51,156.09
WH,2026-02-11,Bullish,80.44,4.79,1.46,1.07,73.15
PNFP,2026-03-02,Bearish,91.51,-5.06,1.53,1.46,95.09
RMBS,2026-03-03,Bearish,92.040001,-9.15,2.78,2.85,102.51
CBSH,2026-02-27,Bearish,52.25,-1.91,1.42,2.07,145.2
HR,2026-02-18,Bullish,18.8,8.76,4.53,3.68,81.23
G,2026-02-03,Bearish,40.78,-9.67,1.54,4.06,264.26
VNT,2026-02-05,Bullish,40.53,6.49,1.11,1.25,112.59
M,2026-02-27,Bearish,19.21,-9.65,6.77,8.02,118.48
BYD,2026-03-03,Bearish,82.2,-2.32,1.09,2.04,186.29
RYN,2026-02-23,Bearish,22.35,-2.0,4.22,2.87,67.98
LPX,2026-02-27,Bearish,80.59,-7.87,1.42,1.11,78.49
HOMB,2026-03-04,Bearish,28.02,-2.34,1.33,1.2,90.53
GME,2026-01-28,Bullish,23.87,7.83,8.54,8.51,99.68
CUZ,2026-01-28,Bearish,24.07,-7.35,1.55,1.94,125.64
IRT,2026-01-30,Bearish,16.74,-1.24,2.48,1.95,78.53
SBRA,2026-02-10,Bullish,20.25,7.22,2.76,2.98,108.16
DOC,2026-02-27,Bullish,17.65,2.85,10.91,13.32,122.15
TGNA,2026-02-11,Bullish,20.95,7.77,1.76,2.26,128.46
MPW,2026-02-06,Bullish,5.5,6.6,5.92,4.74,79.98
SHC,2026-02-25,Bearish,15.76,-9.89,1.64,2.72,165.84
AMZN,2026-02-09,Bearish,216.82001,-6.63,54.37,91.18,167.7
PNR,2026-02-03,Bearish,96.93,-7.63,2.15,7.58,352.64
FFIV,2026-01-28,Bullish,286.12,7.38,1.17,2.87,244.82
MGM,2026-02-06,Bullish,36.68,5.02,5.06,6.09,120.37
DOC,2026-02-27,Bullish,17.65,2.85,10.91,13.32,122.15
Bullish_Tickers,,,,"RPM,WTRG,OHI,STAG,WH,HR,VNT,GME,SBRA,DOC,TGNA,MPW,FFIV,MGM,DOC",,,
Bearish_Tickers,,,,"FBIN,ALLY,ELF,TPX,CELH,UNM,GNTX,SF,KBR,VOYA,FNF,FNF,PNFP,RMBS,CBSH,G,M,BYD,RYN,LPX,HOMB,CUZ,IRT,SHC,AMZN,PNR",,,
Delta_Bullish,,,,MGM,,,
Delta_Bearish,,,,"FBIN,SF,RMBS,G,M,HOMB,CUZ,SHC,AMZN",,,
