Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DT,2025-08-06,Bearish,50.53,-4.41,2.65,8.17,307.94
GLPI,2025-08-27,Bullish,47.54,1.17,1.7,2.27,133.82
FBIN,2025-07-24,Bullish,57.5,7.19,2.19,2.07,94.3
KNX,2025-07-31,Bearish,43.39,-2.92,3.07,4.44,144.37
CCK,2025-08-27,Bearish,98.76,-2.16,1.05,0.99,94.58
WTRG,2025-08-12,Bullish,38.83,2.41,1.95,1.83,93.76
DBX,2025-08-25,Bullish,28.48,2.47,3.56,2.06,58.03
ONTO,2025-08-21,Bullish,103.9,0.51,1.53,0.62,40.58
MIDD,2025-08-06,Bearish,137.37,-4.62,1.0,4.89,488.19
ARMK,2025-08-20,Bearish,38.77,-4.73,2.54,4.82,189.49
NNN,2025-08-11,Bearish,42.13,-0.42,1.34,0.73,54.37
KBR,2025-08-25,Bullish,50.24,1.76,1.56,1.08,69.49
ORI,2025-08-14,Bullish,40.0099983,7.57,1.47,1.01,68.59
NYT,2025-08-06,Bullish,59.13,9.1,2.19,6.98,319.09
AXTA,2025-08-26,Bullish,31.030001,2.53,3.12,1.81,58.1
STAG,2025-08-25,Bullish,36.099998,1.89,1.39,0.8,57.42
EQH,2025-08-22,Bullish,52.75,0.1,3.09,2.79,90.26
MAT,2025-07-29,Bearish,18.12,-4.6,4.68,4.72,100.79
FNF,2025-08-08,Bullish,58.61,3.48,1.96,1.09,55.59
DAR,2025-08-01,Bearish,32.95,-5.71,2.26,2.3,101.46
FNF,2025-08-08,Bullish,58.61,3.48,1.96,1.09,55.59
PNFP,2025-07-29,Bearish,97.47,-9.79,1.4,1.61,114.4
MTDR,2025-08-29,Bullish,51.21,5.6,1.48,0.88,59.08
FAF,2025-08-04,Bullish,64.4,8.47,1.64,0.7,42.7
GMED,2025-08-26,Bullish,59.9,1.2,1.44,0.89,61.66
PLNT,2025-09-02,Bearish,101.72,-4.45,1.43,1.23,86.14
G,2025-08-29,Bullish,44.89,0.87,2.03,1.71,83.96
STWD,2025-08-25,Bullish,20.1,0.78,2.85,2.1,73.68
PR,2025-08-27,Bullish,14.51,6.51,10.38,8.7,83.81
MUR,2025-09-02,Bullish,25.89,7.66,2.33,2.79,119.79
VVV,2025-08-06,Bullish,38.43,5.52,1.96,3.07,156.92
MTG,2025-08-06,Bullish,27.83,6.37,2.44,1.92,78.58
SNV,2025-08-29,Bullish,51.34,2.37,1.81,2.32,128.0
UGI,2025-08-21,Bearish,34.25,-3.35,1.87,2.8,150.06
ONB,2025-08-22,Bullish,22.66,5.16,2.62,3.62,138.17
WLK,2025-08-20,Bullish,86.53,5.52,1.46,1.12,77.02
RYN,2025-08-07,Bullish,25.81,8.55,1.13,2.63,232.06
SLM,2025-08-18,Bearish,30.98,-3.31,2.31,2.69,116.44
VNO,2025-08-06,Bearish,37.92,-1.68,1.63,2.18,133.44
AM,2025-08-21,Bearish,17.68,-1.24,3.01,2.63,87.47
MDU,2025-08-15,Bearish,16.3,-3.19,1.56,2.01,128.56
POR,2025-08-08,Bullish,42.34,2.28,1.43,0.87,60.48
EQH,2025-08-22,Bullish,52.75,0.1,3.09,2.79,90.26
RH,2025-07-25,Bullish,221.72,9.89,1.14,0.75,65.9
CNX,2025-07-30,Bearish,29.57,-8.57,2.48,2.73,110.23
PK,2025-08-14,Bullish,11.63,8.75,4.06,3.77,92.85
NEOG,2025-08-29,Bullish,5.64,3.54,5.36,2.72,50.71
DOC,2025-07-30,Bearish,17.95,-0.23,7.21,10.67,147.91
