Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
WSM,2026-03-10,Bearish,182.58,-9.31,1.05,0.96,91.03
TOL,2026-03-18,Bearish,136.57001,-7.26,1.17,1.17,100.14
IBKR,2026-03-11,Bearish,67.69,-4.53,4.51,3.18,70.45
SCI,2026-03-17,Bearish,75.85,-6.11,1.13,1.06,94.29
EWBC,2026-03-09,Bearish,105.42,-7.15,1.01,1.54,152.03
NLY,2026-03-11,Bearish,21.93,-4.07,7.44,4.7,63.15
TXRH,2026-03-10,Bearish,171.63,-4.32,1.15,0.78,67.97
THC,2026-02-12,Bullish,205.11,2.81,1.19,2.46,207.71
WTRG,2026-02-24,Bullish,40.47,4.47,2.19,3.34,152.7
FHN,2026-03-09,Bearish,21.73,-9.78,6.27,5.81,92.58
EHC,2026-03-11,Bearish,97.89,-7.84,1.15,1.13,98.55
OGE,2026-02-11,Bullish,47.37,8.25,1.64,1.64,100.08
EXEL,2026-03-05,Bearish,41.26,-4.23,3.24,3.44,106.2
RMBS,2026-03-03,Bearish,94.62,-6.6,2.78,2.85,102.51
HR,2026-02-18,Bullish,17.95,3.85,4.53,3.68,81.23
PB,2026-03-09,Bearish,64.26,-9.46,1.27,1.81,142.18
TMHC,2026-03-12,Bearish,58.51,-7.31,1.17,1.21,103.06
VNT,2026-03-13,Bearish,35.33,-9.57,1.09,0.77,70.8
TKO,2026-03-19,Bearish,197.31,-3.84,1.22,0.82,67.11
SFM,2026-03-18,Bullish,84.52,9.71,3.24,3.92,120.7
ST,2026-03-19,Bearish,33.97,-2.7,2.15,1.08,50.11
UGI,2026-03-06,Bearish,36.89,-2.0,1.72,1.04,60.31
TDC,2026-03-12,Bearish,27.02,-7.92,2.29,1.65,71.81
FNB,2026-03-09,Bearish,16.01,-8.08,7.62,5.1,66.97
ONB,2026-03-11,Bearish,21.22,-9.68,3.23,3.03,93.78
BYD,2026-03-03,Bearish,83.059998,-1.3,1.09,2.04,186.29
OZK,2026-03-06,Bearish,44.38,-7.42,1.11,1.74,157.34
HOMB,2026-03-04,Bearish,26.12,-8.96,1.34,1.55,115.05
GPS,2026-03-10,Bearish,24.08,-9.49,8.36,10.82,129.41
GBCI,2026-03-06,Bearish,42.91,-9.85,1.02,1.01,99.17
COLB,2026-03-10,Bearish,26.41,-9.47,3.05,2.53,83.1
ARWR,2026-03-13,Bearish,56.96,-7.42,2.37,4.48,188.75
VLY,2026-03-18,Bearish,11.83,-3.99,8.13,11.17,137.4
PENN,2026-03-11,Bullish,14.16,0.09,5.39,5.51,102.23
PK,2026-03-12,Bearish,10.52,-5.13,4.45,3.03,68.22
PNM,2026-03-18,Bearish,58.25,-0.95,1.38,1.91,138.15
SBRA,2026-02-10,Bullish,20.24,7.17,2.76,2.98,108.16
NYCB,2026-03-12,Bearish,12.51,-3.83,5.47,4.03,73.69
ASB,2026-03-09,Bearish,24.475,-9.05,2.47,2.65,107.34
DOC,2026-02-27,Bullish,17.62,2.68,10.91,13.32,122.15
TGNA,2026-02-11,Bullish,20.030001,3.04,1.76,2.26,128.46
ALGM,2026-03-19,Bearish,30.7,-9.12,2.05,2.19,106.74
ORLY,2026-02-09,Bearish,88.07,-8.33,6.67,6.28,94.14
MNST,2026-03-18,Bearish,74.385,-5.4,6.66,6.85,102.75
ALL,2026-02-17,Bullish,205.69,0.93,1.78,2.38,133.99
AFL,2026-03-16,Bearish,107.3,-3.63,2.2,1.91,87.1
AIG,2026-03-16,Bearish,74.11,-5.1,4.05,2.68,66.18
SRE,2026-02-13,Bullish,95.275,7.12,5.24,6.23,118.87
PEG,2026-02-10,Bullish,82.6,2.54,3.27,1.48,45.29
