Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GDDY,2026-07-14,Bullish,92.37,7.82,2.48,1.16,46.68
GGG,2026-07-31,Bullish,81.55,5.62,1.48,1.84,124.57
VST,2026-07-30,Bearish,146.11,-6.56,4.06,4.6,113.38
WPC,2026-08-10,Bearish,71.52,-2.3,1.35,1.28,94.42
REXR,2026-07-20,Bullish,35.86,2.3,2.7,2.07,76.37
CG,2026-08-04,Bullish,48.54,5.93,3.04,6.1,200.62
SCI,2026-07-17,Bullish,82.53,7.1,1.37,1.01,73.81
BJ,2026-07-27,Bullish,94.43,4.03,1.74,1.33,76.24
WTRG,2026-07-09,Bullish,39.8,4.47,2.26,1.59,70.48
GNTX,2026-07-27,Bearish,23.81,-1.06,2.78,4.02,144.88
GPK,2026-07-17,Bullish,11.0,4.03,4.62,3.97,85.76
KBR,2026-07-23,Bullish,37.55,6.49,1.78,1.72,96.77
MKSI,2026-07-30,Bearish,320.73999,-3.21,1.4,3.02,215.93
BRX,2026-08-11,Bearish,29.76,-4.36,2.28,2.1,91.9
RRC,2026-08-11,Bullish,39.36,1.48,3.18,2.12,66.49
STAG,2026-08-10,Bearish,36.8,-5.07,1.89,1.42,75.47
GXO,2026-08-05,Bearish,47.32,-7.92,1.64,5.52,336.25
MAT,2026-08-03,Bullish,14.58,0.57,4.94,4.05,81.93
FNF,2026-07-15,Bullish,49.13,1.18,1.78,1.31,74.02
FNF,2026-07-15,Bullish,49.13,1.18,1.78,1.31,74.02
OGE,2026-08-06,Bearish,47.35,-1.57,1.41,1.14,80.85
CMC,2026-08-06,Bullish,72.73,4.95,1.12,1.06,94.86
AR,2026-08-12,Bullish,36.4,2.58,4.76,4.61,96.94
GMED,2026-08-12,Bullish,85.12,4.94,1.59,1.09,68.16
HR,2026-08-14,Bearish,19.15,-5.37,3.85,2.69,69.72
G,2026-07-31,Bullish,33.7,5.59,2.14,2.45,114.52
ADC,2026-08-12,Bearish,74.54,-3.1,1.29,0.95,73.36
OPCH,2026-08-07,Bullish,23.37,3.3,2.72,3.9,143.57
VNT,2026-08-03,Bullish,32.33,4.78,1.38,1.08,78.43
MUR,2026-08-07,Bearish,34.82,-4.63,1.73,2.23,129.07
VVV,2026-08-12,Bearish,33.8,-8.73,2.28,2.53,110.89
FLS,2026-08-06,Bullish,80.97,9.53,2.0,1.61,80.23
TKO,2026-07-10,Bearish,195.14,-1.11,1.8,1.59,88.55
UGI,2026-08-12,Bearish,35.09,-1.41,1.43,1.83,128.07
KD,2026-07-30,Bullish,12.72,2.77,3.96,4.43,111.74
KRG,2026-08-11,Bearish,26.48,-5.19,3.05,1.82,59.67
BYD,2026-08-10,Bearish,82.77,-3.84,1.04,0.91,87.76
FLO,2026-07-27,Bearish,7.31,-9.97,5.43,4.47,82.31
MTSI,2026-07-16,Bearish,327.53,-0.71,1.91,1.67,87.58
LPX,2026-08-12,Bearish,72.29,-3.43,1.2,0.82,68.09
AM,2026-08-14,Bullish,22.15,0.5,2.27,1.33,58.8
POR,2026-08-05,Bearish,50.87,-0.44,1.08,1.16,107.38
GT,2026-08-13,Bearish,6.05,-9.31,9.13,14.78,161.83
SLGN,2026-08-17,Bearish,41.67,-2.29,1.59,0.61,38.24
QDEL,2026-08-14,Bearish,14.58,-6.83,1.51,0.92,60.77
CNX,2026-08-11,Bullish,35.34,1.84,1.68,1.35,80.56
SBRA,2026-07-20,Bullish,20.31,3.35,3.37,2.85,84.71
NYCB,2026-08-07,Bearish,14.25,-0.88,4.55,3.19,70.13
ENOV,2026-07-13,Bullish,24.74,5.57,1.31,0.91,69.9
HGV,2026-08-03,Bearish,44.92,-9.03,1.14,1.91,167.45
WERN,2026-08-06,Bearish,39.11,-3.31,1.44,0.68,47.6
