Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
VST,2026-06-23,Bullish,164.61,6.04,4.47,0.22,4.93
OC,2026-05-26,Bullish,125.34,6.6,1.25,0.82,65.54
DT,2026-05-15,Bullish,40.65,8.44,7.49,8.55,114.24
BURL,2026-06-03,Bullish,335.55,6.81,1.1,1.06,96.01
GLPI,2026-06-18,Bearish,44.56,-4.91,2.31,3.79,164.09
TOL,2026-06-15,Bullish,153.86,9.79,1.17,1.15,98.11
USFD,2026-06-16,Bullish,93.425,6.86,2.82,2.01,71.52
OVV,2026-06-18,Bearish,54.56,-3.26,3.05,7.14,234.1
RGEN,2026-06-11,Bullish,128.485,5.11,1.18,0.65,54.8
NLY,2026-05-15,Bearish,22.295,-0.09,5.37,6.48,120.65
TXRH,2026-06-18,Bullish,181.67,6.45,1.14,1.8,157.29
PVH,2026-06-22,Bearish,75.02,-9.49,1.36,0.82,60.06
GPK,2026-06-23,Bearish,10.245,-2.9,7.27,0.53,7.28
OHI,2026-06-05,Bearish,45.91,-0.9,2.35,3.64,155.06
NYT,2026-05-15,Bearish,72.41,-7.96,2.1,1.86,88.19
EQH,2026-06-09,Bullish,44.72,8.12,4.58,3.09,67.33
WH,2026-06-18,Bullish,84.1,3.46,1.43,1.58,110.7
OGE,2026-06-15,Bullish,48.34,1.94,1.34,0.7,51.89
PBF,2026-06-16,Bearish,38.95,-5.54,2.42,2.23,91.93
PR,2026-06-15,Bearish,19.19,-3.0,9.18,16.65,181.34
MUR,2026-06-17,Bearish,35.915,-5.36,1.75,2.02,115.87
CPRI,2026-06-15,Bullish,19.295,-0.13,3.99,2.72,68.11
FLS,2026-06-16,Bullish,80.845,7.25,2.03,2.31,113.58
TKO,2026-06-02,Bullish,201.665,3.81,1.5,1.14,76.05
GTLS,2026-06-22,Bullish,208.91,0.71,1.26,0.82,65.32
HALO,2026-05-20,Bullish,70.02,4.34,1.81,1.43,78.78
BYD,2026-06-05,Bullish,86.925,3.66,1.03,1.19,115.37
