Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
VST,2026-07-30,Bearish,153.835,-1.62,4.06,4.6,113.38
RPM,2026-09-02,Bearish,103.42,-4.22,1.55,1.17,75.36
WPC,2026-08-10,Bearish,70.295,-3.97,1.35,1.28,94.42
NBIX,2026-08-18,Bearish,156.185,-4.31,1.47,1.04,70.63
ELS,2026-09-02,Bearish,61.95,-3.93,1.22,1.13,92.86
PFGC,2026-08-28,Bearish,97.44,-8.54,1.74,1.11,63.53
FBIN,2026-08-31,Bearish,42.53,-9.37,2.59,1.68,64.93
CUBE,2026-09-01,Bearish,39.66,-2.72,1.85,2.31,124.6
CG,2026-08-04,Bullish,46.735,1.99,3.04,6.1,200.62
ALLY,2026-08-19,Bearish,42.755,-3.11,2.85,2.73,95.85
KNX,2026-08-07,Bearish,71.34,-1.11,4.31,3.26,75.68
ONTO,2026-09-01,Bearish,281.46,-3.01,1.07,0.75,70.17
FHN,2026-08-27,Bearish,24.82,-1.4,4.76,3.87,81.2
ACHC,2026-09-04,Bearish,27.84,-4.39,1.54,0.84,54.23
OHI,2026-08-18,Bearish,46.995,-1.97,1.93,1.6,83.23
NNN,2026-08-26,Bearish,44.64,-4.0,1.32,0.9,68.4
BRX,2026-08-11,Bearish,29.2,-6.16,2.28,2.1,91.9
STAG,2026-08-10,Bearish,37.39,-3.54,1.89,1.42,75.47
NOV,2026-08-04,Bullish,21.505,9.86,3.57,2.83,79.15
GXO,2026-08-05,Bearish,47.115,-8.32,1.64,5.52,336.25
FNF,2026-08-20,Bearish,44.965,-9.12,1.55,1.28,82.13
FNF,2026-08-20,Bearish,44.96,-9.13,1.55,1.28,82.13
OGE,2026-08-06,Bearish,47.565,-1.12,1.41,1.14,80.85
CGNX,2026-08-24,Bearish,62.41,-1.16,2.47,1.72,69.49
GMED,2026-09-08,Bearish,75.45,-7.5,1.04,0.04,4.04
HR,2026-08-14,Bearish,19.1,-5.61,3.85,2.69,69.72
ADC,2026-08-12,Bearish,73.24,-4.79,1.29,0.95,73.36
OPCH,2026-08-07,Bullish,23.73,4.9,2.72,3.9,143.57
VNT,2026-08-03,Bullish,32.48,5.26,1.38,1.08,78.43
MUR,2026-09-03,Bullish,37.65,3.59,1.62,1.18,72.87
FLS,2026-08-06,Bullish,77.73,5.15,2.0,1.61,80.23
M,2026-08-31,Bearish,22.435,-3.57,4.91,4.74,96.43
TKR,2026-08-21,Bearish,123.84,-5.76,1.05,0.61,58.39
TKO,2026-08-26,Bearish,187.86,-2.15,1.2,0.74,61.41
SFM,2026-09-08,Bearish,76.08,-6.48,1.43,0.05,3.83
ST,2026-08-19,Bearish,42.895,-6.35,1.75,2.95,167.96
UGI,2026-08-18,Bullish,38.3,7.25,2.07,13.24,640.31
KD,2026-07-30,Bullish,12.635,2.08,3.96,4.43,111.74
KRG,2026-08-11,Bearish,26.02,-6.84,3.05,1.82,59.67
FNB,2026-09-02,Bearish,18.515,-0.58,3.2,4.07,127.11
RYN,2026-08-26,Bearish,20.23,-5.37,3.03,1.93,63.63
GPS,2026-09-01,Bullish,22.43,7.45,8.21,7.29,88.82
GBCI,2026-08-19,Bearish,46.46,-6.4,1.1,0.94,85.46
VAL,2026-08-20,Bullish,86.89,4.92,1.19,1.39,117.47
AM,2026-08-14,Bullish,22.745,3.2,2.27,1.33,58.8
POR,2026-08-05,Bearish,49.51,-3.1,1.08,1.16,107.38
COLB,2026-08-31,Bearish,30.565,-1.69,2.67,2.37,88.91
KRC,2026-08-28,Bearish,36.455,-1.89,1.03,0.72,70.66
SLGN,2026-08-17,Bearish,39.83,-6.6,1.6,0.77,48.15
VLY,2026-09-01,Bearish,13.985,-1.84,5.87,6.66,113.45
CUZ,2026-09-08,Bearish,28.42,-3.5,1.22,0.02,1.36
PGNY,2026-08-24,Bearish,27.255,-1.18,1.18,0.82,69.16
IRT,2026-08-31,Bearish,16.075,-3.28,2.69,2.88,107.34
CNX,2026-08-11,Bullish,37.46,7.95,1.68,1.35,80.56
NYCB,2026-08-07,Bearish,13.52,-5.95,4.55,3.19,70.13
WERN,2026-08-06,Bearish,39.83,-1.53,1.44,0.68,47.6
MP,2026-08-24,Bullish,56.605,6.11,7.53,7.1,94.24
PPC,2026-08-25,Bullish,29.66,1.07,1.76,1.72,97.42
AMZN,2026-08-03,Bullish,257.93,4.81,48.09,90.83,188.87
UNH,2026-08-27,Bearish,401.19,-0.13,4.11,3.67,89.19
PG,2026-08-03,Bearish,145.17,-1.49,8.66,8.84,102.08
AVGO,2026-08-21,Bearish,366.63,-6.39,19.93,19.04,95.5
HD,2026-09-01,Bearish,315.63,-6.06,3.65,3.29,90.05
CSCO,2026-09-01,Bearish,108.95,-3.54,20.07,14.17,70.58
PFE,2026-08-10,Bullish,27.91,9.98,42.08,49.79,118.31
CMCSA,2026-08-13,Bullish,26.115,6.24,32.11,18.08,56.31
LIN,2026-07-31,Bearish,469.07,-8.25,2.08,5.22,250.9
DIS,2026-08-11,Bullish,104.59,4.94,11.87,6.78,57.11
TXN,2026-08-04,Bearish,257.665,-9.8,8.16,8.98,110.04
VZ,2026-08-05,Bullish,50.085,9.84,27.44,39.58,144.25
HON,2026-08-24,Bearish,208.45,-9.47,3.07,2.69,87.51
BA,2026-08-25,Bearish,212.445,-4.17,5.79,4.85,83.79
UPS,2026-08-11,Bearish,100.81,-6.58,5.79,4.37,75.48
GE,2026-09-03,Bearish,338.675,-2.76,3.5,2.65,75.73
AMAT,2026-08-21,Bearish,470.715,-9.85,8.01,5.53,69.0
PLD,2026-08-11,Bearish,138.79,-2.71,5.74,3.36,58.52
AXP,2026-09-01,Bearish,326.95,-2.81,2.29,2.56,111.93
T,2026-08-12,Bullish,25.52,9.13,72.5,32.52,44.86
AMT,2026-08-28,Bullish,177.08,1.78,2.1,1.6,75.92
CVS,2026-08-19,Bearish,96.47,-2.33,8.11,6.35,78.3
CI,2026-08-06,Bearish,277.27,-2.64,1.97,2.98,151.46
MO,2026-08-06,Bearish,68.04,-3.93,8.76,10.53,120.16
CL,2026-09-04,Bearish,88.53,-2.6,3.97,4.1,103.2
SO,2026-08-07,Bearish,88.88,-6.04,5.26,7.71,146.42
CME,2026-08-14,Bullish,278.52,7.2,2.24,1.72,76.5
DUK,2026-08-07,Bearish,121.23,-3.77,4.05,4.31,106.35
WM,2026-08-20,Bearish,217.8,-4.2,2.01,1.72,85.41
FIS,2026-08-18,Bearish,39.57,-7.11,6.56,4.96,75.53
FDX,2026-08-10,Bullish,316.81,0.72,1.49,1.67,112.39
AEP,2026-08-03,Bearish,125.62,-4.77,3.95,4.88,123.6
ORLY,2026-09-01,Bearish,85.9,-4.21,4.57,5.35,116.94
MNST,2026-09-04,Bearish,43.17,-6.74,10.08,12.45,123.51
AFL,2026-08-26,Bearish,115.3,-4.21,2.01,1.68,83.97
ETN,2026-09-08,Bullish,428.2,3.27,1.65,0.07,3.95
D,2026-08-26,Bearish,66.44,-2.39,3.46,2.77,79.97
AIG,2026-08-20,Bearish,75.74,-2.2,2.96,2.69,90.85
KMI,2026-07-30,Bearish,31.845,-1.03,9.5,12.7,133.67
SPG,2026-09-02,Bearish,211.71,-3.07,1.2,0.92,76.41
DLR,2026-07-31,Bullish,191.0,3.2,3.19,2.17,68.05
WMB,2026-09-01,Bullish,75.21,2.77,6.7,7.32,109.27
CTVA,2026-09-01,Bullish,85.54,4.64,4.49,5.57,124.12
XEL,2026-07-31,Bearish,76.54,-3.92,4.99,7.0,140.45
TT,2026-08-21,Bearish,446.52,-4.82,1.16,0.83,70.91
EXC,2026-08-05,Bearish,44.155,-4.79,8.98,7.05,78.5
PPG,2026-08-20,Bearish,110.1,-4.33,1.86,1.57,84.66
F,2026-09-03,Bullish,14.14,0.4,40.21,40.63,101.04
WBD,2026-08-14,Bullish,28.1,5.31,23.93,12.5,52.22
ED,2026-08-11,Bearish,108.55,-0.88,2.3,1.86,81.13
BKR,2026-08-10,Bullish,63.915,6.78,9.05,5.27,58.28
HBAN,2026-08-28,Bearish,16.865,-2.48,21.84,21.52,98.54
IR,2026-09-01,Bearish,75.38,-6.66,3.54,3.06,86.55
CPRT,2026-08-20,Bullish,32.445,6.65,12.24,10.8,88.22
EBAY,2026-08-14,Bearish,103.135,-5.59,4.32,2.76,63.85
DVN,2026-08-17,Bullish,48.28,8.68,10.33,14.84,143.63
TTWO,2026-09-01,Bearish,214.645,-8.86,2.76,2.8,101.38
DTE,2026-07-31,Bearish,137.46,-6.46,1.27,1.6,125.23
CLX,2026-09-08,Bearish,92.675,-7.13,2.71,0.08,2.82
ETR,2026-08-03,Bearish,108.69,-2.97,2.8,3.02,107.67
MAA,2026-08-17,Bearish,128.32,-3.98,1.05,0.78,74.66
XYL,2026-08-24,Bearish,109.28,-7.26,1.77,1.6,90.46
INVH,2026-09-04,Bearish,28.33,-3.99,3.37,2.52,74.91
LYB,2026-08-19,Bullish,65.055,4.76,4.65,3.89,83.63
TER,2026-09-01,Bearish,372.34,0.09,2.52,2.59,102.65
LDOS,2026-08-11,Bullish,130.11,6.8,1.66,1.89,114.06
FE,2026-08-14,Bearish,46.8,-2.15,4.57,2.59,56.68
DRI,2026-07-30,Bullish,214.03,5.96,1.44,1.64,113.89
TTWO,2026-09-01,Bearish,214.515,-8.92,2.76,2.8,101.38
HAS,2026-07-30,Bullish,90.71,4.57,2.54,1.26,49.75
AEE,2026-08-06,Bearish,106.84,-3.57,1.54,1.91,124.09
AOS,2026-09-02,Bearish,59.16,-3.42,1.25,1.06,84.39
MAS,2026-08-27,Bearish,71.16,-4.54,2.06,1.75,84.69
HSY,2026-09-01,Bearish,173.34,-4.71,1.14,1.56,136.84
PNW,2026-08-06,Bearish,98.345,-5.3,1.28,1.3,101.64
KIM,2026-08-18,Bearish,23.76,-4.24,4.54,2.7,59.45
REG,2026-08-11,Bearish,75.88,-4.3,1.49,1.1,73.73
UDR,2026-08-13,Bearish,36.165,-6.18,3.44,2.83,82.26
LNT,2026-08-03,Bearish,68.895,-6.47,2.46,3.3,134.05
TAP,2026-09-03,Bearish,39.04,-5.66,2.49,2.74,109.88
RMD,2026-08-04,Bullish,222.35,8.27,1.3,1.74,133.91
MGM,2026-08-20,Bearish,41.09,-7.61,2.45,1.45,59.03
WY,2026-08-31,Bearish,22.745,-6.33,4.98,6.83,137.19
HST,2026-08-24,Bearish,22.085,-5.84,10.34,7.73,74.78
FOX,2026-08-11,Bullish,57.94,9.89,1.21,0.74,61.11
Bullish_Tickers,,,,"CG,NOV,OPCH,VNT,MUR,FLS,UGI,KD,GPS,VAL,AM,CNX,MP,PPC,AMZN,PFE,CMCSA,DIS,VZ,T,AMT,CME,FDX,ETN,DLR,WMB,CTVA,F,WBD,BKR,CPRT,DVN,LYB,LDOS,DRI,HAS,RMD,FOX",,,
Bearish_Tickers,,,,"VST,RPM,WPC,NBIX,ELS,PFGC,FBIN,CUBE,ALLY,KNX,ONTO,FHN,ACHC,OHI,NNN,BRX,STAG,GXO,FNF,FNF,OGE,CGNX,GMED,HR,ADC,M,TKR,TKO,SFM,ST,KRG,FNB,RYN,GBCI,POR,COLB,KRC,SLGN,VLY,CUZ,PGNY,IRT,NYCB,WERN,UNH,PG,AVGO,HD,CSCO,LIN,TXN,HON,BA,UPS,GE,AMAT,PLD,AXP,CVS,CI,MO,CL,SO,DUK,WM,FIS,AEP,ORLY,MNST,AFL,D,AIG,KMI,SPG,XEL,TT,EXC,PPG,ED,HBAN,IR,EBAY,TTWO,DTE,CLX,ETR,MAA,XYL,INVH,TER,FE,TTWO,AEE,AOS,MAS,HSY,PNW,KIM,REG,UDR,LNT,TAP,MGM,WY,HST",,,
Delta_Bullish,,,,"VNT,MUR,FLS,AMZN,PFE,CMCSA,DIS,VZ,T,AMT,CME,FDX,ETN,DLR,WMB,CTVA,F,WBD,BKR,CPRT,DVN,LYB,LDOS,DRI,HAS,RMD,FOX",,,
