Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-09-09,Bearish,77.49,-1.72,2.49,1.09,43.96
RPM,2026-09-02,Bearish,97.62,-9.59,1.55,1.17,75.36
ELS,2026-09-02,Bearish,59.7,-7.42,1.22,1.13,92.86
USFD,2026-09-17,Bearish,93.665,-6.53,2.14,3.08,143.89
CUBE,2026-09-01,Bearish,37.56,-7.87,1.85,2.31,124.6
TREX,2026-09-15,Bearish,42.97,-5.27,1.37,1.21,88.42
NLY,2026-09-14,Bearish,20.685,-8.81,6.54,9.83,150.38
BJ,2026-09-22,Bearish,92.26,-0.31,1.56,1.61,103.79
CELH,2026-09-10,Bearish,27.94,-8.38,8.91,9.01,101.09
ONTO,2026-09-01,Bearish,274.91,-5.26,1.07,0.75,70.17
FHN,2026-08-27,Bearish,22.96,-8.79,4.76,3.87,81.2
ACHC,2026-09-04,Bearish,27.66,-5.01,1.54,0.84,54.23
OHI,2026-08-18,Bearish,46.75,-2.48,1.93,1.6,83.23
AGCO,2026-09-03,Bullish,117.05,4.3,1.11,1.71,154.31
KBR,2026-09-23,Bearish,35.07,-4.03,1.27,1.37,108.55
ORI,2026-09-16,Bearish,38.34,-7.81,1.11,1.24,111.45
AXTA,2026-09-21,Bearish,32.47,-5.55,1.85,4.46,240.5
CMC,2026-08-24,Bearish,64.97,-6.44,1.15,1.49,130.14
CGNX,2026-08-24,Bearish,57.98,-8.18,2.47,1.72,69.49
MTDR,2026-08-20,Bullish,52.74,-0.24,2.42,2.36,97.8
GMED,2026-09-08,Bearish,74.39,-8.77,1.13,1.89,167.12
CBSH,2026-09-23,Bearish,55.415,-3.81,1.04,0.97,93.09
VNT,2026-09-24,Bearish,30.845,-3.4,1.24,0.02,1.71
MUR,2026-09-03,Bullish,36.94,1.64,1.62,1.18,72.87
M,2026-08-31,Bearish,22.505,-3.27,4.91,4.74,96.43
TKO,2026-08-26,Bearish,181.25,-5.59,1.2,0.74,61.41
RYN,2026-08-26,Bearish,19.36,-9.44,3.03,1.93,63.63
AM,2026-09-16,Bearish,21.16,-4.37,2.1,2.13,101.2
COLB,2026-08-31,Bearish,28.94,-6.92,2.67,2.37,88.91
LNTH,2026-09-22,Bearish,99.82,-0.84,1.03,1.52,148.07
KRC,2026-08-28,Bearish,34.24,-7.85,1.03,0.72,70.66
VLY,2026-09-01,Bearish,12.87,-9.66,5.87,6.66,113.45
CUZ,2026-09-08,Bearish,28.64,-2.75,1.27,0.99,77.37
PGNY,2026-08-24,Bearish,25.93,-5.99,1.18,0.82,69.16
CNX,2026-09-21,Bearish,33.06,-6.31,1.79,1.94,108.26
PNM,2026-09-15,Bullish,58.32,0.98,1.32,2.29,172.91
SBRA,2026-09-21,Bearish,19.975,-2.23,2.21,2.01,91.23
ASB,2026-09-18,Bearish,28.89,-5.02,2.11,6.5,307.72
DOC,2026-09-11,Bearish,20.38,-2.45,4.14,3.57,86.15
MP,2026-09-15,Bearish,49.255,-7.91,5.19,4.51,86.9
PG,2026-09-24,Bullish,147.0,0.54,7.79,0.15,1.88
CSCO,2026-09-01,Bearish,105.82,-6.31,20.07,14.17,70.58
BAC,2026-09-22,Bearish,56.245,-6.76,36.92,45.14,122.27
NFLX,2026-09-18,Bearish,71.86,-7.39,30.88,114.41,370.57
UNP,2026-09-21,Bearish,274.135,-4.76,2.45,5.74,234.44
SPGI,2026-09-18,Bearish,404.45,-3.77,1.85,2.42,130.57
RTX,2026-09-16,Bearish,191.795,-5.85,3.9,3.48,89.39
HON,2026-08-24,Bearish,212.14,-7.87,3.07,2.69,87.51
GE,2026-09-03,Bearish,322.12,-7.51,3.5,2.65,75.73
AMAT,2026-08-21,Bearish,472.75,-9.46,8.01,5.53,69.0
