Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
OC,2026-03-06,Bearish,114.95,-6.31,1.57,2.85,181.17
WSM,2026-03-10,Bearish,191.31,-4.98,1.05,0.96,91.03
WPC,2026-04-09,Bullish,71.42,1.99,1.32,0.67,51.2
ELS,2026-03-31,Bearish,64.07,-1.19,1.53,1.54,100.47
PFGC,2026-03-05,Bearish,88.81,-6.01,2.42,1.25,51.43
TOL,2026-03-18,Bearish,140.23,-4.78,1.17,1.17,100.14
TREX,2026-03-06,Bearish,39.24,-4.17,2.09,1.79,85.82
SCI,2026-04-02,Bullish,83.4,3.48,1.22,1.27,103.77
KNX,2026-04-01,Bullish,61.32,9.35,3.22,2.77,86.07
NLY,2026-03-11,Bearish,22.1,-3.33,7.44,4.7,63.15
TXRH,2026-03-10,Bearish,164.58,-8.25,1.15,0.78,67.97
THC,2026-03-27,Bearish,201.87,-5.09,1.02,0.6,58.93
UNM,2026-04-09,Bullish,76.63,3.01,1.86,0.87,46.55
CNM,2026-03-06,Bearish,51.24,-6.47,2.04,2.04,100.26
FLR,2026-03-31,Bullish,49.07,5.83,2.67,2.6,97.49
STAG,2026-03-23,Bearish,37.9,-0.65,1.26,1.58,125.4
GXO,2026-03-17,Bearish,55.99,-2.53,1.22,0.78,64.22
EXEL,2026-04-08,Bullish,45.41,6.2,2.39,2.63,110.21
PNFP,2026-03-02,Bearish,93.59,-2.9,1.53,1.46,95.09
FAF,2026-03-20,Bearish,63.99,-1.24,1.09,3.01,275.37
GMED,2026-04-08,Bullish,91.4,3.99,1.07,1.49,138.58
HR,2026-03-30,Bearish,17.58,-0.43,3.3,3.31,100.28
BC,2026-03-10,Bearish,77.99,-2.27,1.11,1.28,115.65
PB,2026-03-09,Bearish,69.6,-1.93,1.27,1.81,142.18
H,2026-03-10,Bearish,155.69,-3.39,1.17,1.13,96.53
TMHC,2026-03-12,Bearish,60.28,-4.5,1.17,1.21,103.06
VNT,2026-03-13,Bearish,37.16,-4.89,1.09,0.77,70.8
TKO,2026-03-19,Bearish,197.070007,-3.95,1.24,1.32,106.02
SFM,2026-04-09,Bearish,76.019997,-1.48,2.3,1.63,71.01
UBSI,2026-04-07,Bullish,44.54,8.42,1.16,0.86,73.95
HALO,2026-03-06,Bearish,67.080002,-6.2,2.02,1.26,62.48
HOMB,2026-03-04,Bearish,28.57,-0.42,1.34,1.55,115.05
TEX,2026-04-09,Bullish,64.39,6.2,1.26,0.75,59.85
GPS,2026-03-10,Bearish,25.46,-4.31,8.36,10.82,129.41
GME,2026-03-30,Bearish,22.87,-1.59,5.61,6.65,118.57
ARWR,2026-04-09,Bullish,66.23,8.61,2.33,1.42,61.12
WU,2026-03-23,Bearish,9.0,-4.63,9.01,9.26,102.78
VLY,2026-04-08,Bullish,13.25,7.48,7.98,9.31,116.61
EPR,2026-03-24,Bearish,53.11,-3.68,1.05,1.48,141.18
NEOG,2026-04-07,Bullish,10.035,6.36,2.35,3.79,161.62
PNM,2026-04-09,Bullish,59.060001,0.53,1.48,2.06,139.1
NYCB,2026-04-02,Bullish,14.13,8.89,5.36,4.41,82.16
DOC,2026-03-25,Bearish,16.77,-2.49,7.62,8.25,108.29
TGNA,2026-02-11,Bullish,20.030001,3.04,1.76,2.26,128.46
LIVN,2026-03-20,Bearish,63.555,-0.39,1.05,1.2,114.66
WERN,2026-03-13,Bearish,31.985,-0.63,1.11,1.77,159.65
UAA,2026-03-30,Bearish,6.265,-0.38,10.76,8.0,74.41
AAPL,2026-03-06,Bearish,260.29,-1.73,45.9,41.12,89.58
LLY,2026-03-06,Bearish,942.65,-7.93,3.19,2.63,82.5
PG,2026-03-23,Bearish,145.855,-4.3,11.75,10.32,87.76
HD,2026-03-09,Bearish,339.2,-8.95,3.99,4.22,105.77
ABBV,2026-03-18,Bearish,212.44,-5.47,6.31,8.6,136.15
MCD,2026-03-26,Bearish,306.07,-4.12,3.27,3.03,92.4
CMCSA,2026-03-27,Bearish,28.215,-5.07,37.35,19.78,52.95
TXN,2026-04-09,Bullish,216.84,9.07,6.03,5.14,85.21
PM,2026-03-23,Bearish,160.3,-7.1,5.47,3.94,72.17
AMGN,2026-04-07,Bearish,354.06,-0.1,2.68,3.16,118.06
UNP,2026-04-09,Bullish,250.67,2.18,2.85,3.0,105.23
LOW,2026-03-11,Bearish,247.86,-5.63,2.84,1.9,66.75
BA,2026-03-12,Bearish,218.305,-3.83,6.51,10.76,165.17
UPS,2026-03-16,Bearish,101.935,-4.34,6.02,4.87,80.8
GE,2026-03-20,Bearish,309.2,-1.59,5.52,10.19,184.51
PLD,2026-04-08,Bullish,138.05,3.76,3.34,3.96,118.45
SYK,2026-03-13,Bearish,341.66,-6.31,1.96,2.27,115.88
AMT,2026-03-24,Bearish,179.6,-1.37,3.36,4.56,135.72
CI,2026-03-10,Bearish,275.565,-1.72,1.67,2.04,122.34
BDX,2026-03-23,Bearish,154.86,-5.63,2.77,2.28,82.52
ZTS,2026-03-05,Bearish,118.72,-6.4,4.6,4.14,90.0
VRTX,2026-03-26,Bearish,441.98,-4.71,1.46,1.16,79.55
HCA,2026-03-30,Bearish,495.58,-1.47,1.09,0.89,81.56
CL,2026-03-27,Bearish,85.4,-3.54,6.78,6.81,100.47
NSC,2026-03-19,Bearish,295.18,-1.24,1.41,2.01,142.67
SHW,2026-03-11,Bearish,335.38,-3.61,1.66,1.53,91.97
GD,2026-03-30,Bearish,335.38,-4.61,1.37,1.56,114.33
KDP,2026-03-17,Bearish,26.41,-6.99,10.41,7.22,69.38
MNST,2026-03-18,Bearish,75.86,-3.52,6.66,6.85,102.75
KHC,2026-03-10,Bearish,23.42,-3.49,16.93,11.21,66.22
AFL,2026-03-16,Bearish,111.18,-0.15,2.2,1.91,87.1
D,2026-04-02,Bullish,64.51,4.26,4.09,3.45,84.32
AIG,2026-03-16,Bearish,76.68,-1.81,4.05,2.68,66.18
SPG,2026-04-10,Bullish,200.005,5.01,1.68,0.0,0.27
PCAR,2026-04-09,Bullish,127.38,7.44,2.52,2.22,88.04
APH,2026-03-09,Bearish,139.87,-1.07,9.31,8.76,94.06
YUM,2026-04-08,Bullish,160.79,1.91,1.68,1.21,72.1
OTIS,2026-03-11,Bearish,80.82,-9.86,3.94,3.7,93.91
TT,2026-04-08,Bullish,462.42,8.04,1.3,1.09,83.69
ACGL,2026-04-08,Bullish,96.59,0.94,1.89,1.64,86.95
RSG,2026-04-09,Bearish,214.76,-2.51,1.42,1.85,130.64
PPG,2026-03-13,Bearish,110.875,-2.57,2.23,2.25,100.62
EA,2026-03-30,Bullish,202.15,0.54,2.49,1.58,63.28
ECL,2026-03-19,Bearish,273.21,-3.2,1.55,2.36,152.92
FTNT,2026-04-10,Bearish,77.245,-5.08,5.67,0.11,1.89
STZ,2026-04-09,Bullish,167.21,9.52,2.18,4.69,215.28
CAH,2026-04-08,Bullish,213.41,0.14,1.74,1.27,72.72
RCL,2026-03-11,Bearish,279.605,-7.23,2.73,1.75,64.14
DHI,2026-03-10,Bearish,143.44,-7.42,2.63,2.34,88.93
F,2026-03-06,Bearish,12.265,-9.01,76.95,59.88,77.81
KMB,2026-03-12,Bearish,98.575,-5.94,5.03,5.6,111.38
VICI,2026-03-18,Bearish,28.155,-3.27,10.01,16.69,166.78
Bullish_Tickers,,,,"WPC,SCI,KNX,UNM,FLR,EXEL,GMED,UBSI,TEX,ARWR,VLY,NEOG,PNM,NYCB,TGNA,TXN,UNP,PLD,D,SPG,PCAR,YUM,TT,ACGL,EA,STZ,CAH",,,
Bearish_Tickers,,,,"OC,WSM,ELS,PFGC,TOL,TREX,NLY,TXRH,THC,CNM,STAG,GXO,PNFP,FAF,HR,BC,PB,H,TMHC,VNT,TKO,SFM,HALO,HOMB,GPS,GME,WU,EPR,DOC,LIVN,WERN,UAA,AAPL,LLY,PG,HD,ABBV,MCD,CMCSA,PM,AMGN,LOW,BA,UPS,GE,SYK,AMT,CI,BDX,ZTS,VRTX,HCA,CL,NSC,SHW,GD,KDP,MNST,KHC,AFL,AIG,APH,OTIS,RSG,PPG,ECL,FTNT,RCL,DHI,F,KMB,VICI",,,
Delta_Bullish,,,,"WPC,KNX,UNM,UBSI,TEX,ARWR,VLY,NEOG,PNM,TXN,UNP,SPG",,,
Delta_Bearish,,,,"SFM,HALO,HOMB,GPS,GME,WU,EPR,LIVN,AAPL,LLY,PG,HD,ABBV,MCD,CMCSA,PM,AMGN,LOW,BA,UPS,GE,HCA,AFL,OTIS,FTNT,F",,,
