Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
OC,2026-01-20,Bullish,119.84,1.39,1.15,1.32,114.67
WSM,2026-01-06,Bullish,204.64999,9.42,1.24,1.42,114.63
RPM,2026-01-29,Bearish,106.96,-1.36,1.27,1.19,94.28
WPC,2026-01-15,Bullish,69.75,5.43,1.27,1.48,116.65
NBIX,2026-01-06,Bearish,136.059998,-5.9,1.04,1.12,107.6
BURL,2025-12-23,Bullish,295.85999,9.51,1.26,0.56,44.53
ELS,2026-01-20,Bullish,63.17,2.78,1.46,1.8,123.41
GLPI,2026-01-12,Bullish,44.75,0.58,2.72,2.23,81.89
FND,2026-01-13,Bullish,65.96,-0.2,2.59,2.07,79.88
FBIN,2026-01-06,Bullish,54.099998,6.05,1.39,1.83,131.92
CUBE,2026-01-21,Bullish,37.53,0.04,2.3,2.48,108.04
TREX,2026-01-22,Bullish,41.42,3.71,2.13,2.19,102.91
TTEK,2026-01-06,Bullish,37.66,9.99,1.8,1.95,108.26
CELH,2026-01-13,Bullish,52.48,9.37,4.51,2.84,62.98
MTN,2025-12-26,Bearish,133.070007,-9.69,1.03,1.15,112.22
ARMK,2026-01-14,Bullish,38.49,1.16,2.0,3.24,162.43
NNN,2026-01-16,Bullish,41.67,2.0,1.45,1.4,96.21
ORI,2026-01-22,Bearish,39.17,-9.55,1.71,7.0,410.08
BRX,2026-01-30,Bullish,26.79,2.14,2.97,3.39,114.21
FLR,2026-01-22,Bullish,46.19,6.14,2.74,1.89,68.76
STAG,2025-12-29,Bearish,37.51,-0.67,1.29,0.78,60.24
EQH,2026-01-13,Bearish,46.4,-3.1,2.14,1.72,80.43
FNF,2025-12-24,Bearish,54.39,-2.15,1.35,0.54,40.04
FNF,2025-12-24,Bearish,54.39,-2.15,1.35,0.54,40.04
WH,2026-01-30,Bearish,72.79,-5.16,1.36,1.94,143.35
MTDR,2026-01-27,Bullish,45.24,6.0,1.7,1.4,82.66
AR,2026-01-29,Bullish,36.37,7.36,6.61,5.01,75.76
FAF,2026-01-29,Bullish,63.18,0.68,1.03,0.9,87.07
PBF,2026-01-23,Bullish,33.46,8.17,3.77,2.8,74.21
VVV,2026-01-28,Bullish,32.72,2.86,1.93,2.02,104.9
MTG,2026-01-15,Bearish,26.92,-4.86,2.12,2.42,114.29
EXLS,2026-01-30,Bearish,39.15,-5.62,1.19,1.97,165.69
HALO,2026-01-05,Bullish,71.71,6.13,2.05,2.9,141.26
