Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
BURL,2025-09-29,Bearish,260.47,-3.38,1.02,1.31,128.19
ELS,2025-10-08,Bullish,62.78,2.88,1.85,2.49,134.45
GLPI,2025-09-24,Bearish,44.91,-4.75,2.26,3.5,154.86
USFD,2025-09-22,Bearish,75.27,-3.95,1.87,1.88,100.68
TTEK,2025-09-22,Bearish,34.3,-5.07,2.28,2.82,123.62
WTRG,2025-09-30,Bullish,40.47,5.71,1.98,1.75,88.47
UNM,2025-09-25,Bullish,76.77,2.99,1.72,0.94,54.64
KBR,2025-09-16,Bearish,45.26,-8.57,1.06,0.72,67.97
NYT,2025-10-07,Bearish,55.31,-3.19,1.52,1.19,78.46
RRC,2025-09-30,Bullish,38.57,7.62,3.3,2.98,90.14
STAG,2025-10-07,Bullish,36.43,2.07,1.74,1.18,67.51
NOV,2025-09-04,Bullish,13.15,2.4,3.21,3.05,95.01
EQH,2025-09-30,Bearish,49.9,-5.72,3.08,2.64,85.89
OGE,2025-09-29,Bullish,45.35,1.44,1.13,1.63,144.49
EXEL,2025-10-09,Bearish,38.57,-2.51,2.44,1.68,68.92
MTDR,2025-09-15,Bearish,44.65,-7.76,1.33,1.73,130.25
G,2025-09-10,Bearish,40.18,-9.57,1.77,1.98,112.0
STWD,2025-10-01,Bearish,18.51,-7.67,2.94,3.77,128.13
PR,2025-09-22,Bearish,12.8,-6.42,12.93,11.91,92.11
FLS,2025-10-09,Bearish,51.55,-3.99,2.14,1.96,91.62
SNV,2025-09-30,Bearish,47.45,-5.81,1.64,1.37,83.14
KRG,2025-09-25,Bearish,21.98,-1.47,1.99,2.38,119.72
OLLI,2025-10-08,Bearish,126.48,-3.09,1.1,1.05,96.01
WLK,2025-09-25,Bearish,80.72,-3.57,1.03,1.06,102.96
HOMB,2025-10-01,Bearish,27.8,-3.88,1.11,0.74,66.93
GPS,2025-10-08,Bearish,20.42,-6.91,9.05,8.41,92.84
VNO,2025-09-05,Bullish,39.5,3.36,1.82,2.85,156.28
AM,2025-09-08,Bullish,18.83,5.21,2.37,3.36,141.54
AVT,2025-09-25,Bearish,50.94,-4.27,1.18,0.7,59.12
EQH,2025-09-30,Bearish,49.9,-5.72,3.08,2.64,85.89
CNXC,2025-09-30,Bearish,48.0099983,-8.52,1.06,0.85,79.41
YETI,2025-10-08,Bearish,33.17,-3.86,1.54,1.48,95.69
GME,2025-09-16,Bullish,24.07,1.17,10.1,9.83,97.29
CUZ,2025-10-09,Bearish,27.17,-4.61,1.38,1.46,105.48
PGNY,2025-09-19,Bearish,20.57,-9.05,1.07,2.77,260.09
QDEL,2025-09-11,Bullish,28.059999,1.48,1.12,1.75,155.39
CNX,2025-09-26,Bullish,32.59,7.15,1.94,1.82,93.57
PK,2025-10-09,Bearish,10.75,-4.63,3.3,3.02,91.32
LEG,2025-09-25,Bearish,8.73,-7.24,1.89,1.88,99.31
SBRA,2025-10-06,Bearish,17.88,-3.95,2.38,4.25,178.46
NYCB,2025-10-02,Bearish,11.975,0.02,4.8,4.2,87.63
CRI,2025-10-03,Bullish,29.31,0.2,1.29,1.23,95.78
DOC,2025-09-05,Bullish,18.45,4.39,6.49,5.9,90.9
VSH,2025-10-08,Bullish,15.89,2.52,1.33,1.53,115.51
HTZ,2025-10-09,Bearish,5.65,-9.27,9.85,5.49,55.76
VICI,2025-09-22,Bearish,30.98,-5.58,8.49,9.56,112.51
Bullish_Tickers,,,,"ELS,WTRG,UNM,RRC,STAG,NOV,OGE,VNO,AM,GME,QDEL,CNX,CRI,DOC,VSH",,,
Bearish_Tickers,,,,"BURL,GLPI,USFD,TTEK,KBR,NYT,EQH,EXEL,MTDR,G,STWD,PR,FLS,SNV,KRG,OLLI,WLK,HOMB,GPS,AVT,EQH,CNXC,YETI,CUZ,PGNY,PK,LEG,SBRA,NYCB,HTZ,VICI",,,
Delta_Bullish,,,,"RRC,CNX",,,
Delta_Bearish,,,,"EXEL,FLS,CUZ,PK,NYCB,HTZ",,,
