Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2025-12-16,Bullish,101.4,6.39,3.39,2.54,75.05
NBIX,2026-01-06,Bearish,135.33,-6.4,1.04,1.12,107.6
GLPI,2026-01-12,Bullish,45.86,3.07,2.72,2.23,81.89
REXR,2025-12-08,Bearish,40.95,-0.46,1.89,2.68,141.89
USFD,2025-12-12,Bullish,82.45,9.39,2.21,1.81,82.0
IBKR,2026-01-05,Bullish,71.35,8.54,3.41,5.28,154.75
TTEK,2026-01-08,Bullish,36.43,6.23,1.83,2.59,141.28
DINO,2025-12-11,Bearish,50.57,-2.31,2.71,2.43,89.61
CCK,2025-12-15,Bullish,104.16,7.27,2.16,2.16,100.12
UNM,2025-12-17,Bullish,79.82,5.31,1.45,1.35,93.35
MTN,2025-12-26,Bearish,142.61,-3.22,1.03,1.15,112.22
DBX,2025-12-10,Bearish,26.84,-8.71,3.35,9.05,270.43
ARMK,2026-01-14,Bullish,38.57,1.37,2.0,3.24,162.43
CNM,2025-12-18,Bullish,56.45,8.74,3.07,2.62,85.3
STAG,2025-12-29,Bearish,37.69,-0.19,1.29,0.78,60.24
JEF,2025-12-10,Bullish,62.49,8.9,1.79,2.27,126.97
EQH,2026-01-13,Bearish,47.58,-0.64,2.14,1.72,80.43
FNF,2025-12-24,Bearish,51.94,-6.55,1.35,0.54,40.04
FNF,2025-12-24,Bearish,51.94,-6.55,1.35,0.54,40.04
WH,2026-01-06,Bullish,79.9,4.6,1.19,1.15,97.07
CROX,2025-12-05,Bullish,83.54,0.45,1.62,1.37,84.79
AR,2026-01-07,Bearish,31.94,-6.46,4.98,4.96,99.48
CBSH,2026-01-08,Bullish,54.13,2.12,1.04,0.98,94.12
HR,2025-12-09,Bearish,17.27,-2.93,2.45,2.39,97.4
ADC,2025-12-12,Bearish,72.31,-1.21,1.02,0.97,95.39
EXLS,2025-12-19,Bullish,42.48,3.49,1.18,2.53,215.12
HALO,2026-01-05,Bullish,72.96,7.98,2.05,2.9,141.26
KBH,2025-12-23,Bearish,61.63,-0.25,1.46,1.36,93.11
POWI,2026-01-13,Bullish,42.099998,9.8,1.29,0.68,52.49
OZK,2026-01-08,Bullish,47.78,1.41,1.03,1.19,115.77
LPX,2026-01-13,Bullish,91.99,8.49,1.05,1.66,158.21
SLM,2025-12-15,Bearish,27.040001,-3.91,3.52,3.73,105.8
IRDM,2026-01-13,Bullish,19.69,8.66,2.55,1.86,73.21
AM,2025-12-15,Bearish,17.78,-1.54,2.33,2.27,97.24
EQH,2026-01-13,Bearish,47.58,-0.64,2.14,1.72,80.43
KRC,2025-12-12,Bearish,38.27,-7.26,1.29,1.76,135.73
PK,2026-01-09,Bullish,11.19,3.49,3.35,4.39,131.09
CDP,2026-01-14,Bullish,30.19,4.22,1.09,0.71,64.89
AMZN,2025-12-26,Bullish,236.64999,3.34,37.11,15.99,43.1
ITW,2026-01-08,Bullish,258.89001,3.27,1.29,1.53,118.56
SHW,2026-01-13,Bullish,354.35001,5.33,1.66,1.86,112.05
