Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2026-05-29,Bullish,110.31,5.87,2.4,2.85,118.89
OC,2026-05-26,Bullish,122.34,4.05,1.25,0.82,65.54
WSM,2026-05-29,Bullish,201.12,6.84,1.32,1.72,130.31
PFGC,2026-05-08,Bullish,97.42,8.61,2.05,2.46,119.91
USFD,2026-05-11,Bearish,81.39,-9.68,2.31,3.53,153.08
TREX,2026-05-28,Bullish,40.47,2.57,2.2,1.51,68.75
SCI,2026-05-08,Bearish,74.03,-9.18,1.4,1.09,78.18
NLY,2026-05-15,Bearish,21.72,-2.67,5.37,6.48,120.65
TXRH,2026-05-15,Bullish,175.88,4.2,1.3,0.97,74.57
WTRG,2026-04-30,Bearish,36.47,-7.96,2.47,3.82,154.4
CHDN,2026-05-11,Bearish,90.32,-2.52,1.17,1.13,97.14
GNTX,2026-04-29,Bullish,24.105,6.59,2.12,1.93,90.67
NYT,2026-05-15,Bearish,75.405,-4.16,2.1,1.86,88.19
RRC,2026-05-27,Bearish,39.97,-3.87,2.41,2.77,115.04
AXTA,2026-06-01,Bullish,30.18,3.77,2.68,0.15,5.47
FLR,2026-05-18,Bearish,46.58,-2.22,3.23,3.08,95.34
STAG,2026-06-01,Bearish,37.08,-2.8,1.15,0.09,8.24
SEIC,2026-04-23,Bullish,88.19,9.39,1.08,2.45,227.06
FNF,2026-05-12,Bearish,46.36,-7.33,1.82,2.65,145.5
FNF,2026-05-12,Bearish,46.36,-7.33,1.82,2.65,145.5
WH,2026-05-29,Bearish,78.3,-3.91,1.14,1.29,113.35
MTDR,2026-06-01,Bearish,56.03,-1.84,1.66,0.05,2.91
AR,2026-05-11,Bearish,37.045,-2.68,4.91,3.76,76.58
CBSH,2026-05-01,Bullish,51.595,1.36,1.25,1.15,92.19
ADC,2026-05-08,Bearish,73.075,-4.87,1.07,0.77,71.98
PBF,2026-06-01,Bullish,42.405,3.13,2.81,0.16,5.83
STWD,2026-05-13,Bearish,16.9,-5.36,2.78,3.66,131.71
SON,2026-04-30,Bearish,48.33,-7.6,1.55,1.63,105.58
FLS,2026-05-05,Bearish,75.57,-3.79,2.9,3.56,122.77
GME,2026-05-15,Bearish,21.365,-9.63,10.56,5.35,50.63
NVST,2026-05-11,Bearish,23.45,-9.77,3.15,5.03,159.52
KRC,2026-05-04,Bullish,34.32,8.88,2.39,1.9,79.67
RUN,2026-05-28,Bullish,15.445,9.61,8.44,9.14,108.38
IRT,2026-05-06,Bullish,16.105,0.69,2.21,2.39,107.98
NEOG,2026-04-29,Bearish,8.985,-4.8,2.89,2.06,71.16
WEN,2026-05-15,Bullish,7.77,7.07,12.79,9.96,77.85
ADNT,2026-05-27,Bullish,22.355,3.59,1.01,0.96,95.81
LEG,2026-05-08,Bearish,9.97,-8.0,4.7,2.36,50.25
ENOV,2026-06-01,Bearish,22.3,-7.97,1.17,0.04,3.6
CRI,2026-05-26,Bullish,38.35,6.92,1.16,0.82,70.06
GO,2026-05-28,Bullish,8.195,3.18,3.71,2.75,74.08
SMG,2026-05-04,Bearish,58.795,-7.51,1.03,1.42,138.04
MPW,2026-05-07,Bullish,5.11,0.72,5.34,9.56,179.05
SHC,2026-05-29,Bullish,15.725,1.03,4.59,2.68,58.37
UA,2026-05-12,Bearish,5.435,-9.74,2.68,8.43,314.42
HTZ,2026-06-01,Bearish,5.23,-5.3,7.39,0.45,6.09
SRE,2026-05-11,Bearish,87.76,-6.49,3.44,3.85,111.91
PCAR,2026-05-07,Bearish,108.215,-9.69,3.0,2.36,78.69
YUM,2026-05-05,Bearish,146.47,-7.51,1.62,1.26,77.76
PAYX,2026-06-01,Bullish,101.98,7.92,3.08,0.56,18.07
PRU,2026-05-14,Bullish,100.74,1.28,2.47,1.57,63.53
XEL,2026-06-01,Bearish,76.88,-3.62,5.39,0.41,7.58
WEC,2026-05-13,Bearish,109.24,-4.51,1.82,1.43,78.69
ACGL,2026-05-04,Bearish,88.6,-7.57,2.15,2.57,119.33
EXC,2026-04-30,Bearish,44.73,-5.55,8.09,19.25,237.92
EA,2026-05-11,Bearish,201.85,-0.01,1.7,2.37,139.96
FAST,2026-05-01,Bearish,43.9,-3.06,7.38,5.94,80.48
AWK,2026-04-27,Bearish,121.845,-9.0,1.85,1.36,73.22
DHI,2026-05-12,Bearish,147.03,-1.03,2.44,2.42,99.02
WBD,2026-04-22,Bearish,27.25,-0.62,22.35,18.98,84.91
VICI,2026-05-14,Bearish,27.955,-1.73,7.94,6.47,81.5
Bullish_Tickers,,,,"DECK,OC,WSM,PFGC,TREX,TXRH,GNTX,AXTA,SEIC,CBSH,PBF,KRC,RUN,IRT,WEN,ADNT,CRI,GO,MPW,SHC,PAYX,PRU",,,
Bearish_Tickers,,,,"USFD,SCI,NLY,WTRG,CHDN,NYT,RRC,FLR,STAG,FNF,FNF,WH,MTDR,AR,ADC,STWD,SON,FLS,GME,NVST,NEOG,LEG,ENOV,SMG,UA,HTZ,SRE,PCAR,YUM,XEL,WEC,ACGL,EXC,EA,FAST,AWK,DHI,WBD,VICI",,,
Delta_Bullish,,,,"DECK,OC,WSM,PFGC,TREX,TXRH,GNTX,AXTA,SEIC,CBSH,PBF,KRC,RUN,IRT,WEN,ADNT,CRI,GO,MPW,SHC,PAYX,PRU",,,
Delta_Bearish,,,,"USFD,SCI,NLY,WTRG,CHDN,NYT,RRC,FLR,STAG,FNF,FNF,WH,MTDR,AR,ADC,STWD,SON,FLS,GME,NVST,NEOG,LEG,ENOV,SMG,UA,HTZ,SRE,PCAR,YUM,XEL,WEC,ACGL,EXC,EA,FAST,AWK,DHI,WBD,VICI",,,
