Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2026-05-29,Bullish,110.16,5.73,2.4,2.85,118.89
BURL,2026-06-03,Bullish,340.1,8.26,1.1,1.06,96.01
GLPI,2026-06-18,Bearish,45.07,-3.88,2.12,0.1,4.49
USFD,2026-06-16,Bullish,95.635,9.39,2.82,2.01,71.52
RGEN,2026-06-11,Bullish,131.98,7.97,1.18,0.65,54.8
NLY,2026-05-15,Bearish,22.145,-0.76,5.37,6.48,120.65
TXRH,2026-06-18,Bullish,179.64,5.18,1.06,0.08,7.75
CHDN,2026-05-11,Bearish,87.83,-5.21,1.17,1.13,97.14
SF,2026-05-11,Bearish,74.09,-4.05,1.42,2.62,184.7
BWXT,2026-05-19,Bearish,205.535,-2.49,1.06,1.07,100.92
GPK,2026-06-15,Bullish,10.91,3.31,6.92,6.71,96.97
OHI,2026-06-05,Bearish,44.49,-3.97,2.35,3.64,155.06
NYT,2026-05-15,Bearish,72.96,-7.27,2.1,1.86,88.19
STAG,2026-06-01,Bearish,37.58,-1.44,1.2,1.18,98.03
EQH,2026-06-09,Bullish,45.24,9.38,4.58,3.09,67.33
FNF,2026-05-12,Bearish,47.265,-5.52,1.82,2.65,145.5
HRB,2026-05-13,Bullish,34.09,3.23,2.82,2.41,85.34
DAR,2026-06-17,Bearish,52.9,-9.48,1.98,2.59,130.53
FNF,2026-05-12,Bearish,47.265,-5.52,1.82,2.65,145.5
WH,2026-06-18,Bullish,85.41,4.98,1.32,0.06,4.53
OGE,2026-06-15,Bullish,47.49,0.15,1.34,0.7,51.89
STWD,2026-05-13,Bearish,16.735,-6.28,2.78,3.66,131.71
PR,2026-06-15,Bearish,18.18,-8.1,9.18,16.65,181.34
CPRI,2026-06-15,Bullish,20.28,4.97,3.99,2.72,68.11
FLS,2026-06-16,Bullish,81.145,7.65,2.03,2.31,113.58
MTG,2026-05-12,Bearish,26.24,-2.84,2.32,1.99,85.8
TKO,2026-06-02,Bullish,198.315,2.09,1.5,1.14,76.05
HALO,2026-05-20,Bullish,67.38,0.41,1.81,1.43,78.78
BYD,2026-06-05,Bullish,84.99,1.35,1.03,1.19,115.37
RYN,2026-06-18,Bullish,21.175,1.08,2.49,0.25,10.18
CC,2026-06-18,Bearish,21.82,-0.99,2.02,0.09,4.29
SLM,2026-06-18,Bullish,23.415,4.94,2.38,0.2,8.33
HOMB,2026-06-12,Bullish,27.665,2.41,1.47,1.3,88.73
MDU,2026-06-09,Bearish,21.13,-1.9,1.92,1.58,82.48
EQH,2026-06-09,Bullish,45.115,9.08,4.58,3.09,67.33
GME,2026-05-15,Bearish,21.635,-8.49,10.56,5.35,50.63
NVST,2026-05-11,Bearish,25.53,-1.77,3.15,5.03,159.52
RUN,2026-06-10,Bearish,13.17,-6.27,8.33,9.08,109.02
WEN,2026-06-05,Bearish,6.985,-4.51,14.15,10.36,73.23
PNM,2026-06-09,Bearish,56.45,-4.37,1.5,2.43,162.44
SBRA,2026-06-03,Bearish,18.125,-9.91,2.17,2.77,127.58
CAR,2026-05-15,Bearish,186.35,-7.1,4.2,0.46,10.84
MP,2026-06-12,Bearish,60.63,-1.13,6.57,3.82,58.1
MPW,2026-06-03,Bearish,4.85,-4.3,5.34,4.59,85.92
SHC,2026-06-09,Bullish,15.645,0.24,4.04,3.66,90.65
UAA,2026-05-12,Bearish,5.915,-4.6,8.45,33.43,395.87
UA,2026-05-12,Bearish,5.725,-4.92,2.68,8.43,314.42
PRU,2026-05-14,Bullish,107.105,7.68,2.47,1.57,63.53
A,2026-06-01,Bullish,126.21,5.79,2.7,2.68,99.2
CTVA,2026-06-04,Bearish,76.64,-3.67,3.54,3.4,95.98
XEL,2026-06-01,Bearish,78.535,-1.51,5.62,5.02,89.45
WEC,2026-05-13,Bearish,113.425,-0.85,1.82,1.43,78.69
PPG,2026-06-02,Bullish,118.88,9.03,1.83,1.63,89.06
EA,2026-06-04,Bullish,203.3,0.78,2.05,2.71,132.41
FAST,2026-06-05,Bullish,45.84,2.09,6.64,7.28,109.62
CAH,2026-06-12,Bullish,221.675,8.25,2.26,2.2,97.22
DHI,2026-06-12,Bullish,158.83,7.9,2.32,2.4,103.46
KMB,2026-06-15,Bullish,102.59,3.51,4.48,4.46,99.55
VICI,2026-05-14,Bearish,26.695,-6.16,7.94,6.47,81.5
BKR,2026-06-18,Bearish,58.37,-7.49,6.94,0.71,10.27
HBAN,2026-06-11,Bullish,16.93,3.69,21.88,26.04,119.03
VMC,2026-06-17,Bullish,305.48,7.98,1.24,0.81,65.47
SYY,2026-06-15,Bullish,79.21,3.55,3.3,4.57,138.4
DVN,2026-06-05,Bearish,41.905,-9.87,13.95,11.1,79.56
DTE,2026-06-12,Bullish,148.74,3.06,1.52,1.21,79.67
NDAQ,2026-06-17,Bearish,82.24,-7.22,3.56,8.53,239.66
BAX,2026-05-26,Bullish,19.885,9.9,8.27,5.29,63.96
RF,2026-05-26,Bullish,28.685,4.34,10.13,10.08,99.55
VTR,2026-06-04,Bearish,82.29,-3.08,4.29,3.01,70.25
PPL,2026-05-11,Bearish,35.765,-5.26,8.84,7.43,84.01
CEG,2026-05-13,Bearish,281.2,-6.63,3.14,6.65,211.89
WRB,2026-06-17,Bullish,67.665,0.83,2.31,0.92,39.76
DRI,2026-06-10,Bullish,215.12,8.08,1.01,1.11,109.54
