Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
VST,2025-10-31,Bearish,178.86,-9.36,4.59,4.23,92.14
XPO,2025-10-30,Bullish,142.059998,9.72,1.4,2.88,205.81
ELS,2025-11-10,Bullish,62.87,2.46,2.33,1.37,58.67
IBKR,2025-11-24,Bearish,65.019997,-2.08,4.28,4.42,103.26
CUBE,2025-10-31,Bearish,37.23,-8.53,1.78,4.49,252.01
LSCC,2025-11-26,Bullish,70.21,4.73,2.3,1.71,74.16
TXRH,2025-11-28,Bullish,175.25,3.01,1.19,0.36,30.57
UNM,2025-11-04,Bullish,75.97,0.6,1.36,3.88,286.08
DBX,2025-11-07,Bullish,29.88,1.98,3.32,9.07,273.15
ARMK,2025-10-29,Bearish,37.17,-5.34,2.24,2.28,101.8
BWXT,2025-11-28,Bearish,178.88,-3.07,1.42,0.37,26.34
NNN,2025-10-24,Bearish,41.35,-2.33,1.0,1.38,137.88
BRX,2025-11-03,Bearish,26.14,-3.44,2.48,2.38,95.94
AXTA,2025-11-28,Bullish,30.13,3.72,4.65,1.37,29.48
FLR,2025-11-18,Bearish,42.93,-4.9,3.68,2.48,67.39
GXO,2025-11-17,Bearish,50.74,-2.79,1.15,1.41,123.1
FNF,2025-11-25,Bullish,59.43,3.3,1.28,0.99,77.0
FNF,2025-11-25,Bullish,59.43,3.3,1.28,0.99,77.0
OLN,2025-10-30,Bearish,21.1,-9.36,2.66,3.06,115.01
G,2025-11-14,Bullish,44.060001,5.67,2.3,1.44,62.66
ADC,2025-10-20,Bullish,75.22,3.71,1.02,1.13,111.05
PB,2025-11-24,Bullish,68.71,3.72,1.11,0.97,88.16
MTG,2025-11-05,Bullish,28.35,3.37,1.84,1.94,105.1
KRG,2025-11-07,Bullish,23.14,3.82,1.9,1.47,76.98
QDEL,2025-11-05,Bearish,27.35,-2.83,1.17,1.86,159.36
SBRA,2025-11-12,Bullish,19.51,6.24,3.01,3.98,132.19
ASB,2025-11-28,Bullish,26.29,3.32,1.4,0.56,39.84
NSA,2025-10-29,Bearish,29.45,-5.78,1.2,2.0,167.29
IART,2025-11-03,Bearish,13.12,-8.22,1.19,1.68,141.84
TGNA,2025-11-25,Bearish,19.52,-1.64,1.71,2.83,165.87
MP,2025-11-05,Bearish,61.95,-8.48,20.88,8.65,41.42
MSFT,2025-11-18,Bearish,492.01001,-3.72,25.17,33.82,134.34
AMZN,2025-10-31,Bullish,233.22,4.03,53.4,166.34,311.49
RJF,2025-10-24,Bearish,156.53999,-5.27,1.3,2.01,155.31
LUV,2025-11-24,Bullish,34.81,8.19,8.2,6.14,74.81
HAS,2025-10-28,Bullish,82.6,9.03,1.9,1.48,78.1
PFG,2025-10-28,Bullish,84.82,5.32,1.15,1.78,155.32
PNR,2025-11-14,Bearish,105.24,-2.49,1.3,1.24,95.16
LW,2025-11-20,Bearish,59.060001,-1.01,1.62,1.03,63.31
HSY,2025-11-28,Bullish,188.080002,3.59,1.88,0.53,28.09
GPC,2025-10-22,Bearish,130.39999,-3.29,1.08,1.35,124.74
TXT,2025-11-28,Bullish,83.16,1.95,1.19,0.62,51.85
KIM,2025-10-31,Bearish,20.66,-4.66,4.85,6.34,130.82
DOV,2025-10-31,Bullish,185.28,6.87,1.43,1.9,133.02
IPG,2025-11-05,Bearish,24.57,-6.22,6.55,3.96,60.49
OMC,2025-11-04,Bearish,71.62,-6.79,3.8,2.51,65.93
HST,2025-11-10,Bullish,17.63,5.52,8.98,15.28,170.19
FOX,2025-10-27,Bullish,58.26,9.44,1.38,1.1,79.65
Bullish_Tickers,,,,"XPO,ELS,LSCC,TXRH,UNM,DBX,AXTA,FNF,FNF,G,ADC,PB,MTG,KRG,SBRA,ASB,AMZN,LUV,HAS,PFG,HSY,TXT,DOV,HST,FOX",,,
Bearish_Tickers,,,,"VST,IBKR,CUBE,ARMK,BWXT,NNN,BRX,FLR,GXO,OLN,QDEL,NSA,IART,TGNA,MP,MSFT,RJF,PNR,LW,GPC,KIM,IPG,OMC",,,
Delta_Bullish,,,,"XPO,ELS,LSCC,TXRH,UNM,DBX,AXTA,FNF,FNF,G,ADC,PB,MTG,KRG,SBRA,ASB,AMZN,LUV,HAS,PFG,HSY,TXT,DOV,HST,FOX",,,
Delta_Bearish,,,,"VST,IBKR,CUBE,ARMK,BWXT,NNN,BRX,FLR,GXO,OLN,QDEL,NSA,IART,TGNA,MP,MSFT,RJF,PNR,LW,GPC,KIM,IPG,OMC",,,
