Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-09-09,Bearish,76.57,-2.89,2.49,1.09,43.96
RPM,2026-09-02,Bearish,100.36,-7.06,1.55,1.17,75.36
WPC,2026-08-10,Bearish,69.075,-5.64,1.35,1.28,94.42
NBIX,2026-08-18,Bearish,156.81,-3.93,1.47,1.04,70.63
ELS,2026-09-02,Bearish,59.84,-7.21,1.22,1.13,92.86
CUBE,2026-09-01,Bearish,39.14,-3.99,1.85,2.31,124.6
CG,2026-09-11,Bearish,43.005,-8.08,3.07,0.06,2.09
ALLY,2026-08-19,Bearish,41.71,-5.48,2.85,2.73,95.85
CLF,2026-08-04,Bullish,11.925,9.01,27.14,21.74,80.11
KNX,2026-08-07,Bearish,66.81,-7.39,4.31,3.26,75.68
BJ,2026-09-09,Bearish,90.13,-2.59,1.98,1.52,76.68
ONTO,2026-09-01,Bearish,278.68,-3.96,1.07,0.75,70.17
FHN,2026-08-27,Bearish,24.49,-2.71,4.76,3.87,81.2
ACHC,2026-09-04,Bearish,28.68,-1.51,1.54,0.84,54.23
OHI,2026-08-18,Bearish,47.1,-1.75,1.93,1.6,83.23
NNN,2026-08-26,Bearish,43.74,-5.94,1.32,0.9,68.4
BRX,2026-08-11,Bearish,28.745,-7.63,2.28,2.1,91.9
RRC,2026-08-11,Bullish,41.515,7.03,3.18,2.12,66.49
STAG,2026-08-10,Bearish,37.12,-4.24,1.89,1.42,75.47
NOV,2026-08-04,Bullish,20.83,6.41,3.57,2.83,79.15
JEF,2026-08-25,Bearish,52.26,-3.53,1.98,1.54,77.35
MAT,2026-09-09,Bearish,14.0,-4.04,3.29,3.63,110.32
OGE,2026-08-06,Bearish,46.745,-2.83,1.41,1.14,80.85
CMC,2026-08-24,Bearish,66.065,-4.87,1.15,1.49,130.14
AR,2026-08-12,Bullish,38.765,9.25,4.76,4.61,96.94
GMED,2026-09-08,Bearish,74.03,-9.21,1.13,1.89,167.12
HR,2026-08-14,Bearish,18.87,-6.75,3.85,2.69,69.72
ADC,2026-08-12,Bearish,71.325,-7.28,1.29,0.95,73.36
OPCH,2026-08-07,Bullish,23.545,4.08,2.72,3.9,143.57
VNT,2026-08-03,Bullish,32.08,3.97,1.38,1.08,78.43
MUR,2026-09-03,Bullish,38.315,5.42,1.62,1.18,72.87
FLS,2026-08-06,Bullish,74.17,0.33,2.0,1.61,80.23
M,2026-08-31,Bearish,21.055,-9.5,4.91,4.74,96.43
TKO,2026-08-26,Bearish,190.27,-0.89,1.2,0.74,61.41
RYN,2026-08-26,Bearish,20.395,-4.6,3.03,1.93,63.63
CNX,2026-08-11,Bullish,36.2,4.32,1.68,1.35,80.56
PNM,2026-09-10,Bullish,57.86,0.23,1.14,0.54,47.11
NYCB,2026-08-07,Bearish,13.265,-7.73,4.55,3.19,70.13
TXN,2026-08-04,Bearish,272.24,-4.7,8.16,8.98,110.04
INTU,2026-08-13,Bullish,319.02,0.44,3.68,4.61,125.33
BA,2026-08-25,Bearish,209.6,-5.46,5.79,4.85,83.79
UPS,2026-08-11,Bearish,100.03,-7.3,5.79,4.37,75.48
GE,2026-09-03,Bearish,324.235,-6.91,3.5,2.65,75.73
PLD,2026-08-11,Bearish,135.75,-4.84,5.74,3.36,58.52
AXP,2026-09-01,Bearish,324.68,-3.49,2.29,2.56,111.93
LMT,2026-09-09,Bearish,524.64,-5.48,1.06,1.55,146.67
AMT,2026-08-28,Bullish,177.68,2.12,2.1,1.6,75.92
CVS,2026-08-19,Bearish,94.285,-4.55,8.11,6.35,78.3
CI,2026-08-06,Bearish,278.75,-2.12,1.97,2.98,151.46
MO,2026-08-06,Bearish,69.17,-2.33,8.76,10.53,120.16
CB,2026-09-10,Bearish,336.38,-1.66,1.7,1.22,71.41
HCA,2026-08-19,Bullish,425.99,5.4,1.42,1.44,101.32
CL,2026-09-04,Bearish,87.64,-3.58,3.97,4.1,103.2
SO,2026-08-07,Bearish,88.02,-6.94,5.26,7.71,146.42
ITW,2026-09-10,Bearish,268.5,-2.82,1.06,1.65,155.75
SHW,2026-09-10,Bearish,324.47,-3.92,1.53,1.77,115.91
CME,2026-08-14,Bullish,275.445,6.02,2.24,1.72,76.5
DUK,2026-08-07,Bearish,119.8,-4.9,4.05,4.31,106.35
WM,2026-08-20,Bearish,214.38,-5.7,2.01,1.72,85.41
MAR,2026-08-04,Bearish,336.52,-9.03,1.61,3.38,209.25
AEP,2026-08-03,Bearish,123.79,-6.16,3.95,4.88,123.6
ORLY,2026-09-01,Bearish,86.0,-4.1,4.57,5.35,116.94
MNST,2026-09-04,Bearish,43.29,-6.48,10.08,12.45,123.51
AFL,2026-08-26,Bearish,115.2,-4.29,2.01,1.68,83.97
ETN,2026-09-08,Bullish,423.28,2.18,1.75,2.04,116.53
D,2026-08-26,Bearish,65.43,-3.88,3.46,2.77,79.97
AIG,2026-08-20,Bearish,74.8,-3.41,2.96,2.69,90.85
JCI,2026-09-11,Bullish,145.7,1.02,2.66,0.03,1.3
SPG,2026-09-02,Bearish,205.155,-6.08,1.2,0.92,76.41
PCAR,2026-09-11,Bearish,123.13,-2.08,2.24,0.04,1.86
ROST,2026-09-10,Bearish,228.585,-2.13,2.74,1.36,49.46
WMB,2026-09-01,Bullish,73.27,0.12,6.7,7.32,109.27
CTVA,2026-09-01,Bullish,83.31,1.91,4.49,5.57,124.12
TT,2026-08-21,Bearish,442.735,-5.62,1.16,0.83,70.91
ACGL,2026-09-10,Bearish,95.99,-2.42,2.56,3.46,135.02
EXC,2026-08-05,Bearish,43.27,-6.7,8.98,7.05,78.5
VRSK,2026-09-09,Bearish,175.63,-6.17,1.12,1.2,106.98
PPG,2026-08-20,Bearish,105.935,-7.95,1.86,1.57,84.66
F,2026-09-09,Bearish,14.03,-0.27,42.44,68.87,162.28
