Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
RPM,2026-02-03,Bullish,119.26,9.95,1.29,1.92,149.05
WPC,2026-01-15,Bullish,72.28,9.25,1.27,1.48,116.65
NBIX,2026-01-06,Bearish,137.44,-4.94,1.04,1.12,107.6
ELS,2026-01-20,Bullish,65.95,7.3,1.46,1.8,123.41
GLPI,2026-01-12,Bullish,46.24,3.93,2.72,2.23,81.89
FND,2026-01-13,Bullish,68.95,4.33,2.59,2.07,79.88
PFGC,2026-02-04,Bearish,90.27,-4.25,3.1,13.68,440.86
CUBE,2026-01-21,Bullish,38.61,2.91,2.3,2.48,108.04
CG,2026-02-11,Bearish,53.54,-9.99,3.37,4.08,120.92
ALLY,2026-02-10,Bearish,41.68,-2.76,4.23,3.12,73.76
BJ,2026-01-22,Bullish,99.52,7.05,1.59,1.61,100.69
WTRG,2026-02-02,Bearish,37.44,-3.7,1.9,1.77,93.01
UNM,2026-02-05,Bearish,71.41,-7.11,1.36,2.79,205.5
GNTX,2026-02-11,Bullish,24.42,1.89,2.98,1.61,54.25
BWXT,2026-01-08,Bullish,198.5,9.22,1.0,1.41,140.24
OHI,2026-02-05,Bullish,46.78,6.56,2.18,3.79,174.03
NNN,2026-01-16,Bullish,43.080002,5.45,1.45,1.4,96.21
KBR,2026-02-11,Bearish,40.9,-4.92,1.27,1.93,152.09
ORI,2026-01-22,Bearish,42.35,-2.21,1.71,7.0,410.08
BRX,2026-01-30,Bullish,28.53,8.77,2.97,3.39,114.21
FLR,2026-01-22,Bullish,47.34,8.78,2.74,1.89,68.76
STAG,2026-02-05,Bullish,39.23,4.08,1.66,1.54,92.72
JEF,2026-02-11,Bearish,57.68,-4.56,1.83,2.17,118.68
EQH,2026-01-13,Bearish,44.55,-6.96,2.14,1.72,80.43
FNF,2026-02-06,Bullish,57.11,3.87,1.65,1.96,118.91
BRKR,2026-02-09,Bearish,42.43,-7.38,2.48,1.36,54.54
FNF,2026-02-06,Bullish,57.11,3.87,1.65,1.96,118.91
WH,2026-02-11,Bullish,79.5,3.56,1.46,1.07,73.15
OGE,2026-02-11,Bullish,45.24,3.39,1.64,1.64,100.08
AR,2026-01-29,Bullish,35.11,3.64,6.61,5.01,75.76
FAF,2026-01-29,Bullish,64.34,2.53,1.03,0.9,87.07
RMBS,2026-01-15,Bullish,99.38,3.52,1.49,2.56,172.17
CBSH,2026-01-08,Bullish,54.73,3.26,1.04,0.98,94.12
ADC,2026-02-05,Bullish,76.75,5.8,1.35,1.53,113.62
VNT,2026-02-05,Bullish,40.71,6.96,1.11,1.25,112.59
MTG,2026-01-15,Bearish,27.36,-3.31,2.12,2.42,114.29
KBH,2026-02-11,Bullish,63.92,5.76,1.14,0.74,64.95
FLO,2026-02-10,Bullish,11.69,3.14,3.79,4.58,121.01
RYN,2026-02-10,Bearish,22.36,-1.93,3.52,3.17,90.02
OZK,2026-01-30,Bullish,49.25,4.31,1.68,1.63,96.72
