Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-09-09,Bearish,75.53,-4.21,2.49,1.09,43.96
RPM,2026-09-02,Bearish,98.42,-8.85,1.55,1.17,75.36
WPC,2026-08-10,Bearish,69.73,-4.75,1.35,1.28,94.42
NBIX,2026-08-18,Bearish,157.93,-3.24,1.47,1.04,70.63
ELS,2026-09-02,Bearish,60.48,-6.21,1.22,1.13,92.86
CUBE,2026-09-01,Bearish,38.995,-4.35,1.85,2.31,124.6
ALLY,2026-08-19,Bearish,42.005,-4.81,2.85,2.73,95.85
CLF,2026-08-04,Bullish,11.93,9.05,27.14,21.74,80.11
BJ,2026-09-09,Bearish,89.54,-3.23,1.98,1.52,76.68
ONTO,2026-09-01,Bearish,273.91,-5.61,1.07,0.75,70.17
FHN,2026-08-27,Bearish,24.59,-2.31,4.76,3.87,81.2
ACHC,2026-09-04,Bearish,28.54,-1.99,1.54,0.84,54.23
OHI,2026-08-18,Bearish,47.12,-1.71,1.93,1.6,83.23
NNN,2026-08-26,Bearish,43.95,-5.48,1.32,0.9,68.4
BRX,2026-08-11,Bearish,28.69,-7.8,2.28,2.1,91.9
RRC,2026-08-11,Bullish,41.87,7.95,3.18,2.12,66.49
STAG,2026-08-10,Bearish,36.93,-4.73,1.89,1.42,75.47
NOV,2026-08-04,Bullish,21.2,8.3,3.57,2.83,79.15
MAT,2026-09-09,Bearish,13.72,-5.96,3.29,3.63,110.32
OGE,2026-08-06,Bearish,46.765,-2.79,1.41,1.14,80.85
CMC,2026-08-24,Bearish,67.12,-3.35,1.15,1.49,130.14
CGNX,2026-08-24,Bearish,61.42,-2.73,2.47,1.72,69.49
GMED,2026-09-08,Bearish,74.175,-9.03,1.13,1.89,167.12
HR,2026-08-14,Bearish,18.8,-7.1,3.85,2.69,69.72
ADC,2026-08-12,Bearish,71.75,-6.73,1.29,0.95,73.36
OPCH,2026-08-07,Bullish,23.81,5.25,2.72,3.9,143.57
VNT,2026-08-03,Bullish,31.52,2.15,1.38,1.08,78.43
MUR,2026-09-03,Bullish,38.79,6.73,1.62,1.18,72.87
TKR,2026-08-21,Bearish,118.29,-9.98,1.05,0.61,58.39
TKO,2026-08-26,Bearish,188.88,-1.62,1.2,0.74,61.41
ST,2026-08-19,Bearish,42.215,-7.84,1.75,2.95,167.96
UGI,2026-08-18,Bullish,38.19,6.94,2.07,13.24,640.31
KRG,2026-08-11,Bearish,25.86,-7.41,3.05,1.82,59.67
FNB,2026-09-02,Bearish,18.135,-2.62,3.2,4.07,127.11
RYN,2026-08-26,Bearish,20.15,-5.75,3.03,1.93,63.63
GPS,2026-09-01,Bullish,21.36,2.33,8.21,7.29,88.82
GBCI,2026-08-19,Bearish,45.515,-8.3,1.1,0.94,85.46
VAL,2026-08-20,Bullish,86.02,3.87,1.19,1.39,117.47
AM,2026-08-14,Bullish,22.42,1.73,2.27,1.33,58.8
POR,2026-08-05,Bearish,48.48,-5.11,1.08,1.16,107.38
CNXC,2026-08-26,Bullish,26.935,6.32,1.11,1.1,98.73
COLB,2026-08-31,Bearish,29.69,-4.51,2.67,2.37,88.91
KRC,2026-08-28,Bearish,34.98,-5.86,1.03,0.72,70.66
VLY,2026-09-01,Bearish,13.695,-3.87,5.87,6.66,113.45
CUZ,2026-09-08,Bearish,27.92,-5.2,1.27,0.99,77.37
PGNY,2026-08-24,Bearish,27.29,-1.06,1.18,0.82,69.16
IRT,2026-08-31,Bearish,15.105,-9.11,2.69,2.88,107.34
NYCB,2026-08-07,Bearish,13.26,-7.76,4.55,3.19,70.13
WERN,2026-08-06,Bearish,38.41,-5.04,1.44,0.68,47.6
PPC,2026-08-25,Bullish,29.755,1.4,1.76,1.72,97.42
AMZN,2026-08-03,Bullish,252.31,2.52,48.09,90.83,188.87
NVDA,2026-08-05,Bullish,218.46,6.8,130.27,158.19,121.43
META,2026-09-10,Bullish,648.16,8.62,16.55,0.47,2.83
UNH,2026-08-27,Bearish,390.625,-2.76,4.11,3.67,89.19
PG,2026-08-03,Bearish,142.96,-2.99,8.66,8.84,102.08
AVGO,2026-08-21,Bearish,362.765,-7.37,19.93,19.04,95.5
HD,2026-09-01,Bearish,305.5,-9.08,3.65,3.29,90.05
CSCO,2026-09-01,Bearish,108.09,-4.3,20.07,14.17,70.58
PFE,2026-08-10,Bullish,27.465,8.23,42.08,49.79,118.31
CMCSA,2026-08-13,Bullish,25.21,2.55,32.11,18.08,56.31
AMD,2026-09-09,Bullish,506.33,5.23,18.13,22.1,121.9
DIS,2026-08-11,Bullish,104.9,5.25,11.87,6.78,57.11
TXN,2026-08-04,Bearish,258.415,-9.54,8.16,8.98,110.04
VZ,2026-08-05,Bullish,49.905,9.44,27.44,39.58,144.25
BA,2026-08-25,Bearish,205.96,-7.1,5.79,4.85,83.79
UPS,2026-08-11,Bearish,99.98,-7.35,5.79,4.37,75.48
GE,2026-09-03,Bearish,322.89,-7.29,3.5,2.65,75.73
PLD,2026-08-11,Bearish,134.94,-5.41,5.74,3.36,58.52
AXP,2026-09-01,Bearish,319.82,-4.93,2.29,2.56,111.93
LMT,2026-09-09,Bearish,527.56,-4.95,1.06,1.55,146.67
T,2026-08-12,Bullish,25.565,9.32,72.5,32.52,44.86
CVS,2026-08-19,Bearish,95.355,-3.46,8.11,6.35,78.3
CI,2026-08-06,Bearish,280.19,-1.62,1.97,2.98,151.46
MO,2026-08-06,Bearish,68.755,-2.92,8.76,10.53,120.16
CB,2026-09-10,Bearish,338.18,-1.12,1.64,0.04,2.14
HCA,2026-08-19,Bullish,422.27,4.48,1.42,1.44,101.32
CL,2026-09-04,Bearish,88.16,-3.01,3.97,4.1,103.2
SO,2026-08-07,Bearish,87.92,-7.05,5.26,7.71,146.42
SHW,2026-09-10,Bearish,316.415,-6.29,1.44,0.03,2.17
CME,2026-08-14,Bullish,274.075,5.49,2.24,1.72,76.5
DUK,2026-08-07,Bearish,119.865,-4.85,4.05,4.31,106.35
WM,2026-08-20,Bearish,214.84,-5.5,2.01,1.72,85.41
FIS,2026-08-18,Bearish,38.365,-9.94,6.56,4.96,75.53
AEP,2026-08-03,Bearish,124.07,-5.95,3.95,4.88,123.6
ORLY,2026-09-01,Bearish,85.3,-4.88,4.57,5.35,116.94
MNST,2026-09-04,Bearish,43.265,-6.53,10.08,12.45,123.51
AFL,2026-08-26,Bearish,113.99,-5.3,2.01,1.68,83.97
D,2026-08-26,Bearish,65.205,-4.21,3.46,2.77,79.97
AIG,2026-08-20,Bearish,74.76,-3.46,2.96,2.69,90.85
JCI,2026-09-02,Bearish,142.75,-0.91,2.86,2.5,87.46
SPG,2026-09-02,Bearish,204.985,-6.15,1.2,0.92,76.41
ROST,2026-09-10,Bearish,225.03,-3.64,2.68,0.05,1.86
CTVA,2026-09-01,Bullish,84.52,3.39,4.49,5.57,124.12
TT,2026-08-21,Bearish,437.65,-6.71,1.16,0.83,70.91
ACGL,2026-09-10,Bearish,96.01,-2.39,2.4,0.08,3.3
EXC,2026-08-05,Bearish,43.405,-6.41,8.98,7.05,78.5
PPG,2026-08-20,Bearish,104.57,-9.13,1.86,1.57,84.66
KEYS,2026-08-25,Bearish,327.075,-0.84,1.4,1.61,114.83
F,2026-09-09,Bearish,13.895,-1.23,42.44,68.78,162.08
WBD,2026-08-14,Bullish,28.055,5.14,23.93,12.5,52.22
KMB,2026-09-10,Bearish,98.31,-7.95,3.11,0.18,5.88
FITB,2026-09-09,Bearish,54.125,-1.91,4.95,4.48,90.47
ED,2026-08-11,Bearish,106.84,-2.44,2.3,1.86,81.13
CHTR,2026-09-10,Bearish,139.395,-5.67,2.74,0.18,6.49
HBAN,2026-08-28,Bearish,16.625,-3.87,21.84,21.52,98.54
CPRT,2026-08-20,Bullish,31.19,2.52,12.24,10.8,88.22
EBAY,2026-08-14,Bearish,104.365,-4.46,4.32,2.76,63.85
TTWO,2026-09-01,Bearish,216.73,-7.98,2.76,2.8,101.38
ETR,2026-08-03,Bearish,106.19,-5.2,2.8,3.02,107.67
MAA,2026-08-17,Bearish,124.34,-6.95,1.05,0.78,74.66
INVH,2026-09-04,Bearish,27.57,-6.56,3.37,2.52,74.91
LYB,2026-08-19,Bullish,64.43,3.76,4.65,3.89,83.63
PNW,2026-08-06,Bearish,96.77,-6.82,1.28,1.3,101.64
KIM,2026-08-18,Bearish,23.28,-6.17,4.54,2.7,59.45
REG,2026-08-11,Bearish,75.17,-5.19,1.49,1.1,73.73
UDR,2026-08-13,Bearish,35.015,-9.16,3.44,2.83,82.26
LNT,2026-08-03,Bearish,67.31,-8.62,2.46,3.3,134.05
TAP,2026-09-03,Bearish,38.59,-6.74,2.49,2.74,109.88
RMD,2026-08-04,Bullish,219.875,7.06,1.3,1.74,133.91
MGM,2026-08-20,Bearish,40.69,-8.51,2.45,1.45,59.03
WY,2026-08-31,Bearish,21.96,-9.57,4.98,6.83,137.19
HST,2026-08-24,Bearish,22.045,-6.01,10.34,7.73,74.78
Bullish_Tickers,,,,"CLF,RRC,NOV,OPCH,VNT,MUR,UGI,GPS,VAL,AM,CNXC,PPC,AMZN,NVDA,META,PFE,CMCSA,AMD,DIS,VZ,T,HCA,CME,CTVA,WBD,CPRT,LYB,RMD",,,
