Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-07-31,Bullish,77.88,0.87,1.48,1.84,124.57
VST,2026-07-30,Bearish,149.3,-4.52,4.06,4.6,113.38
RPM,2026-09-02,Bearish,105.52,-2.28,1.55,1.17,75.36
WPC,2026-08-10,Bearish,70.38,-3.86,1.35,1.28,94.42
NBIX,2026-08-18,Bearish,155.64,-4.64,1.47,1.04,70.63
ELS,2026-09-02,Bearish,62.42,-3.21,1.22,1.13,92.86
FND,2026-08-31,Bearish,50.23,-9.41,2.16,2.15,99.61
PFGC,2026-08-28,Bearish,98.63,-7.42,1.74,1.11,63.53
NVT,2026-08-28,Bearish,156.029999,-1.16,1.91,1.86,97.29
FBIN,2026-08-31,Bearish,43.11,-8.14,2.59,1.68,64.93
CUBE,2026-09-01,Bearish,39.5,-3.11,1.85,2.31,124.6
CG,2026-08-04,Bullish,46.97,2.51,3.04,6.1,200.62
ALLY,2026-08-19,Bearish,43.73,-0.91,2.85,2.73,95.85
KNX,2026-08-07,Bearish,71.99,-0.21,4.31,3.26,75.68
BJ,2026-07-27,Bullish,93.19,2.66,1.74,1.33,76.24
CELH,2026-08-25,Bullish,30.66,0.31,13.32,8.18,61.4
GNTX,2026-07-27,Bearish,23.14,-3.85,2.78,4.02,144.88
ONTO,2026-09-01,Bearish,268.01001,-7.64,1.07,0.75,70.17
FHN,2026-08-27,Bearish,24.94,-0.92,4.76,3.87,81.2
ACHC,2026-09-04,Bearish,28.13,-3.4,1.54,0.84,54.23
OHI,2026-08-18,Bearish,46.38,-3.26,1.93,1.6,83.23
NNN,2026-08-26,Bearish,44.63,-4.02,1.32,0.9,68.4
BRX,2026-08-11,Bearish,29.15,-6.32,2.28,2.1,91.9
RRC,2026-08-11,Bullish,42.0,8.29,3.18,2.12,66.49
STAG,2026-08-10,Bearish,37.68,-2.8,1.89,1.42,75.47
NOV,2026-08-04,Bullish,21.39,9.27,3.57,2.83,79.15
GXO,2026-08-05,Bearish,48.32,-5.98,1.64,5.52,336.25
MAT,2026-08-03,Bullish,14.53,0.23,4.94,4.05,81.93
FNF,2026-08-20,Bearish,45.78,-7.47,1.55,1.28,82.13
FNF,2026-08-20,Bearish,45.78,-7.47,1.55,1.28,82.13
OGE,2026-08-06,Bearish,46.92,-2.46,1.41,1.14,80.85
CGNX,2026-08-24,Bearish,62.25,-1.42,2.47,1.72,69.49
HR,2026-08-14,Bearish,19.12,-5.51,3.85,2.69,69.72
ADC,2026-08-12,Bearish,72.62,-5.6,1.29,0.95,73.36
OPCH,2026-08-07,Bullish,24.21,7.02,2.72,3.9,143.57
TKO,2026-08-26,Bearish,186.0099945,-3.11,1.2,0.74,61.41
SFM,2026-08-04,Bullish,81.4,0.6,2.23,2.02,90.47
ST,2026-08-19,Bearish,43.080002,-5.95,1.75,2.95,167.96
UGI,2026-08-18,Bullish,37.94,6.24,2.07,13.24,640.31
KD,2026-07-30,Bullish,13.15,6.24,3.96,4.43,111.74
KRG,2026-08-11,Bearish,25.96,-7.06,3.05,1.82,59.67
BYD,2026-08-10,Bearish,78.019997,-9.36,1.04,0.91,87.76
RYN,2026-08-26,Bearish,20.46,-4.3,3.03,1.93,63.63
LPX,2026-08-12,Bearish,68.17,-8.93,1.2,0.82,68.09
GPS,2026-09-01,Bullish,22.43,7.45,8.21,7.29,88.82
GBCI,2026-08-19,Bearish,46.83,-5.65,1.1,0.94,85.46
VAL,2026-08-20,Bullish,86.74,4.73,1.19,1.39,117.47
AM,2026-08-14,Bullish,22.6,2.54,2.27,1.33,58.8
POR,2026-08-05,Bearish,48.76,-4.57,1.08,1.16,107.38
COLB,2026-08-31,Bearish,30.8,-0.94,2.67,2.37,88.91
GT,2026-08-13,Bearish,6.25,-6.31,9.13,14.78,161.83
KRC,2026-08-28,Bearish,37.14,-0.05,1.03,0.72,70.66
SLGN,2026-08-17,Bearish,41.18,-3.44,1.6,0.77,48.15
VLY,2026-09-01,Bearish,14.03,-1.52,5.87,6.66,113.45
PGNY,2026-08-24,Bearish,25.94,-5.95,1.18,0.82,69.16
IRT,2026-08-31,Bearish,16.09,-3.19,2.69,2.88,107.34
CNX,2026-08-11,Bullish,37.49,8.04,1.68,1.35,80.56
LITE,2026-08-13,Bullish,881.255,8.77,5.21,4.65,89.16
NYCB,2026-08-07,Bearish,13.52,-5.96,4.55,3.19,70.13
WERN,2026-08-06,Bearish,40.040001,-1.01,1.44,0.68,47.6
SMG,2026-08-14,Bearish,59.47,-8.41,1.01,0.48,47.62
MP,2026-08-24,Bullish,54.53,2.22,7.53,7.1,94.24
