Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2026-03-20,Bearish,98.31,-7.94,2.24,3.67,163.81
GGG,2026-03-20,Bearish,84.62,-4.23,1.07,1.98,185.93
ELS,2026-03-31,Bearish,63.99,-1.31,1.53,1.54,100.47
GLPI,2026-03-31,Bearish,44.42,-4.1,2.21,2.93,132.7
TOL,2026-03-18,Bearish,135.83,-7.77,1.17,1.17,100.14
IBKR,2026-03-11,Bearish,67.74,-4.46,4.51,3.18,70.45
CUBE,2026-03-25,Bearish,37.19,-3.24,2.64,1.93,73.02
ITT,2026-04-01,Bullish,193.2,1.84,1.09,0.98,89.92
SCI,2026-04-02,Bullish,84.77,5.18,1.22,1.27,103.77
EWBC,2026-03-09,Bearish,108.99,-4.01,1.01,1.54,152.03
KNX,2026-04-01,Bullish,58.6,4.5,3.22,2.77,86.07
NLY,2026-03-11,Bearish,21.37,-6.52,7.44,4.7,63.15
TXRH,2026-03-10,Bearish,162.98,-9.14,1.15,0.78,67.97
CCK,2026-03-20,Bearish,102.76,-3.44,1.1,1.88,170.21
WTRG,2026-02-24,Bullish,41.080002,6.05,2.19,3.34,152.7
FHN,2026-03-09,Bearish,23.18,-3.75,6.27,5.81,92.58
EHC,2026-03-11,Bearish,97.39,-8.31,1.15,1.13,98.55
OHI,2026-04-01,Bearish,45.0,-1.44,1.92,2.26,117.46
CNM,2026-03-06,Bearish,50.95,-7.0,2.04,2.04,100.26
FR,2026-03-30,Bearish,58.67,-0.93,1.06,0.73,68.58
FLR,2026-03-31,Bullish,47.14,1.67,2.67,2.6,97.49
STAG,2026-03-23,Bearish,36.55,-4.19,1.26,1.58,125.4
GXO,2026-03-17,Bearish,53.080002,-7.6,1.22,0.78,64.22
WH,2026-03-26,Bullish,82.16,5.28,1.25,1.39,110.98
CROX,2026-03-12,Bearish,83.66,-4.06,1.61,1.13,70.07
PNFP,2026-03-02,Bearish,87.47,-9.25,1.53,1.46,95.09
GMED,2026-03-23,Bearish,87.92,-0.2,1.12,0.78,69.18
RMBS,2026-03-03,Bearish,93.029999,-8.17,2.78,2.85,102.51
CBSH,2026-02-27,Bearish,49.88,-6.36,1.42,2.07,145.2
HXL,2026-03-27,Bearish,79.21,-4.53,1.31,0.83,63.73
HR,2026-03-30,Bearish,17.4,-1.44,3.3,3.31,100.28
BC,2026-03-10,Bearish,73.3,-8.15,1.11,1.28,115.65
PB,2026-03-09,Bearish,67.019997,-5.57,1.27,1.81,142.18
TMHC,2026-03-12,Bearish,58.02,-8.08,1.17,1.21,103.06
VNT,2026-03-13,Bearish,35.37,-9.47,1.09,0.77,70.8
VVV,2026-03-30,Bearish,33.33,-3.57,1.78,2.32,130.41
FLS,2026-03-23,Bearish,75.24,-3.73,1.73,2.53,145.61
TKO,2026-03-19,Bearish,203.75999,-0.69,1.24,1.32,106.02
SFM,2026-03-18,Bullish,77.54,0.65,3.24,3.92,120.7
ST,2026-04-02,Bearish,34.61,-0.88,1.79,1.37,76.53
UGI,2026-03-06,Bearish,36.77,-2.32,1.72,1.04,60.31
HALO,2026-03-06,Bearish,64.49,-9.82,2.02,1.26,62.48
FNB,2026-03-09,Bearish,16.86,-3.2,7.62,5.1,66.97
ONB,2026-03-11,Bearish,22.2,-5.51,3.23,3.03,93.78
BYD,2026-03-03,Bearish,83.74,-0.49,1.09,2.04,186.29
RYN,2026-02-23,Bearish,21.1,-7.48,4.22,2.87,67.98
OZK,2026-03-06,Bearish,46.31,-3.39,1.11,1.74,157.34
HOMB,2026-03-04,Bearish,27.17,-5.3,1.34,1.55,115.05
TEX,2026-03-30,Bearish,58.52,-3.16,1.53,1.36,89.04
