Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2025-12-16,Bullish,97.98,2.8,3.39,2.54,75.05
OC,2026-01-20,Bullish,120.89,2.28,1.15,1.32,114.67
WPC,2026-01-15,Bullish,69.93,5.7,1.27,1.48,116.65
NBIX,2026-01-06,Bearish,134.53999,-6.95,1.04,1.12,107.6
ELS,2026-01-20,Bullish,62.83,2.22,1.46,1.8,123.41
GLPI,2026-01-12,Bullish,46.02,3.43,2.72,2.23,81.89
FND,2026-01-13,Bullish,72.41,9.56,2.59,2.07,79.88
IBKR,2026-01-05,Bullish,71.51,8.78,3.41,5.28,154.75
CG,2025-12-19,Bullish,61.81,8.62,2.55,3.14,123.21
TTEK,2026-01-08,Bullish,36.0099983,5.01,1.83,2.59,141.28
DINO,2025-12-11,Bearish,48.15,-6.99,2.71,2.43,89.61
CCK,2025-12-15,Bullish,101.57,4.6,2.16,2.16,100.12
WTRG,2026-01-16,Bullish,39.32,1.17,1.67,3.32,197.95
MTN,2025-12-26,Bearish,140.60001,-4.58,1.03,1.15,112.22
ARMK,2026-01-14,Bullish,38.64,1.56,2.0,3.24,162.43
NNN,2026-01-16,Bullish,42.69,4.5,1.45,1.4,96.21
CNM,2025-12-18,Bullish,56.86,9.53,3.07,2.62,85.3
RRC,2025-12-17,Bearish,34.91,-6.35,3.34,2.83,84.92
STAG,2025-12-29,Bearish,37.39,-0.98,1.29,0.78,60.24
GXO,2025-12-12,Bullish,55.049999,6.44,1.04,0.7,67.68
EQH,2026-01-13,Bearish,45.66,-4.65,2.14,1.72,80.43
FNF,2025-12-24,Bearish,52.33,-5.85,1.35,0.54,40.04
FNF,2025-12-24,Bearish,52.33,-5.85,1.35,0.54,40.04
WH,2026-01-06,Bullish,77.52,1.49,1.19,1.15,97.07
OLN,2026-01-09,Bullish,22.55,5.31,2.53,6.86,270.81
MTDR,2025-12-16,Bearish,42.96,-0.17,1.37,1.37,99.6
AR,2026-01-07,Bearish,32.87,-3.73,4.98,4.96,99.48
CBSH,2026-01-08,Bullish,53.48,0.9,1.04,0.98,94.12
PLNT,2026-01-15,Bearish,97.040001,-7.85,1.81,1.83,101.16
ADC,2025-12-12,Bearish,73.19,-0.01,1.02,0.97,95.39
PBF,2025-12-17,Bearish,30.79,-4.14,2.81,3.33,118.31
MTG,2026-01-15,Bearish,26.34,-6.91,2.12,2.42,114.29
EXLS,2025-12-19,Bullish,41.64,1.45,1.18,2.53,215.12
HALO,2026-01-05,Bullish,70.43,4.24,2.05,2.9,141.26
KBH,2025-12-23,Bearish,60.16,-2.62,1.46,1.36,93.11
RYN,2026-01-16,Bullish,24.29,6.93,1.76,1.7,97.01
OZK,2026-01-08,Bullish,47.8,1.46,1.03,1.19,115.77
LPX,2026-01-13,Bullish,91.92,8.41,1.05,1.66,158.21
SLM,2025-12-15,Bearish,26.0,-7.61,3.52,3.73,105.8
IRDM,2026-01-13,Bullish,19.1,5.4,2.55,1.86,73.21
EQH,2026-01-13,Bearish,45.66,-4.65,2.14,1.72,80.43
CUZ,2026-01-15,Bullish,26.25,0.83,1.43,1.31,91.73
RUN,2026-01-20,Bearish,16.79,-8.63,6.55,11.52,176.04
PK,2026-01-09,Bullish,11.27,4.23,3.35,4.39,131.09
ADNT,2026-01-16,Bullish,21.26,3.38,1.3,1.77,136.56
CDP,2026-01-14,Bullish,30.47,5.18,1.09,0.71,64.89
AVGO,2026-01-05,Bearish,332.60001,-6.12,42.86,31.14,72.64
MA,2026-01-16,Bearish,531.73999,-5.28,3.21,3.5,109.06
HD,2026-01-20,Bullish,375.10999,3.2,4.47,5.35,119.66
CVX,2026-01-06,Bullish,165.3,8.37,9.88,20.56,208.1
ABBV,2026-01-15,Bearish,214.039993,-4.67,6.25,6.95,111.18
COST,2026-01-15,Bullish,964.26001,6.72,2.83,2.19,77.28
KO,2026-01-13,Bullish,71.75,2.7,15.67,18.32,116.92
CMCSA,2025-12-31,Bullish,28.16,3.86,41.39,18.39,44.42
LIN,2026-01-12,Bullish,433.14999,1.08,2.78,2.28,82.3
AMD,2026-01-14,Bullish,231.92,8.06,29.05,40.47,139.29
DIS,2025-12-26,Bullish,110.34,-0.03,11.12,5.43,48.81
TXN,2025-12-12,Bullish,189.59,9.49,6.97,5.98,85.8
PM,2025-12-24,Bullish,167.17999,7.03,6.08,1.75,28.86
NEE,2026-01-16,Bullish,83.51,2.77,8.77,12.87,146.86
SPGI,2025-12-19,Bullish,519.039978,4.0,1.67,2.87,172.39
HON,2026-01-06,Bullish,215.070007,9.26,3.6,4.0,111.39
GE,2025-12-18,Bullish,312.34,6.0,5.12,4.5,87.84
SCHW,2025-12-11,Bullish,100.99,7.62,8.8,10.56,120.05
DE,2026-01-08,Bullish,508.67999,7.13,1.37,1.8,131.61
CL,2026-01-13,Bullish,85.44,7.57,6.04,8.41,139.23
APD,2026-01-14,Bullish,258.17999,0.88,1.57,1.42,90.55
ITW,2026-01-08,Bullish,254.45,1.5,1.29,1.53,118.56
