Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2026-07-13,Bullish,110.11,4.28,2.16,0.05,2.32
VST,2026-06-24,Bullish,157.16,1.02,4.42,3.72,84.25
XPO,2026-07-09,Bullish,207.82,0.22,1.5,0.66,44.27
WPC,2026-07-06,Bearish,72.52,-0.52,1.8,1.64,91.33
BURL,2026-06-03,Bullish,335.09,6.66,1.1,1.06,96.01
ELS,2026-07-01,Bullish,64.29,1.38,1.59,1.31,82.38
GLPI,2026-06-18,Bearish,43.54,-7.09,2.31,3.79,164.09
WMS,2026-06-29,Bullish,150.63,5.48,1.14,0.85,74.82
TOL,2026-06-15,Bullish,150.36,7.29,1.17,1.15,98.11
TTC,2026-06-26,Bullish,94.4,2.23,1.22,1.18,96.39
NLY,2026-06-26,Bullish,22.735,2.98,9.07,12.86,141.78
TTEK,2026-07-13,Bullish,31.58,6.66,3.49,0.07,2.05
THC,2026-07-07,Bullish,205.34,9.89,1.32,0.79,59.91
WTRG,2026-07-09,Bullish,39.22,2.95,2.26,1.59,70.48
CIEN,2026-06-24,Bearish,443.95,-8.32,3.82,2.8,73.38
PVH,2026-06-22,Bearish,79.49,-4.09,1.39,1.38,99.32
GPK,2026-07-09,Bearish,10.32,-2.24,5.45,3.41,62.63
EHC,2026-07-08,Bullish,111.07,7.25,1.21,1.15,95.46
OHI,2026-06-29,Bullish,48.89,5.61,2.66,1.8,67.61
ORI,2026-07-01,Bullish,41.97,6.02,1.72,4.16,242.3
FLR,2026-06-08,Bullish,50.495,6.23,2.91,2.31,79.16
STAG,2026-06-24,Bullish,39.335,3.24,1.37,1.86,136.11
NOV,2026-06-24,Bearish,19.23,-3.35,4.58,6.37,138.93
WH,2026-07-13,Bearish,78.81,-3.49,1.45,0.02,1.52
OGE,2026-06-15,Bullish,48.915,3.16,1.34,0.7,51.89
ADC,2026-07-06,Bullish,79.035,4.61,1.22,1.57,128.57
ESNT,2026-06-29,Bullish,64.73,7.57,1.11,1.05,94.37
PR,2026-06-15,Bearish,19.41,-1.88,9.18,16.65,181.34
MUR,2026-06-17,Bearish,34.545,-8.97,1.75,2.02,115.88
SON,2026-06-25,Bullish,54.665,8.06,1.36,1.25,92.01
CPRI,2026-07-01,Bearish,18.18,-5.63,2.91,2.62,90.04
FLS,2026-07-01,Bearish,70.32,-6.84,2.01,1.81,90.04
MTG,2026-06-29,Bullish,28.18,6.5,1.97,1.79,90.99
TKO,2026-07-10,Bearish,184.985,-6.26,1.8,1.59,88.55
GTLS,2026-06-22,Bullish,209.76,1.12,1.26,0.93,73.79
KBH,2026-06-24,Bullish,55.7,5.83,1.51,4.57,303.62
BYD,2026-06-05,Bullish,86.445,3.08,1.03,1.19,115.37
RYN,2026-06-23,Bullish,21.375,2.03,2.7,2.83,104.54
HOMB,2026-06-12,Bullish,28.765,6.48,1.47,1.3,88.73
AM,2026-06-23,Bullish,22.23,3.06,2.38,2.16,90.73
MDU,2026-06-09,Bearish,21.435,-0.48,1.92,1.58,82.48
POR,2026-06-26,Bullish,53.38,5.53,1.35,3.74,277.93
NVST,2026-06-26,Bullish,26.1,4.49,2.74,3.3,120.43
BKH,2026-06-25,Bullish,76.125,4.19,1.17,0.51,43.34
NEOG,2026-07-02,Bullish,9.625,5.07,2.06,1.06,51.57
WEN,2026-06-30,Bullish,7.52,3.56,29.48,30.06,101.95
PNM,2026-06-09,Bearish,56.87,-3.66,1.5,2.43,162.44
LEG,2026-06-23,Bullish,10.835,3.48,2.59,2.6,100.26
SBRA,2026-06-03,Bearish,19.825,-1.46,2.17,2.77,127.58
LITE,2026-07-06,Bearish,796.04,-5.85,5.67,3.81,67.11
Bullish_Tickers,,,,"DECK,VST,XPO,BURL,ELS,WMS,TOL,TTC,NLY,TTEK,THC,WTRG,EHC,OHI,ORI,FLR,STAG,OGE,ADC,ESNT,SON,MTG,GTLS,KBH,BYD,RYN,HOMB,AM,POR,NVST,BKH,NEOG,WEN,LEG",,,
Bearish_Tickers,,,,"WPC,GLPI,CIEN,PVH,GPK,NOV,WH,PR,MUR,CPRI,FLS,TKO,MDU,PNM,SBRA,LITE",,,
Delta_Bullish,,,,"DECK,VST,XPO,BURL,ELS,WMS,TOL,TTC,NLY,TTEK,THC,WTRG,EHC,OHI,ORI,FLR,STAG,OGE,ADC,ESNT,SON,MTG,GTLS,KBH,BYD,RYN,HOMB,AM,POR,NVST,BKH,NEOG,WEN,LEG",,,
Delta_Bearish,,,,"WPC,GLPI,CIEN,PVH,GPK,NOV,WH,PR,MUR,CPRI,FLS,TKO,MDU,PNM,SBRA,LITE",,,
