Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
PFGC,2026-03-05,Bearish,87.22,-7.69,2.42,1.25,51.43
IBKR,2026-03-11,Bearish,66.92,-5.62,4.51,3.18,70.45
TREX,2026-03-06,Bearish,37.34,-8.81,2.09,1.79,85.82
EWBC,2026-03-09,Bearish,105.75,-6.86,1.01,1.54,152.03
NLY,2026-03-11,Bearish,22.01,-3.72,7.44,4.7,63.15
TTEK,2026-03-06,Bearish,33.18,-8.26,3.45,1.86,54.02
TXRH,2026-03-10,Bearish,169.44,-5.54,1.15,0.78,67.97
WTRG,2026-02-24,Bullish,41.060001,6.0,2.19,3.34,152.7
UNM,2026-02-05,Bearish,72.69,-5.45,1.36,2.79,205.5
FHN,2026-03-09,Bearish,22.17,-7.95,6.27,5.81,92.58
EHC,2026-03-11,Bearish,100.3,-5.57,1.15,1.13,98.55
STAG,2026-02-05,Bullish,38.040001,0.92,1.66,1.54,92.72
OGE,2026-02-11,Bullish,47.86,9.37,1.64,1.64,100.08
CROX,2026-03-12,Bearish,79.63,-8.68,1.61,1.12,70.04
EXEL,2026-03-05,Bearish,41.17,-4.44,3.24,3.44,106.2
HR,2026-02-18,Bullish,18.23,5.47,4.53,3.68,81.23
ADC,2026-02-05,Bullish,79.66,9.81,1.35,1.53,113.62
PB,2026-03-09,Bearish,65.36,-7.91,1.27,1.81,142.18
TMHC,2026-03-12,Bearish,58.86,-6.75,1.17,1.21,103.06
FNB,2026-03-09,Bearish,16.07,-7.74,7.62,5.1,66.97
ONB,2026-03-11,Bearish,21.61,-8.02,3.23,3.03,93.78
BYD,2026-03-03,Bearish,81.3,-3.39,1.09,2.04,186.29
OZK,2026-03-06,Bearish,43.84,-8.54,1.11,1.74,157.34
HOMB,2026-03-04,Bearish,26.33,-8.23,1.34,1.55,115.05
GBCI,2026-03-06,Bearish,44.040001,-7.48,1.02,1.01,99.17
COLB,2026-03-10,Bearish,26.42,-9.44,3.05,2.53,83.1
PENN,2026-03-11,Bullish,14.53,2.71,5.39,5.51,102.23
PK,2026-03-12,Bearish,10.37,-6.48,4.45,3.03,68.22
ASB,2026-03-09,Bearish,24.7,-8.21,2.47,2.65,107.34
