Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
WPC,2025-12-08,Bearish,65.28,-2.23,1.18,1.53,129.41
BURL,2025-12-23,Bullish,288.01001,6.61,1.26,0.56,44.53
ELS,2025-12-26,Bearish,60.98,-1.14,1.39,0.64,45.94
REXR,2025-12-08,Bearish,39.73,-3.42,1.89,2.68,141.89
USFD,2025-12-12,Bullish,75.92,0.72,2.21,1.81,82.0
IBKR,2025-11-24,Bearish,65.0,-2.11,4.28,4.42,103.26
TTC,2025-12-19,Bullish,79.51,8.07,1.18,2.56,216.36
CG,2025-12-19,Bullish,60.13,5.67,2.55,3.14,123.21
ITT,2025-12-15,Bearish,176.67999,-0.86,1.13,0.66,58.51
CCK,2025-12-15,Bullish,103.73,6.83,2.16,2.16,100.12
WTRG,2025-12-04,Bearish,38.45,-2.14,2.05,3.45,168.09
UNM,2025-12-17,Bullish,78.32,3.33,1.45,1.35,93.35
MTN,2025-12-26,Bearish,133.21001,-9.6,1.03,1.15,112.22
DBX,2025-12-10,Bearish,27.66,-5.92,3.35,9.05,270.43
WBS,2025-12-02,Bullish,63.53,9.64,1.03,0.85,83.13
BWXT,2025-11-28,Bearish,174.36,-5.52,1.42,0.37,26.34
CNM,2025-12-18,Bullish,52.86,1.83,3.07,2.62,85.3
RRC,2025-12-17,Bearish,36.080002,-3.21,3.34,2.83,84.92
STAG,2025-12-29,Bearish,37.22,-1.43,1.29,0.78,60.24
JEF,2025-12-10,Bullish,62.73,9.32,1.79,2.27,126.97
GXO,2025-12-12,Bullish,53.040001,2.55,1.04,0.7,67.68
FNF,2025-12-24,Bearish,55.24,-0.62,1.35,0.54,40.04
FNF,2025-12-24,Bearish,55.24,-0.62,1.35,0.54,40.04
CROX,2025-12-05,Bullish,86.68,4.23,1.62,1.37,84.79
MTDR,2025-12-16,Bearish,42.79,-0.56,1.37,1.37,99.6
HR,2025-12-09,Bearish,17.09,-3.94,2.45,2.39,97.4
ADC,2025-12-12,Bearish,72.84,-0.49,1.02,0.97,95.39
PB,2025-11-24,Bullish,69.92,5.55,1.11,0.97,88.16
EXLS,2025-12-19,Bullish,42.75,4.15,1.18,2.53,215.12
ST,2025-12-02,Bullish,33.029999,6.33,1.3,1.32,101.63
HALO,2025-12-05,Bearish,67.7,-0.82,2.74,1.55,56.6
FNB,2025-11-24,Bullish,17.32,9.59,6.41,4.55,70.96
ONB,2025-12-04,Bullish,22.61,6.22,2.62,2.6,99.29
KBH,2025-12-23,Bearish,56.95,-7.82,1.46,1.36,93.11
WLK,2025-12-30,Bullish,74.88,4.23,1.6,0.94,59.2
SLM,2025-12-15,Bearish,27.2,-3.34,3.52,3.73,105.8
TEX,2025-12-16,Bullish,53.79,9.05,1.17,1.32,113.13
VAL,2025-12-23,Bearish,50.64,-5.61,1.14,0.61,53.44
AM,2025-12-15,Bearish,17.86,-1.1,2.33,2.27,97.24
NVST,2025-12-01,Bullish,21.91,8.89,1.84,1.21,66.02
KRC,2025-12-12,Bearish,38.19,-7.45,1.29,1.76,135.73
IRT,2025-12-01,Bullish,17.77,6.77,2.79,3.34,119.73
NYCB,2025-12-02,Bullish,12.64,8.93,4.86,5.01,103.06
ASB,2025-11-28,Bullish,25.93,1.91,1.4,0.56,39.84
TGNA,2025-11-25,Bearish,19.45,-1.99,1.71,2.83,165.87
UNP,2025-11-28,Bullish,233.059998,3.88,3.11,1.21,38.77
LOW,2025-12-11,Bullish,243.17999,0.8,3.93,2.83,72.07
SPGI,2025-12-19,Bullish,527.69,5.74,1.67,2.87,172.39
BA,2025-12-24,Bullish,218.5,6.32,8.64,2.94,34.06
GE,2025-12-18,Bullish,311.79001,5.81,5.12,4.5,87.84
ELV,2025-12-04,Bullish,348.79999,5.99,1.55,2.36,151.74
SCHW,2025-12-11,Bullish,100.55,7.15,8.8,10.56,120.05
LMT,2025-12-23,Bullish,488.0,3.67,1.45,0.86,59.39
DE,2025-12-26,Bearish,469.94,-0.79,1.46,0.5,34.55
ITW,2025-12-17,Bullish,250.83,0.13,1.15,1.32,114.87
DUK,2025-11-24,Bearish,117.68,-4.95,3.62,3.44,95.03
TGT,2025-12-12,Bullish,97.43,6.01,8.02,5.26,65.63
CSX,2025-11-26,Bullish,36.42,4.5,13.38,10.11,75.53
WM,2025-12-17,Bullish,222.12,3.85,2.15,1.63,75.86
EMR,2025-12-05,Bullish,135.28999,2.5,2.42,1.58,65.1
FIS,2025-12-30,Bullish,67.17,1.06,2.68,1.48,55.02
AEP,2025-12-19,Bearish,115.99,-0.85,3.57,7.32,205.2
PSX,2025-12-24,Bearish,129.56,-3.69,2.4,0.97,40.55
KDP,2025-12-09,Bullish,28.15,0.95,15.66,21.26,135.75
D,2025-12-09,Bearish,59.060001,-2.06,5.51,4.46,80.95
AIG,2025-12-15,Bullish,86.13,9.19,4.9,7.68,156.67
KMI,2025-12-30,Bullish,27.58,2.09,11.07,8.07,72.97
SRE,2025-12-18,Bearish,89.089996,-0.64,4.08,4.72,115.67
