Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-03-20,Bearish,88.21,-0.16,1.07,1.98,185.93
OC,2026-03-06,Bearish,118.33,-3.55,1.57,2.85,181.17
WSM,2026-03-10,Bearish,193.52,-3.88,1.05,0.96,91.03
WPC,2026-04-09,Bullish,71.21,1.69,1.34,1.04,78.23
ELS,2026-03-31,Bearish,64.3,-0.83,1.53,1.54,100.47
PFGC,2026-03-05,Bearish,88.25,-6.6,2.42,1.25,51.43
TOL,2026-03-18,Bearish,141.31,-4.04,1.17,1.17,100.14
TREX,2026-03-06,Bearish,40.5,-1.1,2.09,1.79,85.82
SCI,2026-04-02,Bullish,82.29,2.1,1.22,1.27,103.77
NLY,2026-03-11,Bearish,22.22,-2.8,7.44,4.7,63.15
TXRH,2026-03-10,Bearish,162.48,-9.42,1.15,0.78,67.97
THC,2026-03-27,Bearish,192.99001,-9.26,1.02,0.6,58.93
BJ,2026-04-10,Bearish,93.17,-3.34,2.06,2.06,99.93
UNM,2026-04-09,Bullish,77.2,3.78,1.87,1.17,62.24
RGLD,2026-04-10,Bullish,264.47,2.98,1.42,0.61,43.21
OHI,2026-04-01,Bearish,45.42,-0.52,1.92,2.26,117.46
CNM,2026-03-06,Bearish,53.56,-2.23,2.04,2.04,100.26
FLR,2026-03-31,Bullish,49.56,6.89,2.67,2.6,97.49
STAG,2026-03-23,Bearish,38.07,-0.2,1.26,1.58,125.4
GXO,2026-03-17,Bearish,56.6,-1.47,1.22,0.78,64.22
CMC,2026-03-10,Bearish,66.25,-9.12,1.19,1.39,116.85
EXEL,2026-04-08,Bullish,44.96,5.14,2.39,2.63,110.21
FAF,2026-03-20,Bearish,62.9,-2.92,1.09,3.01,275.37
GMED,2026-04-08,Bullish,92.98,5.79,1.07,1.49,138.58
HR,2026-03-30,Bearish,17.48,-0.99,3.3,3.31,100.28
BC,2026-03-10,Bearish,77.8,-2.51,1.11,1.28,115.65
PB,2026-03-09,Bearish,69.18,-2.53,1.27,1.81,142.18
H,2026-03-10,Bearish,159.2,-1.21,1.17,1.13,96.53
TMHC,2026-03-12,Bearish,60.3,-4.47,1.17,1.21,103.06
VNT,2026-03-13,Bearish,37.43,-4.2,1.09,0.77,70.8
VVV,2026-03-30,Bearish,33.31,-3.63,1.78,2.32,130.41
FLS,2026-04-10,Bullish,84.48,8.53,1.8,1.37,75.88
VLY,2026-04-08,Bullish,13.11,6.34,7.98,9.31,116.61
BKH,2026-04-10,Bullish,72.17,1.0,1.01,0.7,69.66
PENN,2026-03-23,Bullish,15.29,8.24,5.19,4.19,80.84
EPR,2026-03-24,Bearish,54.84,-0.55,1.05,1.48,141.18
PNM,2026-04-09,Bullish,59.080002,0.57,1.48,2.06,139.1
LEG,2026-03-10,Bearish,11.22,-1.89,1.86,0.96,51.83
NYCB,2026-04-02,Bullish,14.06,8.35,5.36,4.41,82.16
CRI,2026-03-20,Bearish,34.64,-2.99,1.53,3.46,225.6
ASB,2026-04-14,Bullish,27.76,5.33,2.32,0.0,0.01
DOC,2026-03-25,Bearish,16.66,-3.13,7.62,8.25,108.29
TGNA,2026-02-11,Bullish,20.030001,3.04,1.76,2.26,128.46
WERN,2026-03-13,Bearish,31.41,-2.42,1.11,1.77,159.65
MPW,2026-03-16,Bearish,4.94,-7.09,7.23,5.65,78.16
MCD,2026-03-26,Bearish,302.295,-5.3,3.27,3.03,92.4
CMCSA,2026-03-27,Bearish,27.99,-5.82,37.35,19.78,52.95
TXN,2026-04-09,Bullish,216.24,8.76,6.05,5.5,90.88
PM,2026-03-23,Bearish,158.765,-7.99,5.47,3.94,72.17
AMGN,2026-04-07,Bearish,349.41,-1.41,2.68,3.16,118.06
UNP,2026-04-09,Bullish,251.165,2.38,2.85,3.0,105.24
LOW,2026-03-11,Bearish,247.02,-5.95,2.84,1.9,66.75
BA,2026-03-12,Bearish,223.055,-1.74,6.51,10.76,165.17
UPS,2026-03-16,Bearish,102.0,-4.28,6.02,4.87,80.8
GE,2026-03-20,Bearish,314.32,0.04,5.52,10.19,184.51
PLD,2026-04-08,Bullish,137.84,3.6,3.34,3.96,118.45
MS,2026-04-14,Bullish,182.93,7.75,6.5,0.03,0.41
SYK,2026-03-13,Bearish,349.25,-4.23,1.96,2.27,115.88
AMT,2026-03-24,Bearish,173.645,-4.64,3.36,4.56,135.72
CI,2026-03-10,Bearish,274.48,-2.1,1.67,2.04,122.34
BDX,2026-03-23,Bearish,154.78,-5.68,2.77,2.28,82.52
PNC,2026-04-14,Bullish,219.84,2.99,2.4,0.01,0.33
ZTS,2026-03-05,Bearish,119.31,-5.94,4.6,4.14,90.0
USB,2026-04-14,Bullish,55.28,2.67,9.49,0.14,1.49
VRTX,2026-03-26,Bearish,439.03,-5.35,1.46,1.16,79.55
HCA,2026-03-30,Bearish,498.96,-0.79,1.09,0.89,81.56
CL,2026-03-27,Bearish,83.725,-5.43,6.78,6.81,100.47
NSC,2026-03-19,Bearish,296.66,-0.74,1.41,2.01,142.67
SHW,2026-03-11,Bearish,334.73,-3.8,1.66,1.53,91.97
GD,2026-03-30,Bearish,339.055,-3.57,1.37,1.56,114.33
KDP,2026-03-17,Bearish,25.765,-9.26,10.41,7.22,69.38
MNST,2026-03-18,Bearish,75.61,-3.84,6.66,6.85,102.75
KHC,2026-03-10,Bearish,22.235,-8.38,16.93,11.21,66.22
AFL,2026-03-16,Bearish,111.2,-0.13,2.2,1.91,87.1
D,2026-04-02,Bullish,62.75,1.41,4.09,3.45,84.32
AIG,2026-03-16,Bearish,77.405,-0.88,4.05,2.68,66.18
PEG,2026-03-27,Bearish,81.555,-0.97,3.05,2.19,71.85
SPG,2026-04-10,Bullish,201.01,5.52,1.75,1.11,63.22
PCAR,2026-04-09,Bullish,126.97,7.1,2.53,2.33,92.2
CTAS,2026-03-20,Bearish,175.65,-9.24,2.44,3.84,157.51
YUM,2026-04-08,Bullish,161.285,2.22,1.68,1.21,72.1
OTIS,2026-03-11,Bearish,81.875,-8.68,3.94,3.7,93.91
ACGL,2026-04-08,Bullish,96.3,0.64,1.89,1.64,86.95
RSG,2026-04-09,Bearish,212.315,-3.62,1.42,1.85,130.64
MTB,2026-04-13,Bullish,220.18,4.09,1.11,0.57,51.92
PPG,2026-03-13,Bearish,109.705,-3.6,2.23,2.25,100.62
EA,2026-03-30,Bullish,202.6,0.76,2.49,1.58,63.28
ECL,2026-03-19,Bearish,274.61,-2.71,1.55,2.36,152.92
FTNT,2026-04-10,Bearish,78.7,-3.25,6.29,12.4,197.2
STZ,2026-04-09,Bullish,164.97,8.05,2.18,4.7,215.36
CAH,2026-04-08,Bullish,215.54,1.14,1.74,1.27,72.72
RCL,2026-03-11,Bearish,282.62,-6.23,2.73,1.75,64.14
DHI,2026-03-10,Bearish,145.865,-5.85,2.63,2.34,88.93
F,2026-03-06,Bearish,12.715,-5.67,76.95,59.88,77.81
KMB,2026-03-12,Bearish,97.185,-7.26,5.03,5.6,111.38
VICI,2026-03-18,Bearish,28.41,-2.4,10.01,16.69,166.78
