Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2026-05-29,Bullish,107.29,2.97,2.4,2.85,118.89
OC,2026-05-26,Bullish,119.45,1.59,1.25,0.82,65.54
WSM,2026-05-29,Bullish,204.58,8.68,1.32,1.72,130.31
BURL,2026-06-03,Bullish,328.02,4.43,1.03,0.04,3.55
PFGC,2026-05-08,Bullish,97.38,8.57,2.05,2.46,119.91
USFD,2026-05-11,Bearish,83.695,-7.13,2.31,3.53,153.08
TREX,2026-05-28,Bullish,40.7,3.15,2.2,1.51,68.75
NLY,2026-05-15,Bearish,21.22,-4.91,5.37,6.48,120.65
TXRH,2026-05-15,Bullish,172.22,2.03,1.3,0.97,74.57
WTRG,2026-04-30,Bearish,37.45,-5.49,2.47,3.82,154.4
CHDN,2026-05-11,Bearish,85.04,-8.22,1.17,1.13,97.14
ORI,2026-04-24,Bearish,37.12,-9.66,1.41,2.31,163.72
NYT,2026-05-15,Bearish,74.26,-5.61,2.1,1.86,88.19
RRC,2026-05-27,Bearish,39.98,-3.85,2.41,2.77,115.04
AXTA,2026-06-01,Bullish,31.22,7.3,2.78,2.19,78.88
STAG,2026-06-01,Bearish,36.6,-4.01,1.2,1.18,98.03
FNF,2026-05-12,Bearish,45.57,-8.9,1.82,2.65,145.5
FNF,2026-05-12,Bearish,45.57,-8.9,1.82,2.65,145.5
WH,2026-05-29,Bearish,80.69,-0.98,1.14,1.29,113.35
OLN,2026-06-03,Bearish,25.87,-2.76,2.06,0.05,2.37
MTDR,2026-06-01,Bearish,56.82,-0.46,1.72,1.34,77.64
AR,2026-05-11,Bearish,36.565,-3.94,4.91,3.76,76.58
CBSH,2026-05-01,Bullish,51.31,0.8,1.25,1.15,92.19
ADC,2026-05-08,Bearish,72.5,-5.62,1.07,0.77,71.98
PBF,2026-06-02,Bullish,43.48,5.5,2.84,1.98,69.64
STWD,2026-05-13,Bearish,17.005,-4.77,2.78,3.66,131.71
SON,2026-04-30,Bearish,49.13,-6.07,1.55,1.63,105.58
FLS,2026-05-05,Bearish,75.21,-4.25,2.9,3.56,122.77
MTG,2026-05-12,Bearish,24.815,-8.12,2.32,1.99,85.8
TKO,2026-06-02,Bullish,198.86,2.37,1.5,1.14,76.04
SFM,2026-05-07,Bullish,77.51,0.99,2.1,1.71,81.44
AM,2026-06-01,Bearish,21.52,-0.24,2.39,2.05,85.94
POR,2026-05-01,Bearish,49.52,-4.29,1.2,2.03,168.52
GME,2026-05-15,Bearish,22.145,-6.33,10.56,5.35,50.63
RUN,2026-05-28,Bullish,14.765,4.79,8.44,9.14,108.38
IRT,2026-05-06,Bullish,16.14,0.91,2.21,2.39,107.98
NEOG,2026-04-29,Bearish,8.765,-7.13,2.89,2.06,71.16
ADNT,2026-05-27,Bullish,23.1,7.04,1.01,0.96,95.81
SBRA,2026-06-03,Bearish,18.33,-8.96,2.0,0.16,8.11
CRI,2026-05-26,Bullish,38.915,8.49,1.16,0.82,70.06
GO,2026-05-28,Bullish,8.34,5.01,3.71,2.75,74.08
SMG,2026-05-04,Bearish,57.425,-9.66,1.03,1.42,138.04
MPW,2026-05-07,Bullish,5.11,0.72,5.34,9.56,179.05
SHC,2026-06-02,Bearish,15.185,-2.21,4.44,3.33,75.13
HTZ,2026-06-01,Bearish,5.045,-8.59,7.65,5.68,74.25
TJX,2026-05-07,Bearish,157.105,-0.03,4.21,4.67,110.92
ADP,2026-05-22,Bullish,226.8,6.27,3.03,2.28,75.23
AMT,2026-05-22,Bullish,186.56,4.24,2.99,2.07,69.32
SYF,2026-05-19,Bearish,69.61,-4.06,3.94,4.31,109.15
CB,2026-05-28,Bearish,313.94,-3.26,1.47,1.71,116.36
USB,2026-06-01,Bearish,53.58,-1.84,8.3,8.42,101.43
SO,2026-05-11,Bearish,92.02,-2.48,4.9,4.43,90.47
APD,2026-06-02,Bearish,282.525,-2.59,1.09,0.73,66.97
DUK,2026-05-08,Bearish,122.485,-3.96,3.08,2.59,84.0
AEP,2026-05-28,Bearish,128.21,-1.8,4.93,4.53,91.9
TRV,2026-06-02,Bearish,291.695,-2.44,1.4,1.66,118.7
ORLY,2026-05-13,Bearish,86.975,-6.62,5.63,6.41,113.92
KHC,2026-05-20,Bullish,23.155,0.67,14.63,13.96,95.43
AIG,2026-05-28,Bearish,72.84,-4.98,4.33,2.8,64.71
SRE,2026-05-11,Bearish,90.5,-3.57,3.44,3.85,111.91
PCAR,2026-05-07,Bearish,115.09,-3.96,3.0,2.36,78.69
APH,2026-06-02,Bullish,148.625,8.18,12.67,11.42,90.08
YUM,2026-05-05,Bearish,149.81,-5.4,1.62,1.26,77.76
PAYX,2026-06-01,Bullish,98.495,4.2,3.26,4.14,126.71
PRU,2026-05-14,Bullish,101.81,2.35,2.47,1.57,63.53
XEL,2026-06-01,Bearish,78.48,-1.58,5.62,5.02,89.45
WEC,2026-05-13,Bearish,111.63,-2.42,1.82,1.43,78.69
ACGL,2026-05-04,Bearish,88.45,-7.73,2.15,2.57,119.33
EXC,2026-04-30,Bearish,45.63,-3.65,8.09,19.25,237.92
PPG,2026-06-02,Bullish,111.005,1.81,1.83,1.63,89.06
AWK,2026-04-27,Bearish,124.61,-6.93,1.85,1.36,73.22
DHI,2026-05-12,Bearish,144.48,-2.74,2.44,2.42,99.02
VICI,2026-05-14,Bearish,27.575,-3.07,7.94,6.47,81.5
UDR,2026-05-07,Bullish,37.35,4.34,3.64,3.58,98.45
Bullish_Tickers,,,,"DECK,OC,WSM,BURL,PFGC,TREX,TXRH,AXTA,CBSH,PBF,TKO,SFM,RUN,IRT,ADNT,CRI,GO,MPW,ADP,AMT,KHC,APH,PAYX,PRU,PPG,UDR",,,
Bearish_Tickers,,,,"USFD,NLY,WTRG,CHDN,ORI,NYT,RRC,STAG,FNF,FNF,WH,OLN,MTDR,AR,ADC,STWD,SON,FLS,MTG,AM,POR,GME,NEOG,SBRA,SMG,SHC,HTZ,TJX,SYF,CB,USB,SO,APD,DUK,AEP,TRV,ORLY,AIG,SRE,PCAR,YUM,XEL,WEC,ACGL,EXC,AWK,DHI,VICI",,,
Delta_Bullish,,,,"BURL,IRT,ADP,AMT,KHC,APH,PAYX,PRU,PPG",,,
Delta_Bearish,,,,"USFD,WH,OLN,GME,SBRA,SMG,TJX,SYF,CB,USB,SO,APD,DUK,AEP,TRV,ORLY,AIG,SRE,PCAR,YUM,XEL,WEC,ACGL,EXC,AWK,DHI,VICI",,,
