Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2025-12-16,Bullish,100.55,5.5,3.39,2.54,75.05
WPC,2025-12-08,Bearish,64.42,-3.52,1.18,1.53,129.41
BURL,2025-12-01,Bearish,270.91,0.09,1.26,1.67,132.51
ELS,2025-11-10,Bullish,61.68,0.52,2.33,1.37,58.67
REXR,2025-12-08,Bearish,40.91,-0.56,1.89,2.68,141.89
USFD,2025-12-12,Bullish,76.72,1.78,2.21,1.81,82.0
IBKR,2025-11-24,Bearish,62.94,-5.21,4.28,4.42,103.26
ITT,2025-12-15,Bearish,173.64,-2.57,1.13,0.66,58.51
LSCC,2025-11-26,Bullish,73.029999,8.94,2.3,1.71,74.16
TTEK,2025-12-11,Bullish,34.51,0.94,2.92,2.05,70.32
DINO,2025-12-11,Bearish,46.85,-9.5,2.71,2.43,89.61
CCK,2025-12-15,Bullish,102.56,5.62,2.16,2.16,100.12
WTRG,2025-12-04,Bearish,38.67,-1.58,2.05,3.45,168.09
UNM,2025-12-17,Bullish,79.46,4.83,1.45,1.35,93.35
DBX,2025-12-10,Bearish,28.43,-3.31,3.35,9.05,270.43
BWXT,2025-11-28,Bearish,170.75,-7.47,1.42,0.37,26.34
CNM,2025-12-18,Bullish,54.0,4.02,3.07,2.62,85.3
RRC,2025-12-17,Bearish,34.36,-7.83,3.34,2.83,84.92
FLR,2025-11-18,Bearish,41.3,-8.51,3.68,2.48,67.39
JEF,2025-12-10,Bullish,61.9,7.87,1.79,2.27,126.97
GXO,2025-12-12,Bullish,53.17,2.81,1.04,0.7,67.68
FNF,2025-12-10,Bearish,56.09,-2.62,1.08,2.55,234.83
FNF,2025-12-10,Bearish,56.09,-2.62,1.08,2.55,234.83
CROX,2025-12-05,Bullish,89.46,7.57,1.62,1.37,84.79
EXEL,2025-11-10,Bullish,42.57,8.28,3.25,2.63,80.9
MTDR,2025-12-16,Bearish,40.91,-4.93,1.37,1.37,99.6
AR,2025-11-13,Bullish,33.53,1.44,4.85,4.28,88.41
HR,2025-12-09,Bearish,17.07,-4.06,2.45,2.39,97.4
ADC,2025-12-12,Bearish,72.37,-1.13,1.02,0.97,95.39
