Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
XPO,2025-10-30,Bullish,135.35001,4.53,1.4,2.88,205.81
BURL,2025-12-01,Bearish,245.050003,-9.47,1.26,1.67,132.51
ELS,2025-11-10,Bullish,62.54,1.92,2.33,1.37,58.67
OVV,2025-12-01,Bullish,40.75,4.15,4.02,3.86,96.19
IBKR,2025-11-24,Bearish,63.59,-4.24,4.28,4.42,103.26
CUBE,2025-10-31,Bearish,37.07,-8.92,1.78,4.49,252.01
ALLY,2025-12-01,Bullish,41.18,3.57,2.89,2.46,85.04
CLF,2025-11-28,Bullish,12.9,9.57,22.0,7.56,34.37
LSCC,2025-11-26,Bullish,71.41,6.52,2.3,1.71,74.16
CCK,2025-12-01,Bullish,98.089996,1.33,2.12,1.43,67.29
DBX,2025-11-07,Bullish,29.71,1.4,3.32,9.07,273.15
WBS,2025-12-02,Bullish,60.4,4.24,1.03,0.85,83.13
FHN,2025-12-01,Bullish,22.31,2.78,6.45,4.42,68.6
ARMK,2025-10-29,Bearish,37.049999,-5.65,2.24,2.28,101.8
BWXT,2025-11-28,Bearish,176.2,-4.52,1.42,0.37,26.34
RGLD,2025-11-21,Bullish,200.19,8.54,1.05,1.21,115.0
NNN,2025-10-24,Bearish,40.61,-4.08,1.0,1.38,137.88
BRX,2025-11-03,Bearish,25.53,-5.69,2.48,2.38,95.94
AXTA,2025-11-28,Bullish,30.049999,3.45,4.65,1.37,29.48
FLR,2025-11-18,Bearish,42.65,-5.52,3.68,2.48,67.39
GXO,2025-11-17,Bearish,50.97,-2.35,1.15,1.41,123.1
FNF,2025-11-25,Bullish,58.52,1.72,1.28,0.99,77.0
FNF,2025-11-25,Bullish,58.52,1.72,1.28,0.99,77.0
OGE,2025-11-06,Bearish,44.42,-1.65,1.08,0.93,85.85
OLN,2025-10-30,Bearish,21.24,-8.76,2.66,3.06,115.01
AR,2025-11-13,Bullish,34.72,5.04,4.85,4.28,88.41
PLNT,2025-11-17,Bullish,108.78,8.79,1.75,1.98,113.6
G,2025-11-14,Bullish,44.060001,5.67,2.3,1.44,62.66
PB,2025-11-24,Bullish,69.13,4.36,1.11,0.97,88.16
OPCH,2025-11-24,Bullish,30.67,8.79,2.82,2.32,82.15
PR,2025-11-18,Bullish,14.29,9.38,11.58,11.13,96.15
MTG,2025-11-05,Bullish,28.37,3.44,1.84,1.94,105.1
TKO,2025-12-02,Bullish,194.64,3.9,1.3,1.0,76.79
ST,2025-12-02,Bullish,32.19,3.62,1.3,1.32,101.63
KRG,2025-11-07,Bullish,22.59,1.36,1.9,1.47,76.98
FNB,2025-11-24,Bullish,16.62,5.16,6.41,4.55,70.96
SLM,2025-12-02,Bullish,29.78,5.91,2.21,2.14,96.6
TEX,2025-11-05,Bearish,46.5,-9.97,1.36,1.37,100.72
VNO,2025-10-29,Bearish,36.49,-7.6,1.11,1.85,166.76
AM,2025-10-27,Bearish,17.76,-3.21,1.87,2.45,130.92
COLB,2025-10-28,Bullish,27.67,7.89,5.6,9.0,160.93
NVST,2025-12-01,Bullish,20.18,0.29,1.84,1.21,66.02
WU,2025-10-28,Bullish,8.71,3.92,13.46,27.85,206.85
IRT,2025-12-01,Bullish,17.2,3.35,2.79,3.34,119.73
QDEL,2025-11-05,Bearish,26.53,-5.75,1.17,1.86,159.36
SBRA,2025-11-12,Bullish,19.41,5.69,3.01,3.98,132.19
NYCB,2025-12-02,Bullish,12.47,7.46,4.86,5.01,103.06
NSA,2025-10-29,Bearish,29.98,-4.08,1.2,2.0,167.29
IART,2025-11-03,Bearish,13.16,-7.94,1.19,1.68,141.84
DOC,2025-11-04,Bearish,18.040001,-1.07,10.96,7.38,67.38
TGNA,2025-11-25,Bearish,19.35,-2.5,1.71,2.83,165.87
WU,2025-10-28,Bullish,8.71,3.92,13.46,27.85,206.85
Bullish_Tickers,,,,"XPO,ELS,OVV,ALLY,CLF,LSCC,CCK,DBX,WBS,FHN,RGLD,AXTA,FNF,FNF,AR,PLNT,G,PB,OPCH,PR,MTG,TKO,ST,KRG,FNB,SLM,COLB,NVST,WU,IRT,SBRA,NYCB,WU",,,
Bearish_Tickers,,,,"BURL,IBKR,CUBE,ARMK,BWXT,NNN,BRX,FLR,GXO,OGE,OLN,TEX,VNO,AM,QDEL,NSA,IART,DOC,TGNA",,,
Delta_Bullish,,,,"XPO,WBS,PR,TKO,ST,SLM,NYCB",,,
Delta_Bearish,,,,"BURL,TEX",,,
