Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-03-20,Bearish,84.66,-4.18,1.07,1.98,185.93
PFGC,2026-03-05,Bearish,85.089996,-9.95,2.42,1.25,51.43
TOL,2026-03-18,Bearish,133.23,-9.53,1.17,1.17,100.14
IBKR,2026-03-11,Bearish,66.2,-6.63,4.51,3.18,70.45
CUBE,2026-03-25,Bearish,36.23,-5.74,2.64,1.93,73.02
EWBC,2026-03-09,Bearish,106.13,-6.53,1.01,1.54,152.03
KNX,2026-03-23,Bearish,55.51,-0.81,3.16,3.28,103.72
NLY,2026-03-11,Bearish,21.059999,-7.88,7.44,4.7,63.15
TXRH,2026-03-10,Bearish,166.35001,-7.27,1.15,0.78,67.97
CCK,2026-03-20,Bearish,101.69,-4.44,1.1,1.88,170.21
WTRG,2026-02-24,Bullish,40.79,5.3,2.19,3.34,152.7
GNTX,2026-02-26,Bearish,22.049999,-8.08,2.47,1.59,64.1
FHN,2026-03-09,Bearish,22.55,-6.37,6.27,5.81,92.58
EHC,2026-03-11,Bearish,97.74,-7.98,1.15,1.13,98.55
VOYA,2026-02-23,Bearish,68.84,-7.86,1.07,1.41,131.17
CNM,2026-03-06,Bearish,49.62,-9.42,2.04,2.04,100.26
STAG,2026-03-23,Bearish,36.32,-4.79,1.26,1.58,125.4
GXO,2026-03-17,Bearish,51.72,-9.97,1.22,0.78,64.22
WH,2026-03-26,Bullish,80.59,3.27,1.25,1.38,109.86
CROX,2026-03-12,Bearish,79.94,-8.32,1.61,1.13,70.07
EXEL,2026-03-05,Bearish,42.36,-1.67,3.24,3.44,106.2
FAF,2026-03-20,Bearish,59.44,-8.26,1.09,3.01,275.37
GMED,2026-03-23,Bearish,86.5,-1.81,1.12,0.78,69.18
RMBS,2026-03-03,Bearish,91.44,-9.74,2.78,2.85,102.51
CBSH,2026-02-27,Bearish,48.99,-8.03,1.42,2.07,145.2
BC,2026-03-10,Bearish,73.15,-8.34,1.11,1.28,115.65
PB,2026-03-09,Bearish,66.44,-6.39,1.27,1.81,142.18
H,2026-03-10,Bearish,145.96001,-9.42,1.17,1.13,96.53
TMHC,2026-03-12,Bearish,58.89,-6.7,1.17,1.21,103.06
VNT,2026-03-13,Bearish,35.94,-8.01,1.09,0.77,70.8
FLS,2026-03-23,Bearish,72.87,-6.76,1.73,2.53,145.61
TKO,2026-03-19,Bearish,192.64,-6.11,1.24,1.32,106.02
SFM,2026-03-18,Bullish,77.27,0.3,3.24,3.92,120.7
ST,2026-03-25,Bullish,35.53,1.55,1.87,1.42,75.53
UGI,2026-03-06,Bearish,36.63,-2.69,1.72,1.04,60.31
FNB,2026-03-09,Bearish,16.54,-5.04,7.62,5.1,66.97
ONB,2026-03-11,Bearish,21.73,-7.51,3.23,3.03,93.78
BYD,2026-03-03,Bearish,82.94,-1.44,1.09,2.04,186.29
OZK,2026-03-06,Bearish,45.41,-5.27,1.11,1.74,157.34
HOMB,2026-03-04,Bearish,26.73,-6.84,1.34,1.55,115.05
GBCI,2026-03-06,Bearish,44.45,-6.61,1.02,1.01,99.17
COLB,2026-03-10,Bearish,27.46,-5.87,3.05,2.53,83.1
ARWR,2026-03-13,Bearish,60.77,-1.22,2.37,4.48,188.75
WU,2026-03-23,Bearish,8.97,-4.94,9.01,9.26,102.78
MAN,2026-02-20,Bearish,28.81,-7.87,1.65,1.29,78.04
VLY,2026-03-18,Bearish,12.19,-1.07,8.13,11.17,137.4
PENN,2026-03-23,Bullish,14.57,3.14,5.19,4.19,80.84
PK,2026-03-12,Bearish,10.72,-3.33,4.45,3.03,68.22
PNM,2026-03-18,Bearish,58.25,-0.95,1.38,1.91,138.15
CRI,2026-03-20,Bearish,34.57,-3.18,1.53,3.46,225.6
ASB,2026-03-09,Bearish,25.38,-5.68,2.47,2.65,107.34
DOC,2026-03-25,Bearish,16.79,-2.38,7.62,8.25,108.29
TGNA,2026-02-11,Bullish,20.030001,3.04,1.76,2.26,128.46
LIVN,2026-03-20,Bearish,63.65,-0.25,1.05,1.2,114.66
ALGM,2026-03-19,Bearish,31.23,-7.55,2.05,2.2,107.04
WU,2026-03-23,Bearish,8.89,-5.79,9.01,9.26,102.78
AAPL,2026-03-06,Bearish,253.12,-4.44,45.9,41.12,89.58
Bullish_Tickers,,,,"WTRG,WH,SFM,ST,PENN,TGNA",,,
Bearish_Tickers,,,,"GGG,PFGC,TOL,IBKR,CUBE,EWBC,KNX,NLY,TXRH,CCK,GNTX,FHN,EHC,VOYA,CNM,STAG,GXO,CROX,EXEL,FAF,GMED,RMBS,CBSH,BC,PB,H,TMHC,VNT,FLS,TKO,UGI,FNB,ONB,BYD,OZK,HOMB,GBCI,COLB,ARWR,WU,MAN,VLY,PK,PNM,CRI,ASB,DOC,LIVN,ALGM,WU,AAPL",,,
Delta_Bullish,,,,"WH,SFM,ST",,,
Delta_Bearish,,,,"KNX,UGI,FNB,ONB,BYD,OZK,AAPL",,,
