Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2025-12-16,Bullish,99.47,4.36,3.39,2.54,75.05
WPC,2025-12-08,Bearish,64.62,-3.22,1.18,1.53,129.41
USFD,2025-12-12,Bullish,77.4,2.69,2.21,1.81,82.0
IBKR,2025-11-24,Bearish,64.26,-3.23,4.28,4.42,103.26
TTC,2025-12-19,Bullish,77.67,5.56,1.18,2.52,213.83
CG,2025-12-19,Bullish,59.54,4.63,2.55,3.12,122.4
ITT,2025-12-15,Bearish,176.5,-0.96,1.13,0.66,58.51
TTEK,2025-12-11,Bullish,34.45,0.77,2.92,2.05,70.32
DINO,2025-12-11,Bearish,47.21,-8.8,2.71,2.43,89.61
CCK,2025-12-15,Bullish,101.99,5.03,2.16,2.16,100.12
WTRG,2025-12-04,Bearish,37.93,-3.46,2.05,3.45,168.09
UNM,2025-12-17,Bullish,79.24,4.54,1.45,1.35,93.35
DBX,2025-12-10,Bearish,28.69,-2.42,3.35,9.05,270.43
BWXT,2025-11-28,Bearish,176.42999,-4.39,1.42,0.37,26.34
CNM,2025-12-18,Bullish,53.87,3.77,3.07,2.62,85.3
RRC,2025-12-17,Bearish,34.51,-7.43,3.34,2.83,84.92
FLR,2025-11-18,Bearish,40.91,-9.38,3.68,2.48,67.39
JEF,2025-12-10,Bullish,61.95,7.96,1.79,2.27,126.97
GXO,2025-12-12,Bullish,53.29,3.04,1.04,0.7,67.68
FNF,2025-11-25,Bullish,55.83,0.63,1.33,1.03,77.0
FNF,2025-11-25,Bullish,55.83,0.63,1.33,1.03,77.0
CROX,2025-12-05,Bullish,89.31,7.39,1.62,1.37,84.79
MTDR,2025-12-16,Bearish,41.11,-4.47,1.37,1.37,99.6
AR,2025-11-13,Bullish,34.02,2.92,4.85,4.28,88.41
HR,2025-12-09,Bearish,16.85,-5.29,2.45,2.39,97.4
ADC,2025-12-12,Bearish,72.099998,-1.5,1.02,0.97,95.39
PB,2025-11-24,Bullish,71.4,7.78,1.11,0.97,88.16
PR,2025-11-18,Bullish,13.82,5.78,11.58,11.13,96.15
EXLS,2025-12-19,Bullish,43.099998,5.0,1.17,2.51,213.79
ST,2025-12-02,Bullish,33.89,9.1,1.3,1.32,101.63
HALO,2025-12-05,Bearish,67.35,-1.33,2.74,1.55,56.6
SLM,2025-12-15,Bearish,27.35,-2.81,3.52,3.73,105.8
TEX,2025-12-16,Bullish,53.95,9.38,1.17,1.32,113.13
AM,2025-12-15,Bearish,17.51,-3.04,2.33,2.27,97.24
KRC,2025-12-12,Bearish,38.54,-6.6,1.29,1.76,135.73
IRT,2025-12-01,Bullish,16.79,0.88,2.79,3.34,119.73
QDEL,2025-12-11,Bullish,28.95,8.92,1.17,1.34,115.21
SBRA,2025-11-12,Bullish,18.69,1.77,3.01,3.98,132.19
ASB,2025-11-28,Bullish,26.43,3.88,1.4,0.56,39.84
TGNA,2025-11-25,Bearish,19.31,-2.7,1.71,2.83,165.87
VSH,2025-11-11,Bearish,14.87,-6.17,2.19,1.78,81.11
