Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2026-07-01,Bearish,104.78,-0.67,2.18,2.02,92.63
VST,2026-06-24,Bullish,158.33,1.77,4.42,3.72,84.25
XPO,2026-07-10,Bearish,204.8,-1.15,1.38,0.0,0.11
WPC,2026-07-06,Bearish,71.57,-1.83,1.8,1.64,91.33
BURL,2026-06-03,Bullish,325.765,3.7,1.1,1.06,96.01
ELS,2026-07-01,Bullish,63.795,0.6,1.59,1.31,82.38
GLPI,2026-06-18,Bearish,43.06,-8.11,2.31,3.79,164.09
FND,2026-06-26,Bullish,56.595,8.16,2.75,3.99,144.99
WMS,2026-06-29,Bullish,149.13,4.43,1.14,0.85,74.82
TOL,2026-06-15,Bullish,152.03,8.49,1.17,1.15,98.11
OVV,2026-06-18,Bearish,55.2,-2.13,3.05,7.14,234.1
TTC,2026-06-26,Bullish,93.62,1.38,1.22,1.18,96.39
NLY,2026-06-26,Bullish,22.855,3.52,9.07,12.86,141.78
THC,2026-07-07,Bullish,202.01,8.1,1.32,0.79,59.91
TPX,2026-06-30,Bullish,75.18,1.66,3.05,1.81,59.42
WTRG,2026-07-09,Bullish,38.735,1.67,2.26,1.57,69.55
CIEN,2026-06-24,Bearish,457.52,-5.52,3.82,2.8,73.38
PVH,2026-06-22,Bearish,78.515,-5.27,1.39,1.38,99.32
GPK,2026-07-09,Bearish,10.375,-1.72,5.45,3.37,61.84
EHC,2026-07-08,Bullish,109.36,5.6,1.21,1.15,95.46
OHI,2026-06-29,Bullish,48.34,4.42,2.66,1.8,67.61
ORI,2026-07-01,Bullish,41.45,4.7,1.72,4.16,242.3
FLR,2026-06-08,Bullish,50.31,5.84,2.91,2.31,79.16
STAG,2026-06-24,Bullish,39.05,2.49,1.37,1.86,136.11
NOV,2026-06-24,Bearish,18.685,-6.09,4.58,6.37,138.93
OGE,2026-06-15,Bullish,48.83,2.98,1.34,0.7,51.89
MTDR,2026-06-01,Bearish,51.52,-9.75,1.72,1.34,77.64
ADC,2026-07-06,Bullish,78.05,3.31,1.22,1.57,128.57
ESNT,2026-06-29,Bullish,64.29,6.84,1.11,1.05,94.37
PR,2026-06-15,Bearish,19.125,-3.32,9.18,16.65,181.34
CPRI,2026-07-01,Bearish,18.2,-5.52,2.91,2.62,90.04
FLS,2026-07-01,Bearish,70.53,-6.56,2.01,1.81,90.04
AM,2026-06-23,Bullish,22.42,3.94,2.38,2.16,90.73
MDU,2026-06-09,Bearish,21.0,-2.5,1.92,1.58,82.48
POR,2026-06-26,Bullish,52.74,4.27,1.35,3.74,277.93
NVST,2026-06-26,Bullish,25.48,2.01,2.74,3.3,120.43
BKH,2026-06-25,Bullish,75.56,3.42,1.17,0.51,43.34
NEOG,2026-07-02,Bullish,9.69,5.78,2.06,1.06,51.57
WEN,2026-06-30,Bullish,7.62,4.94,29.48,30.06,101.95
PNM,2026-06-09,Bearish,56.94,-3.54,1.5,2.43,162.44
ADNT,2026-06-23,Bearish,20.035,-7.65,1.05,0.8,75.88
LEG,2026-06-23,Bullish,11.16,6.58,2.59,2.6,100.26
SBRA,2026-06-03,Bearish,19.46,-3.27,2.17,2.77,127.58
LITE,2026-07-06,Bearish,768.06,-9.16,5.67,3.81,67.11
MPW,2026-06-03,Bearish,4.6,-9.23,5.34,4.59,85.92
Bullish_Tickers,,,,"VST,BURL,ELS,FND,WMS,TOL,TTC,NLY,THC,TPX,WTRG,EHC,OHI,ORI,FLR,STAG,OGE,ADC,ESNT,AM,POR,NVST,BKH,NEOG,WEN,LEG",,,
Bearish_Tickers,,,,"DECK,XPO,WPC,GLPI,OVV,CIEN,PVH,GPK,NOV,MTDR,PR,CPRI,FLS,MDU,PNM,ADNT,SBRA,LITE,MPW",,,
Delta_Bullish,,,,"THC,TPX",,,
Delta_Bearish,,,,"XPO,ADNT,MPW",,,
