Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
SMCI,2026-05-08,Bullish,29.36,1.87,38.03,50.77,133.51
DECK,2026-05-29,Bullish,111.8,7.3,2.4,2.85,118.89
DT,2026-05-15,Bullish,40.31,7.54,7.49,8.55,114.24
BURL,2026-06-03,Bullish,335.87,6.91,1.1,1.06,96.01
RGEN,2026-06-11,Bullish,131.0,7.3,1.15,0.03,2.39
FIVE,2026-06-04,Bearish,199.26,-9.29,1.46,5.05,347.22
TREX,2026-05-28,Bullish,43.28,9.69,2.2,1.51,68.75
NLY,2026-05-15,Bearish,21.895,-1.88,5.37,6.48,120.65
TXRH,2026-06-11,Bearish,166.3,-2.36,1.07,0.07,6.12
DBX,2026-05-08,Bullish,27.09,9.46,3.64,10.1,277.81
CHDN,2026-05-11,Bearish,87.015,-6.09,1.17,1.13,97.14
SF,2026-05-11,Bearish,70.855,-8.24,1.42,2.62,184.7
OHI,2026-06-05,Bearish,46.055,-0.59,2.35,3.64,155.06
NYT,2026-05-15,Bearish,73.15,-7.02,2.1,1.86,88.19
RRC,2026-05-27,Bearish,38.96,-6.3,2.41,2.77,115.04
FLR,2026-06-08,Bullish,48.45,1.92,2.91,2.31,79.16
STAG,2026-06-01,Bearish,37.89,-0.62,1.2,1.18,98.03
EQH,2026-06-09,Bullish,42.09,1.76,4.58,3.09,67.33
FNF,2026-05-12,Bearish,47.45,-5.15,1.82,2.65,145.5
HRB,2026-05-13,Bullish,36.03,9.1,2.82,2.41,85.34
FNF,2026-05-12,Bearish,47.44,-5.17,1.82,2.65,145.5
WH,2026-05-29,Bearish,76.57,-6.03,1.14,1.29,113.35
OLN,2026-06-03,Bearish,24.235,-8.88,2.13,1.36,63.71
MTDR,2026-06-01,Bearish,55.31,-3.11,1.72,1.34,77.64
AR,2026-05-11,Bearish,35.295,-7.28,4.91,3.76,76.58
ADC,2026-05-08,Bearish,75.54,-1.66,1.07,0.77,71.98
PBF,2026-06-02,Bullish,42.695,3.59,2.86,2.33,81.53
STWD,2026-05-13,Bearish,16.98,-4.91,2.78,3.66,131.71
VVV,2026-06-04,Bullish,36.89,9.18,2.33,1.91,81.99
FLS,2026-05-05,Bearish,74.0,-5.79,2.9,3.56,122.77
MTG,2026-05-12,Bearish,25.5,-5.58,2.32,1.99,85.8
TKO,2026-06-02,Bullish,209.835,8.02,1.5,1.14,76.05
GTLS,2026-06-11,Bearish,205.585,-0.84,1.1,0.27,24.47
HALO,2026-05-20,Bullish,70.64,5.26,1.81,1.43,78.78
BYD,2026-06-05,Bullish,86.14,2.72,1.03,1.19,115.37
MDU,2026-06-09,Bearish,21.08,-2.13,1.92,1.58,82.48
EQH,2026-06-09,Bullish,42.21,2.05,4.58,3.09,67.33
GME,2026-05-15,Bearish,22.12,-6.43,10.56,5.35,50.63
NVST,2026-05-11,Bearish,23.86,-8.19,3.15,5.03,159.52
IRT,2026-05-06,Bullish,16.69,4.35,2.21,2.39,107.98
WEN,2026-06-05,Bearish,6.66,-8.95,14.15,10.36,73.23
PNM,2026-06-09,Bearish,57.47,-2.64,1.5,2.43,162.44
ADNT,2026-05-27,Bullish,21.575,-0.03,1.01,0.96,95.81
LEG,2026-05-08,Bearish,10.195,-5.92,4.7,2.36,50.25
SBRA,2026-06-03,Bearish,18.705,-7.03,2.17,2.77,127.58
CAR,2026-05-15,Bearish,187.89,-6.33,4.2,0.46,10.84
SMG,2026-05-04,Bearish,59.94,-5.71,1.03,1.42,138.04
MPW,2026-06-03,Bearish,4.92,-2.92,5.34,4.59,85.92
SHC,2026-06-09,Bullish,16.18,3.66,4.04,3.66,90.65
UAA,2026-05-12,Bearish,5.82,-6.13,8.45,33.43,395.87
UA,2026-05-12,Bearish,5.645,-6.25,2.68,8.43,314.42
HTZ,2026-06-01,Bearish,5.03,-8.86,7.65,5.68,74.25
WY,2026-05-04,Bearish,23.82,-2.79,4.75,6.48,136.47
Bullish_Tickers,,,,"SMCI,DECK,DT,BURL,RGEN,TREX,DBX,FLR,EQH,HRB,PBF,VVV,TKO,HALO,BYD,EQH,IRT,ADNT,SHC",,,
Bearish_Tickers,,,,"FIVE,NLY,TXRH,CHDN,SF,OHI,NYT,RRC,STAG,FNF,FNF,WH,OLN,MTDR,AR,ADC,STWD,FLS,MTG,GTLS,MDU,GME,NVST,WEN,PNM,LEG,SBRA,CAR,SMG,MPW,UAA,UA,HTZ,WY",,,
Delta_Bullish,,,,"SMCI,DT,RGEN,TREX,DBX,HRB",,,
Delta_Bearish,,,,"FIVE,TXRH,STAG,GTLS,PNM",,,
