Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DT,2025-08-06,Bearish,49.12,-7.07,2.65,8.17,307.94
GLPI,2025-07-21,Bearish,46.97,-0.79,1.49,2.44,163.76
CUBE,2025-07-18,Bearish,39.96,-5.17,1.86,1.56,83.96
SCI,2025-08-12,Bullish,81.68,3.58,1.21,0.72,59.7
KNX,2025-07-31,Bearish,43.44,-2.81,3.07,4.44,144.37
NLY,2025-07-11,Bullish,20.74,7.09,7.69,4.34,56.43
WTRG,2025-08-12,Bullish,39.2,3.39,1.95,1.83,93.76
MIDD,2025-08-06,Bearish,132.61,-7.93,1.0,4.89,488.19
PVH,2025-07-25,Bullish,76.17,4.48,1.3,0.77,59.54
NNN,2025-08-11,Bearish,41.62,-1.63,1.34,0.73,54.37
ORI,2025-08-14,Bullish,39.029999,4.94,1.47,1.01,68.59
BRX,2025-07-22,Bullish,27.01,5.09,2.35,2.11,89.91
NOV,2025-08-04,Bearish,12.39,-4.89,4.28,4.17,97.43
MAT,2025-07-29,Bearish,17.66,-7.02,4.68,4.72,100.79
FNF,2025-08-08,Bullish,59.47,4.99,1.96,1.09,55.59
FNF,2025-08-08,Bullish,59.47,4.99,1.96,1.09,55.59
WH,2025-07-17,Bullish,87.95,3.15,1.34,1.65,123.31
OGE,2025-07-21,Bullish,45.099998,1.87,1.24,1.25,100.39
MTDR,2025-08-15,Bearish,45.99,-5.04,1.9,1.34,70.86
FAF,2025-08-04,Bullish,64.88,9.28,1.64,0.7,42.7
G,2025-07-30,Bearish,44.79,-0.25,1.19,1.56,131.0
PR,2025-08-13,Bearish,13.06,-4.07,10.75,9.27,86.23
MUR,2025-08-14,Bearish,22.13,-8.07,2.35,2.48,105.88
VVV,2025-08-06,Bullish,39.12,7.41,1.96,3.07,156.92
M,2025-07-11,Bullish,13.04,8.45,7.52,5.28,70.22
MTG,2025-08-06,Bullish,27.46,4.96,2.44,1.92,78.58
SNV,2025-08-07,Bearish,49.53,-1.48,3.44,1.44,41.91
SFM,2025-07-30,Bearish,147.25,-9.36,1.29,2.05,158.95
KRG,2025-08-05,Bearish,22.16,-1.16,1.58,2.52,159.25
SLM,2025-08-18,Bearish,30.25,-5.59,2.31,2.69,116.44
