Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-07-31,Bullish,82.69,7.1,1.48,1.84,124.57
VST,2026-07-30,Bearish,142.7,-8.74,4.06,4.6,113.38
WPC,2026-08-10,Bearish,71.95,-1.71,1.35,1.28,94.42
NBIX,2026-08-18,Bearish,155.53999,-4.7,1.47,1.04,70.63
BJ,2026-07-27,Bullish,91.79,1.12,1.74,1.33,76.24
CHDN,2026-08-18,Bullish,91.75,4.98,1.13,1.18,104.29
GNTX,2026-07-27,Bearish,23.64,-1.77,2.78,4.02,144.88
ONTO,2026-08-12,Bullish,299.5,3.75,1.22,1.36,111.09
GPK,2026-07-17,Bullish,11.4,7.82,4.62,3.97,85.76
OHI,2026-08-18,Bearish,46.92,-2.13,1.93,1.6,83.23
KBR,2026-07-23,Bullish,37.97,7.69,1.78,1.72,96.77
BRX,2026-08-11,Bearish,29.74,-4.43,2.28,2.1,91.9
RRC,2026-08-11,Bullish,40.32,3.95,3.18,2.12,66.49
STAG,2026-08-10,Bearish,36.43,-6.02,1.89,1.42,75.47
NOV,2026-08-04,Bullish,20.69,5.69,3.57,2.83,79.15
GXO,2026-08-05,Bearish,46.37,-9.77,1.64,5.52,336.25
MAT,2026-08-03,Bullish,14.53,0.23,4.94,4.05,81.93
WH,2026-07-13,Bearish,75.85,-6.99,1.5,1.0,66.65
OGE,2026-08-06,Bearish,46.93,-2.44,1.41,1.14,80.85
AR,2026-08-12,Bullish,37.07,4.47,4.76,4.61,96.94
GMED,2026-08-12,Bullish,88.34,8.91,1.59,1.09,68.16
HR,2026-08-14,Bearish,19.32,-4.53,3.85,2.69,69.72
ADC,2026-08-12,Bearish,74.39,-3.3,1.29,0.95,73.36
OPCH,2026-08-07,Bullish,23.35,3.22,2.72,3.9,143.57
VNT,2026-08-03,Bullish,32.97,6.85,1.38,1.08,78.43
VVV,2026-08-12,Bearish,34.099998,-7.92,2.28,2.53,110.89
FLS,2026-08-06,Bullish,77.89,5.36,2.0,1.61,80.23
BYD,2026-08-10,Bearish,82.68,-3.94,1.04,0.91,87.76
FLO,2026-07-27,Bearish,7.46,-8.12,5.43,4.47,82.31
GBCI,2026-08-19,Bearish,47.95,-3.39,1.09,0.73,66.88
AM,2026-08-14,Bullish,22.42,1.73,2.27,1.33,58.8
POR,2026-08-05,Bearish,50.14,-1.86,1.08,1.16,107.38
SLGN,2026-08-17,Bearish,41.19,-3.42,1.6,0.77,48.15
PENN,2026-08-18,Bearish,18.56,-5.57,2.66,2.19,82.18
CNX,2026-08-11,Bullish,35.82,3.22,1.68,1.35,80.56
LEG,2026-07-31,Bearish,9.68,-9.8,2.11,1.62,76.86
SBRA,2026-07-20,Bullish,20.54,4.52,3.37,2.85,84.71
LITE,2026-08-13,Bullish,827.59998,2.14,5.21,4.65,89.16
NYCB,2026-08-07,Bearish,13.69,-4.77,4.55,3.19,70.13
HGV,2026-08-03,Bearish,45.32,-8.22,1.14,1.91,167.45
CRI,2026-08-19,Bearish,37.21,-4.32,1.09,0.97,88.66
WERN,2026-08-06,Bearish,37.96,-6.16,1.44,0.68,47.6
SMG,2026-08-14,Bearish,61.13,-5.85,1.01,0.48,47.62
Bullish_Tickers,,,,"GGG,BJ,CHDN,ONTO,GPK,KBR,RRC,NOV,MAT,AR,GMED,OPCH,VNT,FLS,AM,CNX,SBRA,LITE",,,
Bearish_Tickers,,,,"VST,WPC,NBIX,GNTX,OHI,BRX,STAG,GXO,WH,OGE,HR,ADC,VVV,BYD,FLO,GBCI,POR,SLGN,PENN,LEG,NYCB,HGV,CRI,WERN,SMG",,,
Delta_Bullish,,,,AM,,,
Delta_Bearish,,,,"VST,WH,BYD,FLO,GBCI,POR,SLGN,PENN,LEG,HGV,CRI",,,
