Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2025-10-01,Bearish,101.18,-8.53,2.71,3.52,130.12
OC,2025-09-29,Bearish,141.3,-3.72,1.04,1.26,120.91
BURL,2025-09-29,Bearish,252.63,-6.29,1.02,1.31,128.19
GLPI,2025-09-24,Bearish,47.14,-0.02,2.26,3.5,154.86
USFD,2025-09-22,Bearish,75.27,-3.95,1.87,1.88,100.68
FBIN,2025-09-26,Bearish,52.99,-6.28,1.57,0.7,44.42
TTEK,2025-09-22,Bearish,33.19,-8.14,2.28,2.82,123.62
CCK,2025-08-27,Bearish,96.74,-4.16,1.05,0.99,94.58
WTRG,2025-09-30,Bullish,38.82,1.4,1.98,1.75,88.47
UNM,2025-09-25,Bullish,78.26,4.99,1.72,0.94,54.64
DBX,2025-08-25,Bullish,29.52,6.21,3.56,2.06,58.03
ACHC,2025-09-25,Bullish,24.55,9.26,3.75,3.39,90.37
NNN,2025-09-05,Bullish,42.98,1.72,1.24,1.79,143.78
KBR,2025-09-16,Bearish,47.77,-3.5,1.06,0.72,67.97
AXTA,2025-09-24,Bearish,28.08,-7.84,2.59,4.33,167.14
NOV,2025-09-04,Bullish,13.54,5.43,3.21,3.05,95.01
EQH,2025-09-30,Bearish,49.28,-6.89,3.08,2.64,85.89
OGE,2025-09-29,Bullish,45.71,2.24,1.13,1.63,144.49
MTDR,2025-09-15,Bearish,45.16,-6.7,1.33,1.73,130.25
PLNT,2025-09-02,Bearish,103.059998,-3.19,1.43,1.23,86.14
G,2025-09-10,Bearish,41.84,-5.83,1.77,1.98,112.0
STWD,2025-10-01,Bearish,19.47,-2.88,2.94,3.77,128.13
PR,2025-09-22,Bearish,12.81,-6.34,12.93,11.91,92.11
SON,2025-09-26,Bearish,43.040001,-6.49,1.11,1.14,103.37
VVV,2025-10-01,Bearish,35.82,-5.63,1.8,1.99,110.54
SNV,2025-09-30,Bearish,48.67,-3.39,1.64,1.37,83.14
KRG,2025-09-25,Bearish,22.18,-0.57,1.99,2.38,119.72
ONB,2025-08-22,Bullish,21.8,1.17,2.62,3.62,138.17
WLK,2025-09-25,Bearish,76.76,-8.3,1.03,1.06,102.96
MTSI,2025-09-19,Bearish,126.56,-2.66,1.08,5.92,549.52
HOMB,2025-10-01,Bearish,28.17,-2.6,1.11,0.74,66.93
GPS,2025-09-03,Bullish,21.65,1.37,10.17,11.04,108.57
VNO,2025-09-05,Bullish,41.22,7.86,1.82,2.85,156.28
AM,2025-09-08,Bullish,19.41,8.45,2.37,3.36,141.54
MDU,2025-09-26,Bullish,17.58,5.79,2.09,1.68,80.25
AVT,2025-09-25,Bearish,52.21,-1.88,1.18,0.7,59.12
EQH,2025-09-30,Bearish,49.28,-6.89,3.08,2.64,85.89
CNXC,2025-09-30,Bearish,48.22,-8.12,1.06,0.85,79.41
RH,2025-09-30,Bearish,200.8,-7.95,1.37,1.01,73.68
CUZ,2025-09-03,Bullish,29.049999,2.6,1.48,1.76,119.37
BHF,2025-09-24,Bullish,53.205,7.9,1.65,1.34,81.07
PGNY,2025-09-19,Bearish,21.22,-6.18,1.07,2.77,260.09
EPR,2025-09-16,Bullish,58.32,5.61,1.11,1.18,106.3
NEOG,2025-08-29,Bullish,5.8,6.48,5.36,2.72,50.71
LEG,2025-09-25,Bearish,8.93,-5.11,1.89,1.88,99.31
CRI,2025-09-30,Bearish,29.030001,-0.55,1.29,1.03,79.4
IART,2025-08-22,Bullish,14.73,9.16,1.5,1.44,96.14
DOC,2025-09-08,Bullish,19.18,8.28,6.55,8.34,127.23
ALGM,2025-09-05,Bearish,28.42,-8.98,1.39,1.41,101.99
HTZ,2025-09-23,Bullish,6.77,9.26,6.09,5.95,97.58
GILD,2025-10-01,Bearish,111.15,-1.72,7.8,13.65,174.95
CB,2025-09-30,Bullish,281.41,1.6,1.88,1.58,84.18
BSX,2025-09-17,Bearish,95.85,-7.87,7.94,12.06,151.91
SO,2025-09-25,Bullish,94.8,2.33,4.56,6.97,152.91
FCX,2025-09-26,Bearish,39.09,-8.58,22.16,41.52,187.33
SHW,2025-09-25,Bearish,341.22,-3.6,1.84,1.58,85.96
CME,2025-08-26,Bearish,265.84,-3.34,1.94,3.3,169.79
EOG,2025-09-22,Bearish,111.27,-6.56,2.66,2.93,110.26
CSX,2025-09-29,Bullish,35.0,4.25,15.47,34.27,221.47
EMR,2025-09-19,Bearish,131.19,-1.48,2.96,3.77,127.42
SLB,2025-08-29,Bullish,35.09,1.21,11.99,11.89,99.15
FDX,2025-09-23,Bullish,239.55,4.78,2.5,2.88,115.4
AON,2025-09-19,Bearish,360.13,-1.07,1.21,3.73,307.09
MAR,2025-09-17,Bearish,261.66,-1.7,1.23,1.94,157.8
AEP,2025-09-29,Bullish,112.75,3.59,3.08,2.88,93.36
KHC,2025-09-03,Bearish,26.28,-4.38,13.34,19.08,143.03
ALL,2025-09-18,Bullish,210.67999,4.44,1.35,2.22,163.87
HUM,2025-10-01,Bearish,246.77,-7.5,2.13,2.8,131.79
KMI,2025-09-25,Bullish,28.3,3.67,12.02,13.49,112.28
PEG,2025-09-03,Bearish,82.67,-1.64,2.67,1.59,59.51
HLT,2025-10-01,Bearish,256.75,-3.67,1.76,2.23,126.44
CTAS,2025-08-25,Bearish,202.005,-7.78,1.52,3.86,254.32
DLR,2025-09-19,Bullish,172.13,1.42,1.73,3.15,181.67
YUM,2025-09-11,Bullish,151.82,3.81,1.88,2.61,138.92
PRU,2025-09-19,Bearish,102.81,-2.65,1.69,3.06,181.77
KR,2025-08-29,Bearish,66.51,-5.22,6.59,5.42,82.24
TT,2025-09-02,Bearish,426.965,-0.0,1.06,1.3,122.72
ACGL,2025-09-17,Bearish,89.595,-0.93,1.86,2.53,136.49
EXC,2025-10-01,Bullish,45.01,2.41,5.6,7.78,138.91
ECL,2025-10-02,Bearish,269.11,-0.49,1.44,0.0,0.25
CAH,2025-10-02,Bullish,156.735,2.62,2.27,0.01,0.34
AWK,2025-09-10,Bearish,135.245,-5.0,1.07,0.99,92.89
KMB,2025-08-26,Bearish,122.635,-7.13,2.58,3.17,122.47
TRGP,2025-09-25,Bullish,169.82,2.03,1.44,1.01,70.13
DRI,2025-09-18,Bearish,192.965,-7.24,1.22,6.7,549.36
GEN,2025-09-16,Bearish,28.07,-5.74,3.6,3.21,89.18
LUV,2025-09-26,Bullish,32.21,0.19,9.37,6.82,72.81
PFG,2025-08-26,Bullish,83.29,5.91,1.36,0.97,71.41
BEN,2025-09-29,Bearish,22.64,-6.71,3.75,4.41,117.35
NI,2025-09-24,Bullish,42.97,4.54,5.05,6.5,128.7
PNW,2025-08-28,Bearish,87.98,-3.45,1.09,1.11,102.15
REG,2025-09-30,Bullish,71.965,0.54,1.14,1.31,115.11
MGM,2025-09-23,Bearish,35.48,-1.55,4.57,4.73,103.5
DOC,2025-09-08,Bullish,19.15,8.11,6.55,8.34,127.23
Bullish_Tickers,,,,"WTRG,UNM,DBX,ACHC,NNN,NOV,OGE,ONB,GPS,VNO,AM,MDU,CUZ,BHF,EPR,NEOG,IART,DOC,HTZ,CB,SO,CSX,SLB,FDX,AEP,ALL,KMI,DLR,YUM,EXC,CAH,TRGP,LUV,PFG,NI,REG,DOC",,,
Bearish_Tickers,,,,"DECK,OC,BURL,GLPI,USFD,FBIN,TTEK,CCK,KBR,AXTA,EQH,MTDR,PLNT,G,STWD,PR,SON,VVV,SNV,KRG,WLK,MTSI,HOMB,AVT,EQH,CNXC,RH,PGNY,LEG,CRI,ALGM,GILD,BSX,FCX,SHW,CME,EOG,EMR,AON,MAR,KHC,HUM,PEG,HLT,CTAS,PRU,KR,TT,ACGL,ECL,AWK,KMB,DRI,GEN,BEN,PNW,MGM",,,
Delta_Bullish,,,,"ACHC,ONB,GPS,SLB,CAH,LUV",,,
Delta_Bearish,,,,"DECK,STWD,VVV,WLK,HOMB,CNXC,GILD,HUM,ECL",,,
