Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-07-31,Bullish,77.865,0.85,1.48,1.84,124.57
VST,2026-07-30,Bearish,148.275,-5.17,4.06,4.6,113.38
RPM,2026-09-02,Bearish,104.8,-2.94,1.55,1.17,75.36
WPC,2026-08-10,Bearish,71.11,-2.86,1.35,1.28,94.42
NBIX,2026-08-18,Bearish,156.4,-4.18,1.47,1.04,70.63
ELS,2026-09-02,Bearish,62.84,-2.55,1.22,1.13,92.86
FND,2026-08-31,Bearish,50.34,-9.22,2.16,2.15,99.61
PFGC,2026-08-28,Bearish,98.875,-7.19,1.74,1.11,63.53
NVT,2026-08-28,Bearish,155.72,-1.36,1.91,1.86,97.29
FBIN,2026-08-31,Bearish,43.03,-8.31,2.59,1.68,64.93
CUBE,2026-09-01,Bearish,40.05,-1.76,1.85,2.31,124.6
CG,2026-08-04,Bullish,47.325,3.28,3.04,6.1,200.62
ALLY,2026-08-19,Bearish,43.65,-1.09,2.85,2.73,95.85
KNX,2026-08-07,Bearish,71.21,-1.29,4.31,3.26,75.68
BJ,2026-07-27,Bullish,92.97,2.42,1.74,1.33,76.24
CELH,2026-08-25,Bullish,31.0,1.42,13.32,8.18,61.4
CHDN,2026-08-18,Bullish,88.24,0.96,1.13,1.18,104.29
GNTX,2026-07-27,Bearish,23.12,-3.93,2.78,4.02,144.88
ONTO,2026-09-01,Bearish,265.23,-8.6,1.07,0.75,70.17
FHN,2026-08-27,Bearish,25.01,-0.64,4.76,3.87,81.2
ACHC,2026-09-04,Bearish,28.16,-3.3,1.5,0.01,0.4
OHI,2026-08-18,Bearish,47.02,-1.92,1.93,1.6,83.23
NNN,2026-08-26,Bearish,45.06,-3.1,1.32,0.9,68.4
BRX,2026-08-11,Bearish,29.59,-4.91,2.28,2.1,91.9
RRC,2026-08-11,Bullish,42.09,8.52,3.18,2.12,66.49
STAG,2026-08-10,Bearish,37.89,-2.26,1.89,1.42,75.47
NOV,2026-08-04,Bullish,21.235,8.48,3.57,2.83,79.15
GXO,2026-08-05,Bearish,47.91,-6.78,1.64,5.52,336.25
MAT,2026-08-03,Bullish,14.57,0.5,4.94,4.05,81.93
FNF,2026-08-20,Bearish,46.67,-5.67,1.55,1.28,82.13
FNF,2026-08-20,Bearish,46.67,-5.67,1.55,1.28,82.13
OGE,2026-08-06,Bearish,47.03,-2.24,1.41,1.14,80.85
CGNX,2026-08-24,Bearish,62.17,-1.54,2.47,1.72,69.49
HR,2026-08-14,Bearish,19.345,-4.4,3.85,2.69,69.72
ADC,2026-08-12,Bearish,73.44,-4.53,1.29,0.95,73.36
FLS,2026-08-06,Bullish,76.61,3.63,2.0,1.61,80.23
M,2026-08-31,Bearish,22.835,-1.85,4.91,4.74,96.43
TKR,2026-08-21,Bearish,122.305,-6.93,1.05,0.61,58.39
TKO,2026-08-26,Bearish,188.94,-1.58,1.2,0.74,61.41
ST,2026-08-19,Bearish,43.04,-6.04,1.75,2.95,167.96
UGI,2026-08-18,Bullish,37.83,5.93,2.07,13.24,640.31
KD,2026-07-30,Bullish,13.47,8.83,3.96,4.43,111.74
KRG,2026-08-11,Bearish,26.21,-6.16,3.05,1.82,59.67
BYD,2026-08-10,Bearish,78.28,-9.05,1.04,0.91,87.76
RYN,2026-08-26,Bearish,20.75,-2.94,3.03,1.93,63.63
LPX,2026-08-12,Bearish,69.48,-7.18,1.2,0.82,68.09
GPS,2026-09-01,Bullish,22.32,6.93,8.21,7.29,88.82
GBCI,2026-08-19,Bearish,46.96,-5.39,1.1,0.94,85.46
VAL,2026-08-20,Bullish,86.01,3.85,1.19,1.39,117.47
AM,2026-08-14,Bullish,22.515,2.16,2.27,1.33,58.8
POR,2026-08-05,Bearish,49.16,-3.78,1.08,1.16,107.38
COLB,2026-08-31,Bearish,30.89,-0.65,2.67,2.37,88.91
GT,2026-08-13,Bearish,6.225,-6.68,9.13,14.78,161.83
SLGN,2026-08-17,Bearish,41.215,-3.36,1.6,0.77,48.15
VLY,2026-09-01,Bearish,14.03,-1.52,5.87,6.66,113.45
PGNY,2026-08-24,Bearish,26.0,-5.73,1.18,0.82,69.16
CNX,2026-08-11,Bullish,37.51,8.09,1.68,1.35,80.56
LITE,2026-08-13,Bullish,881.27,8.77,5.21,4.65,89.16
NYCB,2026-08-07,Bearish,13.48,-6.23,4.55,3.19,70.13
WERN,2026-08-06,Bearish,39.715,-1.82,1.44,0.68,47.6
SMG,2026-08-14,Bearish,59.305,-8.66,1.01,0.48,47.62
MP,2026-08-24,Bullish,54.63,2.4,7.53,7.1,94.24
PPC,2026-08-25,Bullish,30.59,4.24,1.76,1.72,97.42
Bullish_Tickers,,,,"GGG,CG,BJ,CELH,CHDN,RRC,NOV,MAT,FLS,UGI,KD,GPS,VAL,AM,CNX,LITE,MP,PPC",,,
Bearish_Tickers,,,,"VST,RPM,WPC,NBIX,ELS,FND,PFGC,NVT,FBIN,CUBE,ALLY,KNX,GNTX,ONTO,FHN,ACHC,OHI,NNN,BRX,STAG,GXO,FNF,FNF,OGE,CGNX,HR,ADC,M,TKR,TKO,ST,KRG,BYD,RYN,LPX,GBCI,POR,COLB,GT,SLGN,VLY,PGNY,NYCB,WERN,SMG",,,
Delta_Bullish,,,,RRC,,,
Delta_Bearish,,,,"FND,ONTO,ACHC",,,
