Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2026-03-20,Bearish,101.39,-5.05,2.24,3.67,163.81
GGG,2026-03-20,Bearish,85.52,-3.21,1.07,1.98,185.93
TOL,2026-03-18,Bearish,136.46001,-7.34,1.17,1.17,100.14
IBKR,2026-03-11,Bearish,66.12,-6.75,4.51,3.18,70.45
SCI,2026-03-17,Bearish,77.48,-4.09,1.13,1.06,94.29
EWBC,2026-03-09,Bearish,105.79,-6.83,1.01,1.54,152.03
KNX,2026-03-23,Bearish,55.0099983,-1.71,3.16,3.28,103.72
NLY,2026-03-11,Bearish,21.08,-7.79,7.44,4.7,63.15
TXRH,2026-03-10,Bearish,167.92,-6.39,1.15,0.78,67.97
THC,2026-02-12,Bullish,199.63,0.06,1.19,2.46,207.71
CCK,2026-03-20,Bearish,101.55,-4.58,1.1,1.88,170.21
WTRG,2026-02-24,Bullish,39.7,2.48,2.19,3.34,152.7
GNTX,2026-02-26,Bearish,21.81,-9.08,2.47,1.59,64.1
FHN,2026-03-09,Bearish,22.69,-5.79,6.27,5.81,92.58
EHC,2026-03-11,Bearish,97.49,-8.22,1.15,1.13,98.55
VOYA,2026-02-23,Bearish,67.86,-9.17,1.07,1.41,131.17
CNM,2026-03-06,Bearish,50.58,-7.67,2.04,2.04,100.26
STAG,2026-03-23,Bearish,36.3,-4.84,1.26,1.58,125.4
WH,2026-03-13,Bearish,77.39,-0.71,1.62,1.14,70.24
CROX,2026-03-12,Bearish,79.99,-8.27,1.61,1.13,70.07
EXEL,2026-03-05,Bearish,41.57,-3.51,3.24,3.44,106.2
GMED,2026-03-23,Bearish,86.25,-2.09,1.12,0.78,69.18
RMBS,2026-03-03,Bearish,92.69,-8.51,2.78,2.85,102.51
CBSH,2026-02-27,Bearish,48.44,-9.06,1.42,2.07,145.2
HR,2026-02-18,Bullish,17.4,0.66,4.53,3.68,81.23
BC,2026-03-10,Bearish,73.8,-7.53,1.11,1.28,115.65
