Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DT,2025-08-06,Bearish,49.77,-5.84,2.65,8.17,307.94
GLPI,2025-08-27,Bullish,48.34,2.87,1.7,2.27,133.82
KNX,2025-07-31,Bearish,44.11,-1.31,3.07,4.44,144.37
CCK,2025-08-27,Bearish,92.27,-8.59,1.05,0.99,94.58
WTRG,2025-08-12,Bullish,39.0,2.86,1.95,1.83,93.76
UNM,2025-07-30,Bearish,73.07,-8.25,1.45,6.83,470.7
DBX,2025-08-25,Bullish,29.43,5.89,3.56,2.06,58.03
MIDD,2025-08-06,Bearish,141.81,-1.54,1.0,4.89,488.19
ARMK,2025-08-20,Bearish,39.14,-3.83,2.54,4.82,189.49
NYT,2025-08-06,Bullish,59.19,9.21,2.19,6.98,319.09
AXTA,2025-08-26,Bullish,31.23,3.2,3.12,1.81,58.1
STAG,2025-08-25,Bullish,36.76,3.75,1.39,0.8,57.42
NOV,2025-09-04,Bullish,13.36,4.03,3.21,3.05,95.01
EQH,2025-08-22,Bullish,54.07,2.61,3.09,2.79,90.26
MAT,2025-07-29,Bearish,18.65,-1.81,4.68,4.72,100.79
FNF,2025-08-08,Bullish,60.42,6.67,1.96,1.09,55.59
DAR,2025-08-01,Bearish,31.57,-9.66,2.26,2.3,101.46
FNF,2025-08-08,Bullish,60.42,6.67,1.96,1.09,55.59
PNFP,2025-07-29,Bearish,99.35,-8.05,1.4,1.61,114.4
MTDR,2025-08-29,Bullish,50.0099983,3.13,1.48,0.88,59.08
GMED,2025-08-26,Bullish,60.29,1.86,1.44,0.89,61.66
PLNT,2025-09-02,Bearish,102.96,-3.28,1.43,1.23,86.14
G,2025-08-29,Bullish,44.97,1.05,2.03,1.71,83.96
STWD,2025-08-25,Bullish,20.47,2.63,2.85,2.1,73.68
PR,2025-08-27,Bullish,14.33,5.19,10.38,8.7,83.81
MUR,2025-09-02,Bullish,25.69,6.83,2.33,2.8,120.07
VVV,2025-08-06,Bullish,38.96,6.98,1.96,3.07,156.92
MTG,2025-08-06,Bullish,28.44,8.7,2.44,1.92,78.58
SNV,2025-08-29,Bullish,52.12,3.92,1.81,2.32,128.0
UGI,2025-08-21,Bearish,34.42,-2.87,1.87,2.8,150.06
KRG,2025-09-03,Bullish,23.030001,3.44,1.63,2.03,124.31
SLM,2025-08-18,Bearish,31.77,-0.85,2.31,2.69,116.44
MDU,2025-08-15,Bearish,16.24,-3.55,1.56,2.01,128.56
POR,2025-08-08,Bullish,42.66,3.05,1.43,0.87,60.48
EQH,2025-08-22,Bullish,54.07,2.61,3.09,2.79,90.26
CUZ,2025-09-03,Bullish,29.21,3.17,1.48,1.76,119.37
CNX,2025-07-30,Bearish,29.4,-9.1,2.48,2.73,110.23
NEOG,2025-08-29,Bullish,5.74,5.37,5.36,2.72,50.71
LEG,2025-08-26,Bullish,9.79,4.49,1.92,2.33,121.37
VSH,2025-08-12,Bearish,15.32,-3.1,2.11,2.39,113.57
WERN,2025-08-22,Bullish,28.82,2.89,1.01,0.9,89.38
PPC,2025-08-26,Bearish,44.32,-6.41,1.36,1.05,77.2
PM,2025-07-28,Bearish,161.14999,-7.08,6.11,8.68,141.96
VZ,2025-08-13,Bullish,44.18,3.19,18.83,14.33,76.09
INTU,2025-08-20,Bearish,668.28998,-9.55,1.73,2.1,121.39
AMGN,2025-08-28,Bearish,280.10001,-4.09,2.09,1.89,90.08
UNP,2025-07-31,Bearish,223.059998,-1.97,5.04,5.55,110.09
IBM,2025-08-04,Bearish,247.17999,-8.46,5.56,5.28,95.02
HON,2025-08-08,Bearish,215.16,-4.39,3.83,3.06,79.93
QCOM,2025-08-18,Bullish,159.71001,3.72,8.61,4.77,55.46
PLD,2025-08-22,Bullish,112.61,4.65,3.27,3.55,108.66
NOW,2025-08-01,Bearish,898.56,-7.73,1.62,1.81,111.59
SYK,2025-08-22,Bullish,394.34,2.26,1.35,0.9,66.6
DE,2025-08-18,Bearish,474.89999,-5.81,1.41,1.39,98.47
BDX,2025-08-11,Bullish,191.25999,5.54,3.16,2.77,87.63
SHW,2025-08-12,Bullish,365.78,5.58,2.11,2.57,121.77
CME,2025-08-26,Bearish,267.42999,-2.76,1.94,3.3,169.79
EOG,2025-08-22,Bullish,121.6,2.49,2.82,2.25,79.66
