Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2025-12-16,Bullish,103.040001,8.11,3.39,2.54,75.05
WSM,2026-01-06,Bullish,191.84,2.57,1.24,1.42,114.63
WPC,2025-12-08,Bearish,66.31,-0.69,1.18,1.53,129.41
NBIX,2026-01-06,Bearish,140.62,-2.74,1.04,1.12,107.6
ELS,2025-12-26,Bearish,59.68,-3.25,1.39,0.64,45.94
REXR,2025-12-08,Bearish,39.37,-4.3,1.89,2.68,141.89
OVV,2025-12-22,Bearish,36.98,-6.04,3.09,2.47,79.95
IBKR,2026-01-05,Bullish,71.34,8.52,3.41,5.28,154.75
FBIN,2026-01-06,Bullish,51.94,1.82,1.39,1.83,131.92
ITT,2025-12-15,Bearish,177.89999,-0.18,1.13,0.66,58.51
CLF,2025-11-28,Bullish,12.04,2.27,22.0,7.56,34.37
TTEK,2026-01-07,Bearish,33.78,-1.26,1.81,2.08,114.95
DINO,2025-12-11,Bearish,48.18,-6.93,2.71,2.43,89.61
CCK,2025-12-15,Bullish,100.66,3.66,2.16,2.16,100.12
WTRG,2025-12-04,Bearish,38.02,-3.23,2.05,3.45,168.09
UNM,2025-12-17,Bullish,78.41,3.45,1.45,1.35,93.35
MTN,2025-12-26,Bearish,134.35001,-8.83,1.03,1.15,112.22
DBX,2025-12-10,Bearish,27.3,-7.15,3.35,9.05,270.43
CNM,2025-12-18,Bullish,53.25,2.58,3.07,2.62,85.3
RRC,2025-12-17,Bearish,34.67,-7.0,3.34,2.83,84.92
STAG,2025-12-29,Bearish,37.52,-0.64,1.29,0.78,60.24
GXO,2025-12-12,Bullish,54.97,6.29,1.04,0.7,67.68
WH,2026-01-06,Bullish,77.73,1.76,1.19,1.15,97.07
CROX,2025-12-05,Bullish,85.5,2.81,1.62,1.37,84.79
MTDR,2025-12-16,Bearish,39.92,-7.23,1.37,1.37,99.6
AR,2026-01-07,Bearish,32.86,-3.76,4.98,4.96,99.48
HR,2025-12-09,Bearish,17.049999,-4.17,2.45,2.39,97.4
ADC,2025-12-12,Bearish,70.46,-3.74,1.02,0.97,95.39
TKO,2025-12-02,Bullish,202.91,8.31,1.3,1.0,76.79
EXLS,2025-12-19,Bullish,42.73,4.1,1.18,2.53,215.12
KRC,2025-12-12,Bearish,39.099998,-5.24,1.29,1.76,135.73
IRT,2025-12-01,Bullish,17.3,3.95,2.79,3.34,119.73
NYCB,2025-12-02,Bullish,12.55,8.15,4.86,5.01,103.06
ASB,2025-11-28,Bullish,26.48,4.07,1.4,0.56,39.84
VSH,2026-01-06,Bullish,16.2,7.83,1.25,1.65,132.12
WRB,2025-12-05,Bearish,68.49,-7.94,3.16,15.66,496.4
FE,2025-12-12,Bearish,44.56,-2.11,4.9,4.07,83.1
DRI,2025-12-26,Bullish,199.77,8.39,1.75,0.84,48.01
MOH,2026-01-05,Bullish,176.38,6.89,1.39,1.81,129.83
TTWO,2025-12-24,Bullish,256.67001,4.36,1.37,0.49,35.47
LKQ,2026-01-07,Bullish,31.21,2.63,6.27,2.23,35.53
RJF,2025-12-22,Bullish,165.14999,2.18,1.42,1.36,95.84
GEN,2026-01-02,Bearish,26.11,-4.16,4.89,3.81,77.86
NRG,2025-12-17,Bearish,148.91,-9.22,1.84,4.75,258.0
AES,2025-12-22,Bullish,14.45,4.68,6.86,7.9,115.14
AEE,2025-12-09,Bearish,99.07,-3.43,1.72,1.43,83.33
AOS,2026-01-07,Bearish,67.12,-0.88,1.08,1.11,102.75
BEN,2025-12-17,Bullish,25.15,9.21,3.89,5.22,134.21
HRL,2025-12-31,Bearish,22.34,-6.15,5.13,3.17,61.8
NI,2025-12-09,Bearish,41.54,-2.47,3.43,2.38,69.52
TXT,2025-11-28,Bullish,88.58,8.6,1.19,0.62,51.85
EMN,2025-12-19,Bullish,66.25,5.87,1.82,2.61,143.01
UDR,2025-12-30,Bullish,36.82,2.38,2.7,2.28,84.42
LNT,2025-12-10,Bearish,64.6,-3.23,1.93,3.34,173.39
OMC,2025-12-16,Bullish,77.58,2.77,6.34,5.99,94.56
TAP,2026-01-07,Bearish,45.94,-1.43,2.84,2.87,100.86
MGM,2025-12-04,Bullish,34.12,1.52,4.48,3.39,75.73
Bullish_Tickers,,,,"DECK,WSM,IBKR,FBIN,CLF,CCK,UNM,CNM,GXO,WH,CROX,TKO,EXLS,IRT,NYCB,ASB,VSH,DRI,MOH,TTWO,LKQ,RJF,AES,BEN,TXT,EMN,UDR,OMC,MGM",,,
Bearish_Tickers,,,,"WPC,NBIX,ELS,REXR,OVV,ITT,TTEK,DINO,WTRG,MTN,DBX,RRC,STAG,MTDR,AR,HR,ADC,KRC,WRB,FE,GEN,NRG,AEE,AOS,HRL,NI,LNT,TAP",,,
Delta_Bullish,,,,"DECK,IBKR,CLF,VSH,MOH,LKQ,TXT",,,
Delta_Bearish,,,,"ITT,TTEK,AR,AOS,TAP",,,
