Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
OC,2025-09-29,Bearish,141.46001,-3.61,1.04,1.26,120.91
BURL,2025-09-29,Bearish,254.5,-5.59,1.02,1.31,128.19
GLPI,2025-09-24,Bearish,46.61,-1.15,2.26,3.5,154.86
FND,2025-09-30,Bearish,73.7,-9.67,2.1,2.84,134.95
USFD,2025-09-22,Bearish,76.62,-2.23,1.87,1.88,100.68
FBIN,2025-09-26,Bearish,53.39,-5.58,1.57,0.7,44.42
TTEK,2025-09-22,Bearish,33.38,-7.62,2.28,2.82,123.62
CCK,2025-08-27,Bearish,96.59,-4.31,1.05,0.99,94.58
WTRG,2025-09-30,Bullish,39.9,4.22,1.98,1.75,88.47
UNM,2025-09-25,Bullish,77.78,4.35,1.72,0.94,54.64
DBX,2025-08-25,Bullish,30.21,8.7,3.56,2.06,58.03
NNN,2025-09-05,Bullish,42.57,0.75,1.24,1.79,143.78
KBR,2025-09-16,Bearish,47.29,-4.47,1.06,0.72,67.97
RRC,2025-09-30,Bullish,37.64,5.03,3.3,2.98,90.14
AXTA,2025-09-24,Bearish,28.62,-6.07,2.59,4.33,167.14
STAG,2025-09-24,Bearish,35.29,-1.05,1.42,1.74,122.89
NOV,2025-09-04,Bullish,13.25,3.18,3.21,3.05,95.01
EQH,2025-09-30,Bearish,50.78,-4.06,3.08,2.64,85.89
OGE,2025-09-29,Bullish,46.27,3.5,1.13,1.63,144.49
MTDR,2025-09-15,Bearish,44.93,-7.18,1.33,1.73,130.25
PLNT,2025-09-02,Bearish,103.8,-2.49,1.43,1.23,86.14
G,2025-09-10,Bearish,41.89,-5.72,1.77,1.98,112.0
PR,2025-09-22,Bearish,12.8,-6.42,12.93,11.91,92.11
SON,2025-09-26,Bearish,43.09,-6.38,1.11,1.14,103.37
SNV,2025-09-30,Bearish,49.080002,-2.57,1.64,1.37,83.14
UGI,2025-08-21,Bearish,33.26,-6.15,1.87,2.8,150.06
KRG,2025-09-25,Bearish,22.3,-0.03,1.99,2.38,119.72
MTSI,2025-09-19,Bearish,124.49,-4.25,1.08,5.92,549.52
VNO,2025-09-05,Bullish,40.53,6.05,1.82,2.85,156.28
AM,2025-09-08,Bullish,19.44,8.61,2.37,3.36,141.54
MDU,2025-09-26,Bullish,17.81,7.17,2.09,1.68,80.25
AVT,2025-09-25,Bearish,52.28,-1.75,1.18,0.7,59.12
EQH,2025-09-30,Bearish,50.78,-4.06,3.08,2.64,85.89
RH,2025-09-30,Bearish,203.16,-6.87,1.37,1.01,73.63
CUZ,2025-09-03,Bullish,28.94,2.21,1.48,1.76,119.37
BHF,2025-09-24,Bullish,53.080002,7.65,1.65,1.34,81.07
PGNY,2025-09-19,Bearish,21.52,-4.85,1.07,2.77,260.09
QDEL,2025-09-11,Bullish,29.45,6.51,1.12,1.75,155.39
EPR,2025-09-16,Bullish,58.0099983,5.04,1.11,1.18,106.3
CNX,2025-09-26,Bullish,32.12,5.6,1.94,1.82,93.57
NEOG,2025-08-29,Bullish,5.71,4.82,5.36,2.72,50.71
LEG,2025-09-25,Bearish,8.88,-5.64,1.89,1.88,99.31
CRI,2025-09-30,Bearish,28.22,-3.33,1.29,1.0,77.26
IART,2025-08-22,Bullish,14.33,6.2,1.5,1.44,96.14
DOC,2025-09-08,Bullish,19.15,8.11,6.55,8.34,127.23
ALGM,2025-09-05,Bearish,29.2,-6.48,1.39,1.41,101.99
HTZ,2025-09-23,Bullish,6.8,9.75,6.09,5.95,97.58
CB,2025-09-30,Bullish,282.25,1.91,1.88,1.58,84.18
BSX,2025-09-17,Bearish,97.63,-6.16,7.94,12.06,151.91
SO,2025-09-25,Bullish,94.77,2.29,4.56,6.97,152.91
FCX,2025-09-26,Bearish,39.22,-8.28,22.16,41.52,187.33
SHW,2025-09-25,Bearish,346.26001,-2.18,1.84,1.58,85.96
CME,2025-08-26,Bearish,270.19,-1.75,1.94,3.3,169.79
EOG,2025-09-22,Bearish,112.12,-5.84,2.66,2.93,110.26
CSX,2025-09-29,Bullish,35.51,5.77,15.47,34.27,221.47
EMR,2025-09-19,Bearish,131.17999,-1.48,2.96,3.77,127.42
FDX,2025-09-23,Bullish,235.81,3.14,2.5,2.88,115.4
AON,2025-09-19,Bearish,356.57999,-2.05,1.21,3.73,307.09
MAR,2025-09-17,Bearish,260.44,-2.16,1.23,1.94,157.8
AEP,2025-09-29,Bullish,112.5,3.36,3.08,2.88,93.36
KHC,2025-09-03,Bearish,26.040001,-5.25,13.34,19.08,143.03
ALL,2025-09-18,Bullish,214.64999,6.41,1.35,2.22,163.87
KMI,2025-09-25,Bullish,28.31,3.71,12.02,13.49,112.28
PEG,2025-09-03,Bearish,83.46,-0.7,2.67,1.59,59.51
HLT,2025-10-01,Bearish,258.245,-3.15,1.65,0.0,0.02
CTAS,2025-08-25,Bearish,203.96,-6.89,1.52,3.86,254.32
DLR,2025-09-19,Bullish,172.3,1.52,1.73,3.15,181.67
WMB,2025-09-19,Bullish,63.38,8.53,6.38,14.76,231.43
YUM,2025-09-11,Bullish,152.12,4.02,1.88,2.61,138.92
PRU,2025-09-19,Bearish,103.3,-2.19,1.69,3.06,181.77
KR,2025-08-29,Bearish,66.55,-5.17,6.59,5.42,82.24
TT,2025-09-02,Bearish,421.05,-1.39,1.06,1.3,122.72
ACGL,2025-09-17,Bearish,90.16,-0.3,1.86,2.53,136.49
EXC,2025-10-01,Bullish,45.36,3.16,5.21,0.01,0.11
ECL,2025-09-30,Bullish,273.18,0.96,1.52,1.59,104.98
AWK,2025-09-10,Bearish,139.11,-2.29,1.07,0.99,92.89
KMB,2025-08-26,Bearish,124.605,-5.63,2.58,3.17,122.47
VICI,2025-09-22,Bearish,32.69,-0.37,8.49,9.56,112.51
NUE,2025-09-30,Bearish,136.52,-1.82,1.88,1.79,95.16
CMS,2025-10-01,Bullish,73.34,2.26,2.17,0.0,0.23
DTE,2025-09-24,Bullish,141.27,3.37,1.01,0.71,70.1
ILMN,2025-10-01,Bullish,98.27,0.98,1.51,0.01,0.39
NDAQ,2025-09-25,Bearish,88.12,-3.81,4.18,2.8,67.01
FANG,2025-09-30,Bullish,142.66,0.37,2.15,2.49,115.76
TRGP,2025-09-25,Bullish,166.62,0.1,1.44,1.01,70.13
DRI,2025-09-18,Bearish,190.25,-8.54,1.22,6.7,549.36
GEN,2025-09-16,Bearish,28.295,-4.98,3.6,3.21,89.18
NRG,2025-09-10,Bullish,162.555,8.11,2.1,3.51,166.91
PFG,2025-08-26,Bullish,82.53,4.95,1.36,0.97,71.41
BXP,2025-08-29,Bullish,74.93,9.89,1.46,1.09,74.4
BEN,2025-09-29,Bearish,22.98,-5.31,3.75,4.41,117.35
NI,2025-09-24,Bullish,43.66,6.22,5.05,6.5,128.7
PNW,2025-08-28,Bearish,89.615,-1.65,1.09,1.11,102.15
REG,2025-09-30,Bullish,73.05,2.05,1.14,1.31,115.11
MGM,2025-09-23,Bearish,34.5,-4.27,4.57,4.73,103.5
DOC,2025-09-08,Bullish,19.13,8.0,6.55,8.34,127.23
Bullish_Tickers,,,,"WTRG,UNM,DBX,NNN,RRC,NOV,OGE,VNO,AM,MDU,CUZ,BHF,QDEL,EPR,CNX,NEOG,IART,DOC,HTZ,CB,SO,CSX,FDX,AEP,ALL,KMI,DLR,WMB,YUM,EXC,ECL,CMS,DTE,ILMN,FANG,TRGP,NRG,PFG,BXP,NI,REG,DOC",,,
Bearish_Tickers,,,,"OC,BURL,GLPI,FND,USFD,FBIN,TTEK,CCK,KBR,AXTA,STAG,EQH,MTDR,PLNT,G,PR,SON,SNV,UGI,KRG,MTSI,AVT,EQH,RH,PGNY,LEG,CRI,ALGM,BSX,FCX,SHW,CME,EOG,EMR,AON,MAR,KHC,PEG,HLT,CTAS,PRU,KR,TT,ACGL,AWK,KMB,VICI,NUE,NDAQ,DRI,GEN,BEN,PNW,MGM",,,
Delta_Bullish,,,,"WTRG,DBX,NNN,RRC,CUZ,BHF,HTZ,CB,FDX,AEP,EXC,CMS,DTE,ILMN,FANG,REG",,,
Delta_Bearish,,,,"FND,EQH,SNV,EQH,RH,CRI,FCX,AON,MAR,HLT,NUE,NDAQ,MGM",,,
