Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2026-05-29,Bullish,111.09,6.62,2.4,2.85,118.89
OC,2026-05-26,Bullish,118.8,1.03,1.25,0.82,65.54
WSM,2026-05-29,Bullish,204.74,8.76,1.32,1.72,130.31
PFGC,2026-05-08,Bullish,96.48,7.57,2.05,2.46,119.91
TREX,2026-05-28,Bullish,40.92,3.71,2.2,1.51,68.75
NLY,2026-05-15,Bearish,21.36,-4.28,5.37,6.48,120.65
TXRH,2026-05-15,Bullish,171.82,1.79,1.3,0.97,74.57
WTRG,2026-04-30,Bearish,36.37,-8.21,2.47,3.82,154.4
CHDN,2026-05-11,Bearish,87.69,-5.36,1.17,1.13,97.14
GNTX,2026-04-29,Bullish,24.85,9.89,2.12,1.93,90.67
ORI,2026-04-24,Bearish,37.17,-9.54,1.41,2.31,163.72
NYT,2026-05-15,Bearish,75.14,-4.49,2.1,1.86,88.19
RRC,2026-05-27,Bearish,39.815,-4.25,2.41,2.77,115.04
AXTA,2026-06-01,Bullish,30.395,4.46,2.77,1.91,69.16
STAG,2026-06-01,Bearish,36.76,-3.59,1.2,1.16,96.78
EQH,2026-05-05,Bullish,41.37,0.74,4.18,11.9,284.68
SEIC,2026-04-23,Bullish,87.815,8.92,1.08,2.45,227.06
FNF,2026-05-12,Bearish,46.56,-6.93,1.82,2.65,145.5
FNF,2026-05-12,Bearish,46.56,-6.93,1.82,2.65,145.5
MTDR,2026-06-01,Bearish,56.425,-1.15,1.71,1.08,63.36
AR,2026-05-11,Bearish,36.47,-4.19,4.91,3.76,76.58
CBSH,2026-05-01,Bullish,51.93,2.02,1.25,1.15,92.19
ADC,2026-05-08,Bearish,72.43,-5.71,1.07,0.77,71.98
PBF,2026-06-02,Bullish,43.265,4.96,2.73,0.08,3.1
STWD,2026-05-13,Bearish,17.165,-3.87,2.78,3.66,131.71
SON,2026-04-30,Bearish,48.97,-6.38,1.55,1.63,105.58
FLS,2026-05-05,Bearish,76.24,-2.93,2.9,3.56,122.77
MTG,2026-05-12,Bearish,25.375,-6.04,2.32,1.99,85.8
TKO,2026-06-02,Bullish,207.6,6.76,1.43,0.04,2.98
SFM,2026-05-07,Bullish,78.43,2.19,2.1,1.71,81.44
ASH,2026-05-28,Bullish,57.985,3.65,1.1,0.68,61.68
TEX,2026-05-20,Bearish,60.55,-0.69,1.25,1.27,102.12
AM,2026-06-01,Bearish,21.235,-1.56,2.39,2.05,85.82
POR,2026-05-01,Bearish,49.5,-4.33,1.2,2.03,168.52
EQH,2026-05-05,Bullish,41.52,1.11,4.18,11.9,284.68
KRC,2026-05-04,Bullish,34.61,9.8,2.39,1.9,79.67
RUN,2026-05-28,Bullish,14.97,6.24,8.44,9.14,108.38
NEOG,2026-04-29,Bearish,8.875,-5.97,2.89,2.06,71.16
WEN,2026-05-15,Bullish,7.545,3.97,12.79,9.96,77.85
ADNT,2026-05-27,Bullish,22.52,4.35,1.01,0.96,95.81
LEG,2026-05-08,Bearish,9.87,-8.92,4.7,2.36,50.25
CRI,2026-05-26,Bullish,39.38,9.79,1.16,0.82,70.06
GO,2026-05-28,Bullish,8.345,5.07,3.71,2.75,74.08
MPW,2026-05-07,Bullish,5.11,0.72,5.34,9.56,179.05
SHC,2026-06-02,Bearish,14.845,-4.34,4.28,0.25,5.9
HTZ,2026-06-01,Bearish,5.16,-6.51,7.65,5.63,73.56
TTWO,2026-05-04,Bullish,219.77,3.88,1.47,2.05,139.42
DTE,2026-05-15,Bearish,142.875,-1.02,1.63,1.43,87.43
RF,2026-05-26,Bullish,28.02,1.92,10.13,10.08,99.55
PPL,2026-05-11,Bearish,34.845,-7.69,8.84,7.43,84.01
CEG,2026-05-13,Bearish,274.42,-8.88,3.14,6.65,211.89
ALGN,2026-05-11,Bearish,166.61,-5.52,1.06,1.13,106.87
DGX,2026-05-04,Bearish,192.89,-1.39,1.09,0.57,52.06
EXPD,2026-05-06,Bullish,159.065,8.01,1.15,1.39,121.2
FE,2026-05-01,Bearish,45.78,-7.35,5.2,11.49,220.84
TTWO,2026-05-04,Bullish,219.365,3.68,1.47,2.05,139.42
RJF,2026-05-22,Bearish,146.42,-4.39,1.25,1.34,106.97
AES,2026-05-26,Bullish,14.705,1.35,12.52,5.99,47.85
LUV,2026-06-01,Bullish,42.19,3.2,6.49,4.52,69.75
BXP,2026-05-07,Bullish,60.24,4.79,1.89,1.86,98.47
AEE,2026-06-01,Bearish,106.655,-2.6,1.9,1.59,83.86
MAS,2026-04-23,Bullish,68.76,5.09,3.19,6.18,193.66
TPR,2026-05-08,Bearish,139.55,-2.69,2.12,4.32,203.39
CHD,2026-05-26,Bullish,95.81,0.64,2.09,1.88,90.09
UDR,2026-05-07,Bullish,36.71,2.56,3.64,3.58,98.45
INCY,2026-06-02,Bearish,93.84,-3.01,1.24,0.08,6.6
WY,2026-05-04,Bearish,24.385,-0.49,4.75,6.48,136.47
Bullish_Tickers,,,,"DECK,OC,WSM,PFGC,TREX,TXRH,GNTX,AXTA,EQH,SEIC,CBSH,PBF,TKO,SFM,ASH,EQH,KRC,RUN,WEN,ADNT,CRI,GO,MPW,TTWO,RF,EXPD,TTWO,AES,LUV,BXP,MAS,CHD,UDR",,,
Bearish_Tickers,,,,"NLY,WTRG,CHDN,ORI,NYT,RRC,STAG,FNF,FNF,MTDR,AR,ADC,STWD,SON,FLS,MTG,TEX,AM,POR,NEOG,LEG,SHC,HTZ,DTE,PPL,CEG,ALGN,DGX,FE,RJF,AEE,TPR,INCY,WY",,,
Delta_Bullish,,,,"EQH,TKO,SFM,ASH,EQH,TTWO,RF,EXPD,TTWO,AES,LUV,BXP,MAS,CHD,UDR",,,
Delta_Bearish,,,,"ORI,MTG,TEX,AM,POR,SHC,DTE,PPL,CEG,ALGN,DGX,FE,RJF,AEE,TPR,INCY,WY",,,
