Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-09-09,Bearish,76.395,-3.11,2.43,0.01,0.43
RPM,2026-09-02,Bearish,100.37,-7.05,1.55,1.17,75.36
WPC,2026-08-10,Bearish,69.75,-4.72,1.35,1.28,94.42
NBIX,2026-08-18,Bearish,153.3,-6.08,1.47,1.04,70.63
ELS,2026-09-02,Bearish,61.08,-5.28,1.22,1.13,92.86
CUBE,2026-09-01,Bearish,38.99,-4.36,1.85,2.31,124.6
ALLY,2026-08-19,Bearish,41.82,-5.23,2.85,2.73,95.85
KNX,2026-08-07,Bearish,69.375,-3.84,4.31,3.26,75.68
BJ,2026-09-09,Bearish,88.16,-4.7,1.9,0.01,0.49
ONTO,2026-09-01,Bearish,282.33,-2.71,1.07,0.75,70.17
FHN,2026-08-27,Bearish,24.465,-2.81,4.76,3.87,81.2
ACHC,2026-09-04,Bearish,28.38,-2.54,1.54,0.84,54.23
OHI,2026-08-18,Bearish,46.58,-2.84,1.93,1.6,83.23
NNN,2026-08-26,Bearish,43.915,-5.56,1.32,0.9,68.4
BRX,2026-08-11,Bearish,28.96,-6.94,2.28,2.1,91.9
RRC,2026-08-11,Bullish,41.58,7.2,3.18,2.12,66.49
STAG,2026-08-10,Bearish,36.94,-4.71,1.89,1.42,75.47
NOV,2026-08-04,Bullish,21.39,9.27,3.57,2.83,79.15
MAT,2026-09-09,Bearish,13.79,-5.49,3.12,0.05,1.55
CGNX,2026-08-24,Bearish,62.49,-1.04,2.47,1.72,69.49
AR,2026-08-12,Bullish,38.77,9.26,4.76,4.61,96.94
GMED,2026-09-08,Bearish,74.38,-8.78,1.13,1.89,167.12
HR,2026-08-14,Bearish,18.76,-7.29,3.85,2.69,69.72
G,2026-07-31,Bullish,34.87,9.26,2.14,2.45,114.52
ADC,2026-08-12,Bearish,72.52,-5.73,1.29,0.95,73.36
VNT,2026-08-03,Bullish,31.95,3.55,1.38,1.08,78.43
MUR,2026-09-03,Bullish,38.11,4.86,1.62,1.18,72.87
FLS,2026-08-06,Bullish,75.855,2.61,2.0,1.61,80.23
M,2026-08-31,Bearish,22.365,-3.87,4.91,4.74,96.43
TKR,2026-08-21,Bearish,119.445,-9.1,1.05,0.61,58.39
SFM,2026-09-08,Bearish,74.505,-8.42,1.56,2.54,163.19
ST,2026-08-19,Bearish,42.165,-7.95,1.75,2.95,167.96
UGI,2026-08-18,Bullish,38.41,7.56,2.07,13.24,640.31
KRG,2026-08-11,Bearish,26.06,-6.7,3.05,1.82,59.67
FNB,2026-09-02,Bearish,18.145,-2.57,3.2,4.07,127.11
RYN,2026-08-26,Bearish,20.325,-4.93,3.03,1.93,63.63
GPS,2026-09-01,Bullish,22.38,7.21,8.21,7.29,88.82
VNO,2026-09-09,Bearish,34.81,-7.39,1.02,0.02,2.29
GBCI,2026-08-19,Bearish,45.48,-8.37,1.1,0.94,85.46
VAL,2026-08-20,Bullish,85.7,3.48,1.19,1.39,117.47
AM,2026-08-14,Bullish,22.845,3.65,2.27,1.33,58.8
POR,2026-08-05,Bearish,48.665,-4.75,1.08,1.16,107.38
CNXC,2026-08-26,Bullish,27.155,7.19,1.11,1.1,98.73
COLB,2026-08-31,Bearish,29.735,-4.36,2.67,2.37,88.91
KRC,2026-08-28,Bearish,35.33,-4.92,1.03,0.72,70.66
VLY,2026-09-01,Bearish,13.725,-3.66,5.87,6.66,113.45
CUZ,2026-09-08,Bearish,27.78,-5.67,1.27,0.99,77.37
PGNY,2026-08-24,Bearish,26.985,-2.16,1.18,0.82,69.16
IRT,2026-08-31,Bearish,15.16,-8.78,2.69,2.88,107.34
DOCS,2026-08-10,Bullish,24.33,9.78,7.51,9.96,132.47
CNX,2026-08-11,Bullish,36.54,5.3,1.68,1.35,80.56
NYCB,2026-08-07,Bearish,13.5,-6.09,4.55,3.19,70.13
WERN,2026-08-06,Bearish,38.565,-4.66,1.44,0.68,47.6
MP,2026-08-24,Bullish,55.13,3.34,7.53,7.1,94.24
PPC,2026-08-25,Bullish,30.24,3.05,1.76,1.72,97.42
AMZN,2026-08-03,Bullish,252.185,2.47,48.09,90.83,188.87
NVDA,2026-08-05,Bullish,224.22,9.61,130.27,158.19,121.43
UNH,2026-08-27,Bearish,392.68,-2.24,4.11,3.67,89.19
PG,2026-08-03,Bearish,142.78,-3.12,8.66,8.84,102.08
AVGO,2026-08-21,Bearish,364.675,-6.88,19.93,19.04,95.5
HD,2026-09-01,Bearish,311.14,-7.4,3.65,3.29,90.05
CSCO,2026-09-01,Bearish,109.77,-2.81,20.07,14.17,70.58
PFE,2026-08-10,Bullish,27.905,9.96,42.08,49.79,118.31
CMCSA,2026-08-13,Bullish,24.64,0.24,32.11,18.08,56.31
LIN,2026-07-31,Bearish,466.055,-8.84,2.08,5.22,250.9
AMD,2026-09-09,Bullish,523.7,8.8,17.05,0.58,3.39
DIS,2026-08-11,Bullish,104.8,5.15,11.87,6.78,57.11
TXN,2026-08-04,Bearish,261.72,-8.38,8.16,8.98,110.04
