Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
GGG,2026-09-09,Bearish,78.54,-0.39,2.49,1.09,43.96
WSM,2026-09-22,Bullish,229.19,0.59,1.37,1.08,79.28
RPM,2026-09-02,Bearish,100.03,-7.36,1.55,1.17,75.36
ELS,2026-09-02,Bearish,59.85,-7.19,1.22,1.13,92.86
BJ,2026-09-22,Bearish,90.81,-1.87,1.56,1.61,103.79
CELH,2026-09-10,Bearish,29.03,-4.81,8.91,9.01,101.09
ONTO,2026-09-01,Bearish,281.61,-2.95,1.07,0.75,70.17
SF,2026-09-18,Bearish,72.98,-7.84,1.13,2.79,245.94
FHN,2026-08-27,Bearish,23.305,-7.42,4.76,3.87,81.2
ACHC,2026-09-04,Bearish,28.6,-1.78,1.54,0.84,54.23
OHI,2026-08-18,Bearish,46.455,-3.1,1.93,1.6,83.23
KBR,2026-09-23,Bearish,35.365,-3.23,1.2,0.03,2.26
ORI,2026-09-16,Bearish,38.75,-6.82,1.11,1.24,111.45
AXTA,2026-09-21,Bearish,32.69,-4.91,1.85,4.46,240.5
MAT,2026-09-09,Bearish,13.14,-9.94,3.29,3.63,110.32
CMC,2026-08-24,Bearish,65.06,-6.31,1.15,1.49,130.14
CGNX,2026-08-24,Bearish,58.91,-6.71,2.47,1.72,69.49
MTDR,2026-08-20,Bullish,53.06,0.36,2.42,2.36,97.8
GMED,2026-09-08,Bearish,74.71,-8.38,1.13,1.89,167.12
MUR,2026-09-03,Bullish,36.47,0.34,1.62,1.18,72.87
UGI,2026-08-18,Bullish,36.55,2.35,2.07,13.24,640.31
KD,2026-09-22,Bearish,12.355,-3.64,3.58,3.77,105.52
FNB,2026-09-02,Bearish,17.545,-5.79,3.2,4.07,127.11
ONB,2026-09-17,Bearish,24.955,-3.25,3.47,3.86,111.25
RYN,2026-08-26,Bearish,20.185,-5.58,3.03,1.93,63.63
GPS,2026-09-01,Bullish,21.46,2.81,8.21,7.29,88.82
VNO,2026-09-09,Bearish,34.7,-7.67,1.08,1.22,113.35
VAL,2026-08-20,Bullish,83.555,0.89,1.19,1.39,117.47
AM,2026-09-16,Bearish,21.695,-1.95,2.1,2.13,101.2
YETI,2026-08-20,Bearish,43.57,-9.03,1.83,1.84,100.22
COLB,2026-08-31,Bearish,29.215,-6.03,2.67,2.37,88.91
NVST,2026-09-15,Bearish,24.32,-8.94,2.29,4.75,207.89
LNTH,2026-09-22,Bearish,99.925,-0.73,1.03,1.52,148.07
KRC,2026-08-28,Bearish,34.135,-8.13,1.03,0.72,70.66
VLY,2026-09-01,Bearish,13.0,-8.75,5.87,6.66,113.45
CUZ,2026-09-08,Bearish,28.225,-4.16,1.27,0.99,77.37
PGNY,2026-08-24,Bearish,25.755,-6.62,1.18,0.82,69.16
CNX,2026-09-21,Bearish,33.51,-5.03,1.79,1.94,108.26
PNM,2026-09-15,Bullish,58.57,1.42,1.32,2.29,172.91
SBRA,2026-09-21,Bearish,19.75,-3.33,2.21,2.01,91.23
ASB,2026-09-18,Bearish,28.93,-4.89,2.11,6.5,307.72
DOC,2026-09-11,Bearish,20.775,-0.56,4.14,3.57,86.15
MP,2026-09-15,Bearish,49.12,-8.16,5.19,4.51,86.9
BAC,2026-09-22,Bearish,55.885,-7.36,36.84,43.68,118.57
CMCSA,2026-09-18,Bearish,22.66,-9.72,26.01,64.98,249.88
NFLX,2026-09-18,Bearish,71.575,-7.76,30.88,114.41,370.57
UNP,2026-09-21,Bearish,276.51,-3.94,2.45,5.74,234.44
SPGI,2026-09-18,Bearish,406.31,-3.33,1.85,2.42,130.57
RTX,2026-09-16,Bearish,193.44,-5.05,3.9,3.48,89.39
HON,2026-08-24,Bearish,211.93,-7.96,3.07,2.69,87.51
BA,2026-08-25,Bearish,201.885,-8.94,5.79,4.85,83.79
GE,2026-09-03,Bearish,321.22,-7.77,3.5,2.65,75.73
AMAT,2026-08-21,Bearish,470.55,-9.88,8.01,5.53,69.0
MS,2026-09-16,Bearish,198.89,-6.32,4.48,7.0,156.29
GS,2026-09-14,Bearish,940.76,-8.56,1.8,2.21,122.46
AXP,2026-09-01,Bearish,303.42,-9.81,2.29,2.56,111.93
LMT,2026-09-09,Bearish,526.17,-5.2,1.06,1.55,146.67
MMC,2026-09-18,Bearish,172.72,-5.22,2.51,7.17,286.24
SYF,2026-09-22,Bearish,71.61,-6.32,3.14,2.9,92.11
CB,2026-09-10,Bearish,336.81,-1.53,1.7,1.22,71.41
PNC,2026-09-16,Bearish,225.905,-7.15,1.59,2.75,172.91
USB,2026-09-22,Bearish,58.975,-4.43,7.67,9.3,121.27
HCA,2026-08-19,Bullish,434.33,7.46,1.42,1.44,101.32
CL,2026-09-04,Bearish,86.16,-5.21,3.97,4.1,103.2
APD,2026-09-17,Bearish,287.82,-3.1,1.06,1.48,140.49
ITW,2026-09-10,Bearish,273.47,-1.02,1.06,1.65,155.75
NSC,2026-09-16,Bearish,316.12,-4.32,1.17,0.79,67.74
SHW,2026-09-10,Bearish,326.3,-3.38,1.53,1.77,115.91
CME,2026-08-14,Bullish,272.54,4.9,2.24,1.72,76.5
CSX,2026-09-18,Bearish,47.165,-4.02,10.18,25.75,252.97
WM,2026-08-20,Bearish,207.135,-8.89,2.01,1.72,85.41
FDX,2026-09-15,Bearish,293.99,-7.9,1.41,1.03,73.09
COF,2026-09-22,Bearish,198.365,-5.16,3.31,2.91,87.91
ORLY,2026-09-01,Bearish,85.64,-4.5,4.57,5.35,116.94
MNST,2026-09-04,Bearish,43.6,-5.81,10.08,12.45,123.51
KHC,2026-09-18,Bearish,23.62,-5.37,23.78,27.35,114.99
ALL,2026-09-23,Bearish,229.08,-8.55,1.76,0.1,5.45
