Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DT,2025-08-06,Bearish,50.0,-5.41,2.65,8.17,307.94
GLPI,2025-08-27,Bullish,48.43,3.06,1.7,2.27,133.82
KNX,2025-07-31,Bearish,43.11,-3.54,3.07,4.44,144.37
CCK,2025-08-27,Bearish,94.23,-6.65,1.05,0.99,94.58
WTRG,2025-08-12,Bullish,39.35,3.78,1.95,1.83,93.76
UNM,2025-07-30,Bearish,73.76,-7.38,1.45,6.83,470.7
DBX,2025-08-25,Bullish,29.87,7.47,3.56,2.06,58.03
ONTO,2025-08-21,Bullish,104.07,0.67,1.53,0.62,40.58
MIDD,2025-08-06,Bearish,144.42999,0.28,1.0,4.89,488.19
ARMK,2025-08-20,Bearish,38.81,-4.64,2.54,4.82,189.49
NNN,2025-09-05,Bullish,43.35,2.59,1.24,1.78,143.69
KBR,2025-08-25,Bullish,49.66,0.59,1.56,1.08,69.49
ORI,2025-08-14,Bullish,40.45,8.75,1.47,1.01,68.59
NYT,2025-08-06,Bullish,58.99,8.84,2.19,6.98,319.09
AXTA,2025-08-26,Bullish,31.82,5.14,3.12,1.81,58.1
STAG,2025-08-25,Bullish,36.96,4.31,1.39,0.8,57.42
NOV,2025-09-04,Bullish,13.32,3.72,3.21,3.05,95.01
EQH,2025-08-22,Bullish,53.37,1.28,3.09,2.79,90.26
MAT,2025-07-29,Bearish,18.82,-0.91,4.68,4.72,100.79
FNF,2025-08-08,Bullish,60.57,6.94,1.96,1.09,55.59
DAR,2025-08-01,Bearish,32.040001,-8.31,2.26,2.3,101.46
FNF,2025-08-08,Bullish,60.57,6.94,1.96,1.09,55.59
EXEL,2025-08-01,Bearish,37.88,-9.81,3.69,5.81,157.4
PNFP,2025-07-29,Bearish,97.37,-9.89,1.4,1.61,114.4
GMED,2025-08-26,Bullish,60.6,2.38,1.44,0.89,61.66
PLNT,2025-09-02,Bearish,104.51,-1.82,1.43,1.23,86.14
G,2025-08-29,Bullish,44.88,0.85,2.03,1.71,83.96
STWD,2025-08-25,Bullish,20.6,3.29,2.85,2.1,73.68
PR,2025-08-27,Bullish,13.88,1.88,10.38,8.7,83.81
MUR,2025-09-02,Bullish,24.93,3.67,2.33,2.8,120.07
VVV,2025-08-06,Bullish,39.040001,7.2,1.96,3.07,156.92
MTG,2025-08-06,Bullish,28.4,8.55,2.44,1.92,78.58
SNV,2025-08-29,Bullish,51.48,2.65,1.81,2.32,128.0
UGI,2025-08-21,Bearish,34.57,-2.45,1.87,2.8,150.06
KRG,2025-09-03,Bullish,23.26,4.47,1.63,2.03,124.31
ONB,2025-08-22,Bullish,22.82,5.91,2.62,3.62,138.17
WLK,2025-08-20,Bullish,89.42,9.04,1.46,1.12,77.02
SLM,2025-08-18,Bearish,31.11,-2.91,2.31,2.69,116.44
VNO,2025-09-05,Bullish,41.29,8.04,1.82,2.85,156.28
MDU,2025-08-15,Bearish,16.18,-3.91,1.56,2.01,128.56
POR,2025-08-08,Bullish,42.81,3.42,1.43,0.87,60.48
EQH,2025-08-22,Bullish,53.37,1.28,3.09,2.79,90.26
CUZ,2025-09-03,Bullish,29.47,4.09,1.48,1.76,119.37
CNX,2025-07-30,Bearish,29.55,-8.64,2.48,2.73,110.23
NEOG,2025-08-29,Bullish,5.75,5.56,5.36,2.72,50.71
LEG,2025-08-26,Bullish,10.01,6.83,1.92,2.33,121.37
VSH,2025-08-12,Bearish,15.56,-1.58,2.11,2.39,113.57
WERN,2025-08-22,Bullish,28.61,2.14,1.01,0.9,89.38
ALGM,2025-09-05,Bearish,30.57,-2.09,1.39,1.41,101.99
PPC,2025-08-26,Bearish,44.29,-6.47,1.36,1.05,77.2
NOW,2025-08-01,Bearish,913.79999,-6.16,1.62,1.81,111.59
SYK,2025-08-22,Bullish,392.31,1.73,1.35,0.9,66.6
DE,2025-08-18,Bearish,473.26001,-6.14,1.41,1.39,98.47
AMT,2025-08-06,Bearish,198.32001,-8.89,2.09,1.63,78.26
BDX,2025-08-11,Bullish,192.39,6.16,3.16,2.77,87.63
SHW,2025-08-12,Bullish,372.42999,7.5,2.11,2.57,121.77
CME,2025-08-26,Bearish,261.94,-4.75,1.94,3.3,169.79
TGT,2025-08-26,Bearish,93.17,-8.35,7.93,6.4,80.65
WM,2025-08-18,Bearish,220.059998,-4.26,1.84,3.44,187.17
SLB,2025-08-29,Bullish,35.82,3.32,11.99,11.89,99.15
FDX,2025-09-04,Bearish,227.72,-0.47,1.65,1.77,107.57
TRV,2025-08-11,Bullish,275.1,4.84,1.32,0.94,71.13
MNST,2025-08-11,Bullish,62.19,2.24,6.63,8.59,129.66
KHC,2025-09-03,Bearish,27.015,-1.7,13.34,19.08,143.03
ALL,2025-08-06,Bullish,201.405,1.49,1.72,1.42,82.73
AFL,2025-08-19,Bullish,106.23,2.86,2.48,2.28,91.58
KMI,2025-08-06,Bearish,26.95,-2.88,17.76,38.85,218.75
PEG,2025-09-03,Bearish,81.025,-3.59,2.67,1.59,59.51
CTAS,2025-08-25,Bearish,203.4,-7.14,1.52,3.86,254.32
DLR,2025-08-18,Bearish,160.235,-6.29,1.48,1.63,110.12
WMB,2025-08-06,Bearish,57.34,-2.78,7.02,7.83,111.53
YUM,2025-09-04,Bearish,143.83,-1.5,1.87,1.48,79.51
PRU,2025-08-20,Bullish,104.98,0.06,1.78,1.54,86.5
A,2025-08-13,Bullish,127.25,9.19,1.47,0.98,66.94
KR,2025-08-29,Bearish,67.77,-3.43,6.59,5.42,82.24
