Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
SMCI,2026-07-01,Bearish,31.69,-3.05,75.83,52.03,68.62
DECK,2026-07-21,Bearish,99.87,-5.4,2.17,2.34,107.6
GDDY,2026-07-14,Bullish,89.089996,3.99,2.48,1.16,46.68
GGG,2026-07-31,Bullish,82.31,6.61,1.48,1.84,124.57
VST,2026-07-30,Bearish,143.23,-8.4,4.06,4.6,113.38
ELS,2026-07-01,Bullish,65.23,2.86,1.59,1.31,82.38
REXR,2026-07-20,Bullish,37.02,5.61,2.7,2.07,76.37
OVV,2026-07-21,Bullish,60.125,7.48,3.0,2.92,97.44
TTC,2026-06-26,Bullish,98.86,7.06,1.22,1.18,96.39
DKS,2026-07-20,Bearish,198.65,-9.98,1.17,0.75,63.66
NLY,2026-06-26,Bullish,22.59,2.32,9.07,12.86,141.78
TPX,2026-07-20,Bearish,66.64,-9.78,2.52,1.98,78.64
BJ,2026-07-27,Bullish,97.02,6.88,1.74,1.33,76.24
WTRG,2026-07-09,Bullish,39.36,3.31,2.26,1.59,70.48
COHR,2026-07-15,Bearish,338.29,-2.43,5.3,5.19,97.8
BRBR,2026-07-24,Bullish,12.28,0.55,5.26,3.39,64.35
EHC,2026-07-08,Bullish,109.475,5.71,1.21,1.15,95.46
OHI,2026-06-29,Bullish,48.695,5.19,2.66,1.8,67.61
KBR,2026-07-23,Bullish,37.5,6.35,1.78,1.72,96.77
MKSI,2026-07-30,Bearish,326.21,-1.55,1.4,3.02,215.93
NOV,2026-08-04,Bullish,19.88,1.55,3.57,2.83,79.15
MAT,2026-08-03,Bullish,14.68,1.26,4.94,4.05,81.93
FNF,2026-07-15,Bullish,51.23,5.5,1.78,1.31,74.02
DAR,2026-07-13,Bullish,61.36,6.29,2.64,1.79,67.85
FNF,2026-07-15,Bullish,51.24,5.52,1.78,1.31,74.02
WH,2026-07-13,Bearish,76.87,-5.74,1.5,1.0,66.65
ADC,2026-07-06,Bullish,75.775,0.29,1.22,1.57,128.57
VNT,2026-08-03,Bullish,33.79,9.51,1.38,1.08,78.43
MUR,2026-07-29,Bullish,37.54,2.7,1.49,1.36,90.74
TKO,2026-07-10,Bearish,184.34,-6.58,1.8,1.59,88.55
SFM,2026-08-04,Bullish,87.04,7.57,2.23,2.0,89.55
GTLS,2026-06-22,Bullish,209.89999,1.19,1.26,0.93,73.79
UGI,2026-07-14,Bullish,35.58,0.95,1.49,1.0,67.38
KD,2026-07-30,Bullish,12.91,4.31,3.96,4.43,111.74
FLO,2026-07-27,Bearish,7.38,-9.11,5.43,4.47,82.31
POR,2026-08-05,Bearish,49.53,-3.09,1.01,0.01,1.37
GT,2026-07-14,Bullish,7.055,8.31,11.87,5.73,48.28
WEN,2026-06-30,Bullish,7.805,7.49,29.48,30.06,101.95
LEG,2026-07-31,Bearish,10.405,-3.04,2.11,1.62,76.86
SBRA,2026-07-20,Bullish,21.045,7.09,3.37,2.85,84.71
LITE,2026-07-06,Bearish,830.68,-1.75,5.67,3.81,67.11
HGV,2026-08-03,Bearish,47.63,-3.55,1.14,1.91,167.45
Bullish_Tickers,,,,"GDDY,GGG,ELS,REXR,OVV,TTC,NLY,BJ,WTRG,BRBR,EHC,OHI,KBR,NOV,MAT,FNF,DAR,FNF,ADC,VNT,MUR,SFM,GTLS,UGI,KD,GT,WEN,SBRA",,,
Bearish_Tickers,,,,"SMCI,DECK,VST,DKS,TPX,COHR,MKSI,WH,TKO,FLO,POR,LEG,LITE,HGV",,,
Delta_Bullish,,,,"BRBR,KD",,,
Delta_Bearish,,,,"SMCI,FLO,POR",,,
