Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
VST,2026-06-24,Bullish,155.73,0.1,4.42,3.72,84.25
WPC,2026-07-06,Bearish,71.24,-2.28,1.8,1.64,91.33
BURL,2026-06-03,Bullish,316.12,0.63,1.1,1.06,96.01
ELS,2026-07-01,Bullish,65.38,3.1,1.59,1.31,82.38
GLPI,2026-06-18,Bearish,44.07,-5.96,2.31,3.79,164.09
FND,2026-06-26,Bullish,56.58,8.14,2.75,3.99,144.99
WMS,2026-06-29,Bullish,149.070007,4.39,1.14,0.85,74.82
TOL,2026-06-15,Bullish,151.64,8.21,1.17,1.15,98.11
OVV,2026-06-18,Bearish,54.97,-2.54,3.05,7.14,234.1
TTC,2026-06-26,Bullish,94.63,2.48,1.22,1.18,96.39
NLY,2026-06-26,Bullish,22.69,2.77,9.07,12.86,141.78
TXRH,2026-06-18,Bullish,185.915,8.93,1.14,1.8,157.29
CCK,2026-06-25,Bullish,110.85,9.97,1.22,0.93,75.91
TPX,2026-06-30,Bullish,74.82,1.17,3.05,1.81,59.42
WTRG,2026-07-08,Bullish,39.07,2.58,2.18,0.0,0.07
GPK,2026-07-08,Bearish,10.01,-5.36,5.32,0.04,0.8
EHC,2026-07-08,Bullish,109.47,5.75,1.15,0.01,0.76
OHI,2026-06-29,Bullish,49.535,7.0,2.66,1.8,67.61
ORI,2026-07-01,Bullish,41.615,5.12,1.72,4.16,242.3
FLR,2026-06-08,Bullish,48.515,2.06,2.91,2.31,79.16
STAG,2026-06-24,Bullish,38.84,1.94,1.37,1.86,136.11
NOV,2026-06-24,Bearish,18.465,-7.2,4.58,6.37,138.93
OGE,2026-06-15,Bullish,48.75,2.81,1.34,0.7,51.89
MTDR,2026-06-01,Bearish,52.4,-8.2,1.72,1.34,77.64
ADC,2026-07-06,Bullish,78.07,3.33,1.22,1.57,128.57
ESNT,2026-06-29,Bullish,64.17,6.64,1.11,1.05,94.37
PR,2026-06-15,Bearish,19.205,-2.92,9.18,16.65,181.34
SON,2026-06-25,Bullish,55.215,9.15,1.36,1.25,92.01
CPRI,2026-07-01,Bearish,18.805,-2.38,2.91,2.62,90.04
FLS,2026-07-01,Bearish,70.235,-6.95,2.01,1.81,90.04
MTG,2026-06-29,Bullish,28.01,5.86,1.97,1.79,90.99
GTLS,2026-06-22,Bullish,209.08,0.8,1.26,0.93,73.79
KBH,2026-06-24,Bullish,56.73,7.78,1.51,4.57,303.62
BYD,2026-06-05,Bullish,88.05,5.0,1.03,1.19,115.37
RYN,2026-06-23,Bullish,21.62,3.2,2.7,2.83,104.54
SLM,2026-06-22,Bullish,24.295,8.83,2.66,2.07,77.86
HOMB,2026-06-12,Bullish,28.41,5.17,1.47,1.3,88.73
TEX,2026-06-11,Bullish,65.42,7.46,1.11,1.22,109.87
AM,2026-06-23,Bullish,22.63,4.91,2.38,2.16,90.73
MDU,2026-06-09,Bearish,20.78,-3.52,1.92,1.58,82.48
