Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2026-05-29,Bullish,109.11,4.72,2.4,2.85,118.89
OC,2026-05-26,Bullish,128.14,8.98,1.25,0.82,65.54
BURL,2026-06-03,Bullish,336.95001,7.26,1.1,1.06,96.01
GLPI,2026-06-18,Bearish,44.59,-4.85,2.31,3.79,164.09
USFD,2026-06-16,Bullish,91.91,5.13,2.82,2.01,71.52
OVV,2026-06-18,Bearish,52.41,-7.08,3.05,7.14,234.1
RGEN,2026-06-11,Bullish,132.020004,8.0,1.18,0.65,54.8
NLY,2026-05-15,Bearish,22.21,-0.47,5.37,6.48,120.65
TXRH,2026-06-18,Bullish,177.75,4.15,1.14,1.8,157.29
CHDN,2026-05-11,Bearish,88.27,-4.74,1.17,1.13,97.14
SF,2026-05-11,Bearish,73.54,-4.76,1.42,2.62,184.7
BWXT,2026-05-19,Bearish,205.39999,-2.55,1.06,1.07,100.92
GPK,2026-06-15,Bullish,10.71,1.42,6.92,6.71,96.97
OHI,2026-06-05,Bearish,44.53,-3.88,2.35,3.64,155.06
NYT,2026-05-15,Bearish,73.059998,-7.14,2.1,1.86,88.19
STAG,2026-06-01,Bearish,37.8,-0.86,1.2,1.18,98.03
EQH,2026-06-09,Bullish,45.29,9.5,4.58,3.09,67.33
FNF,2026-05-12,Bearish,46.82,-6.41,1.82,2.65,145.5
HRB,2026-05-13,Bullish,34.38,4.1,2.82,2.41,85.34
DAR,2026-06-17,Bearish,53.68,-8.14,1.98,2.59,130.55
FNF,2026-05-12,Bearish,46.82,-6.41,1.82,2.65,145.5
WH,2026-06-18,Bullish,84.2,3.59,1.43,1.58,110.7
PBF,2026-06-16,Bearish,37.29,-9.57,2.42,2.23,91.93
STWD,2026-05-13,Bearish,16.7,-6.48,2.78,3.66,131.71
PR,2026-06-15,Bearish,18.43,-6.84,9.18,16.65,181.34
MUR,2026-06-17,Bearish,34.29,-9.65,1.75,2.02,115.88
CPRI,2026-06-15,Bullish,20.32,5.18,3.99,2.72,68.11
FLS,2026-06-16,Bullish,81.7,8.39,2.03,2.31,113.58
MTG,2026-05-12,Bearish,26.059999,-3.51,2.32,1.99,85.8
TKO,2026-06-02,Bullish,198.78,2.32,1.5,1.14,76.05
HALO,2026-05-20,Bullish,68.55,2.15,1.81,1.43,78.78
BYD,2026-06-05,Bullish,84.68,0.98,1.03,1.19,115.37
