Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
ELS,2025-11-10,Bullish,61.67,0.5,2.33,1.37,58.67
OVV,2025-10-10,Bearish,39.080002,-3.42,2.99,3.49,116.5
ALLY,2025-11-06,Bearish,37.65,-5.66,3.71,4.45,119.92
CLF,2025-11-12,Bearish,11.19,-5.41,32.11,34.95,108.85
LSCC,2025-11-17,Bearish,64.7,-3.43,2.14,1.74,81.66
UNM,2025-11-04,Bullish,76.72,1.59,1.36,3.88,286.08
DBX,2025-11-07,Bullish,29.47,0.58,3.32,9.07,273.15
WBS,2025-10-16,Bearish,55.34,-6.07,1.47,4.15,283.0
FHN,2025-10-17,Bearish,20.76,-6.21,16.77,25.19,150.18
ARMK,2025-10-29,Bearish,36.68,-6.59,2.24,2.28,101.8
NNN,2025-10-24,Bearish,41.16,-2.78,1.0,1.38,137.88
BRX,2025-11-03,Bearish,26.13,-3.48,2.48,2.38,95.94
FLR,2025-11-18,Bearish,41.13,-8.89,3.68,2.47,67.13
GXO,2025-11-17,Bearish,47.91,-8.22,1.15,1.41,123.1
MAT,2025-10-23,Bullish,18.72,3.96,4.49,6.5,144.62
FNF,2025-10-10,Bearish,57.77,-1.19,1.17,0.94,80.37
DAR,2025-10-29,Bullish,35.049999,8.23,2.51,1.73,68.97
FNF,2025-10-10,Bearish,57.77,-1.19,1.17,0.94,80.37
OGE,2025-11-06,Bearish,44.14,-2.27,1.08,0.93,85.85
EXEL,2025-11-10,Bullish,42.65,8.48,3.25,2.63,80.9
AR,2025-11-13,Bullish,34.76,5.16,4.85,4.28,88.41
PLNT,2025-11-17,Bullish,103.41,3.42,1.75,1.98,113.6
G,2025-11-14,Bullish,43.8,5.05,2.3,1.44,62.66
ADC,2025-10-20,Bullish,73.91,1.9,1.02,1.13,111.05
H,2025-11-07,Bullish,149.32001,3.73,1.13,1.77,157.02
PR,2025-11-18,Bullish,13.83,5.86,11.58,11.13,96.15
MTG,2025-11-05,Bullish,27.82,1.44,1.84,1.94,105.1
TKO,2025-11-06,Bearish,186.56,-0.92,1.21,3.36,277.69
ST,2025-11-17,Bearish,28.84,-7.21,1.4,1.26,90.25
UGI,2025-11-13,Bullish,34.92,3.51,1.6,2.77,172.96
HALO,2025-11-13,Bullish,70.099998,2.86,2.33,3.51,150.42
FNB,2025-11-18,Bearish,15.42,-2.24,7.82,5.42,69.36
ONB,2025-10-10,Bearish,19.96,-9.12,5.21,6.49,124.53
GPS,2025-10-27,Bullish,23.85,8.73,8.02,7.02,87.51
AM,2025-10-27,Bearish,17.86,-2.67,1.87,2.45,130.92
JHG,2025-11-18,Bearish,42.33,-2.42,1.73,0.99,57.49
YETI,2025-11-07,Bullish,36.3,5.38,1.83,4.05,221.1
COLB,2025-10-28,Bullish,25.8,0.6,5.6,9.0,160.93
NVST,2025-10-13,Bearish,19.13,-6.04,2.11,1.72,81.62
WU,2025-10-28,Bullish,8.73,4.16,13.46,27.85,206.85
PK,2025-10-09,Bearish,10.19,-9.6,3.3,3.02,91.32
LEG,2025-11-04,Bearish,8.76,-4.95,1.67,1.7,101.67
SBRA,2025-11-12,Bullish,18.81,2.43,3.01,3.98,132.19
NYCB,2025-10-10,Bearish,10.83,-9.36,5.25,5.07,96.61
ASB,2025-10-21,Bearish,24.54,-3.99,1.61,1.48,92.03
NSA,2025-10-29,Bearish,29.059999,-7.02,1.2,2.0,167.29
DOC,2025-11-04,Bearish,17.69,-2.99,10.96,7.38,67.38
WU,2025-10-28,Bullish,8.73,4.16,13.46,27.85,206.85
MSFT,2025-11-18,Bearish,493.79001,-3.37,25.17,33.78,134.22
DLR,2025-11-06,Bearish,159.62,-6.94,1.65,1.47,89.48
