Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
RPM,2026-09-02,Bearish,102.93,-4.66,1.48,0.02,1.3
WPC,2026-08-10,Bearish,70.38,-3.86,1.35,1.28,94.42
NBIX,2026-08-18,Bearish,155.39,-4.8,1.47,1.04,70.63
ELS,2026-09-02,Bearish,63.21,-1.99,1.16,0.01,0.44
PFGC,2026-08-28,Bearish,100.045,-6.09,1.74,1.11,63.53
NVT,2026-08-28,Bearish,146.86,-6.97,1.91,1.86,97.29
FBIN,2026-08-31,Bearish,43.03,-8.31,2.59,1.68,64.93
CUBE,2026-09-01,Bearish,39.44,-3.26,1.85,2.31,124.6
CG,2026-08-04,Bullish,46.815,2.17,3.04,6.1,200.62
ALLY,2026-08-19,Bearish,42.975,-2.62,2.85,2.73,95.85
KNX,2026-08-07,Bearish,67.32,-6.69,4.31,3.26,75.68
BJ,2026-07-27,Bullish,92.08,1.44,1.74,1.33,76.24
CELH,2026-08-25,Bullish,31.23,2.18,13.32,8.18,61.4
CHDN,2026-08-18,Bullish,87.43,0.04,1.13,1.18,104.29
GNTX,2026-07-27,Bearish,22.615,-6.03,2.78,4.02,144.88
FHN,2026-08-27,Bearish,24.535,-2.53,4.76,3.87,81.2
OHI,2026-08-18,Bearish,46.84,-2.3,1.93,1.6,83.23
NNN,2026-08-26,Bearish,45.01,-3.2,1.32,0.9,68.4
BRX,2026-08-11,Bearish,29.43,-5.42,2.28,2.1,91.9
STAG,2026-08-10,Bearish,37.41,-3.49,1.89,1.42,75.47
JEF,2026-08-25,Bearish,52.14,-3.75,1.98,1.54,77.35
MAT,2026-08-03,Bullish,14.615,0.81,4.94,4.05,81.93
FNF,2026-08-20,Bearish,46.68,-5.65,1.55,1.28,82.13
FNF,2026-08-20,Bearish,46.665,-5.68,1.55,1.28,82.13
OGE,2026-08-06,Bearish,46.38,-3.59,1.41,1.14,80.85
CMC,2026-08-24,Bearish,68.45,-1.43,1.15,1.49,130.14
CGNX,2026-08-24,Bearish,60.12,-4.79,2.47,1.72,69.49
GMED,2026-08-12,Bullish,82.16,1.29,1.59,1.09,68.16
HR,2026-08-14,Bearish,19.32,-4.53,3.85,2.69,69.72
ADC,2026-08-12,Bearish,72.78,-5.39,1.29,0.95,73.36
OPCH,2026-08-07,Bullish,24.07,6.4,2.72,3.9,143.57
VNT,2026-08-03,Bullish,32.72,6.04,1.38,1.08,78.43
FLS,2026-08-06,Bullish,77.23,4.47,2.0,1.61,80.23
M,2026-08-31,Bearish,22.46,-3.46,4.91,4.74,96.43
TKR,2026-08-21,Bearish,119.93,-8.73,1.05,0.61,58.39
TKO,2026-08-26,Bearish,186.68,-2.76,1.2,0.74,61.41
UGI,2026-08-18,Bullish,38.17,6.88,2.07,13.24,640.31
KD,2026-07-30,Bullish,13.035,5.31,3.96,4.43,111.74
KRG,2026-08-11,Bearish,26.275,-5.93,3.05,1.82,59.67
FNB,2026-09-02,Bearish,18.295,-1.77,3.0,0.1,3.28
RYN,2026-08-26,Bearish,20.57,-3.78,3.03,1.93,63.63
LPX,2026-08-12,Bearish,69.24,-7.5,1.2,0.82,68.09
GPS,2026-09-01,Bullish,22.0,5.39,8.2,7.17,87.35
GBCI,2026-08-19,Bearish,46.635,-6.04,1.1,0.94,85.46
VAL,2026-08-20,Bullish,90.935,9.8,1.19,1.39,117.47
AM,2026-08-14,Bullish,22.45,1.86,2.27,1.33,58.8
COLB,2026-08-31,Bearish,30.07,-3.28,2.67,2.37,88.91
GT,2026-08-13,Bearish,6.13,-8.11,9.13,14.78,161.83
KRC,2026-08-28,Bearish,36.36,-2.15,1.03,0.72,70.66
SLGN,2026-08-17,Bearish,42.165,-1.13,1.6,0.77,48.15
VLY,2026-09-01,Bearish,13.835,-2.89,5.87,6.66,113.45
PGNY,2026-08-24,Bearish,26.265,-4.77,1.18,0.82,69.16
IRT,2026-08-31,Bearish,16.415,-1.23,2.69,2.88,107.34
CNX,2026-08-11,Bullish,37.82,8.99,1.68,1.35,80.56
LITE,2026-08-13,Bullish,858.68,5.98,5.21,4.65,89.16
NYCB,2026-08-07,Bearish,13.06,-9.15,4.55,3.19,70.13
WERN,2026-08-06,Bearish,38.085,-5.85,1.44,0.68,47.6
SMG,2026-08-14,Bearish,60.03,-7.55,1.01,0.48,47.62
MP,2026-08-24,Bullish,54.35,1.88,7.53,7.1,94.24
PPC,2026-08-25,Bullish,31.75,8.2,1.76,1.72,97.42
AMZN,2026-08-03,Bullish,254.5,3.41,48.09,90.83,188.87
NVDA,2026-08-05,Bullish,224.86,9.92,130.27,158.19,121.43
META,2026-07-30,Bearish,592.46,-2.61,18.88,42.27,223.87
UNH,2026-08-27,Bearish,398.74,-0.73,4.11,3.67,89.19
AVGO,2026-08-21,Bearish,368.6,-5.88,19.93,19.04,95.5
HD,2026-09-01,Bearish,319.675,-4.86,3.65,3.29,89.96
CSCO,2026-09-01,Bearish,108.91,-3.57,20.06,13.85,69.07
LIN,2026-07-31,Bearish,488.33,-4.48,2.08,5.22,250.9
NFLX,2026-08-28,Bullish,82.29,5.68,29.11,29.09,99.94
AMD,2026-09-01,Bearish,456.77,-4.69,20.22,16.11,79.68
DIS,2026-08-11,Bullish,108.645,9.01,11.87,6.78,57.11
INTU,2026-08-13,Bullish,343.43,8.12,3.68,4.61,125.33
BA,2026-08-25,Bearish,208.945,-5.75,5.79,4.85,83.79
UPS,2026-08-11,Bearish,103.48,-4.1,5.79,4.37,75.48
PLD,2026-08-11,Bearish,136.88,-4.05,5.74,3.36,58.52
AXP,2026-09-01,Bearish,329.0,-2.2,2.29,2.51,109.78
CVS,2026-08-19,Bearish,97.97,-0.82,8.11,6.35,78.3
CI,2026-08-06,Bearish,282.08,-0.95,1.97,2.98,151.46
MO,2026-08-06,Bearish,69.9,-1.3,8.76,10.53,120.16
SO,2026-08-07,Bearish,88.44,-6.5,5.26,7.71,146.42
CME,2026-08-14,Bullish,276.76,6.52,2.24,1.72,76.5
DUK,2026-08-07,Bearish,120.885,-4.04,4.05,4.31,106.35
WM,2026-08-20,Bearish,220.06,-3.2,2.01,1.72,85.41
EMR,2026-07-24,Bullish,148.86,5.87,2.59,3.74,144.74
FIS,2026-08-18,Bearish,41.88,-1.69,6.56,4.96,75.53
FDX,2026-08-10,Bullish,321.895,2.34,1.49,1.67,112.39
MAR,2026-08-04,Bearish,335.24,-9.38,1.61,3.38,209.25
AEP,2026-08-03,Bearish,123.505,-6.37,3.95,4.88,123.6
ORLY,2026-09-01,Bearish,86.725,-3.29,4.55,4.95,108.74
AFL,2026-08-26,Bearish,117.295,-2.55,2.01,1.68,83.97
D,2026-08-26,Bearish,66.1,-2.89,3.46,2.77,79.97
AIG,2026-08-20,Bearish,76.285,-1.5,2.96,2.69,90.85
KMI,2026-07-30,Bearish,31.89,-0.89,9.5,12.7,133.67
JCI,2026-09-02,Bearish,138.99,-3.51,2.74,0.06,2.16
SRE,2026-07-28,Bearish,84.185,-8.94,2.89,2.22,76.81
SPG,2026-09-02,Bearish,210.24,-3.75,1.16,0.02,1.62
HLT,2026-07-24,Bearish,315.04,-4.24,2.51,1.47,58.6
WMB,2026-09-01,Bullish,74.54,1.86,6.69,7.23,108.04
WEC,2026-07-29,Bearish,106.28,-6.87,1.87,3.1,165.89
TT,2026-08-21,Bearish,440.84,-6.03,1.16,0.83,70.91
EXC,2026-08-05,Bearish,43.95,-5.23,8.98,7.05,78.5
PPG,2026-08-20,Bearish,112.32,-2.4,1.86,1.57,84.66
RCL,2026-08-31,Bearish,266.925,-9.74,1.52,2.76,181.32
KEYS,2026-08-25,Bearish,319.13,-3.24,1.4,1.61,114.83
F,2026-09-01,Bearish,14.06,0.02,40.22,48.26,119.98
WBD,2026-08-14,Bullish,28.335,6.19,23.93,12.5,52.22
ED,2026-08-11,Bearish,107.95,-1.43,2.3,1.86,81.13
BKR,2026-08-10,Bullish,64.25,7.34,9.05,5.27,58.28
CHTR,2026-08-21,Bullish,157.155,6.64,2.93,2.03,69.15
EFX,2026-07-27,Bullish,186.47,9.54,1.86,2.0,107.85
HBAN,2026-08-28,Bearish,16.865,-2.48,21.84,21.52,98.54
IR,2026-09-01,Bearish,75.39,-6.65,3.54,3.06,86.54
CPRT,2026-08-20,Bullish,32.42,6.57,12.24,10.8,88.22
EBAY,2026-08-14,Bearish,106.49,-2.51,4.32,2.76,63.85
TTWO,2026-09-01,Bearish,215.69,-8.42,2.76,2.76,99.97
DTE,2026-07-31,Bearish,136.21,-7.31,1.27,1.6,125.23
ETR,2026-08-03,Bearish,107.52,-4.01,2.8,3.02,107.67
MAA,2026-08-17,Bearish,128.78,-3.63,1.05,0.78,74.66
XYL,2026-08-24,Bearish,107.22,-9.01,1.77,1.6,90.46
LYB,2026-08-19,Bullish,67.08,8.02,4.65,3.89,83.63
TER,2026-09-01,Bearish,342.76,-7.86,2.52,2.57,101.87
CEG,2026-08-14,Bullish,287.085,6.75,2.8,2.02,72.28
WRB,2026-08-26,Bearish,68.23,-2.96,1.61,1.26,78.53
FE,2026-08-14,Bearish,46.25,-3.3,4.57,2.59,56.68
DRI,2026-07-30,Bullish,221.34,9.57,1.44,1.64,113.89
TTWO,2026-09-01,Bearish,215.65,-8.44,2.76,2.76,99.97
HAS,2026-07-30,Bullish,92.67,6.83,2.54,1.26,49.75
AEE,2026-08-06,Bearish,106.32,-4.03,1.54,1.91,124.09
AOS,2026-09-02,Bearish,59.57,-2.78,1.2,0.03,2.9
HRL,2026-08-27,Bearish,22.3,-7.78,4.57,18.59,406.54
HWM,2026-09-01,Bearish,252.13,-7.24,2.65,5.2,196.1
MAS,2026-08-27,Bearish,71.41,-4.21,2.06,1.75,84.69
HSY,2026-09-01,Bearish,178.815,-1.7,1.14,1.55,135.6
EMN,2026-08-10,Bullish,72.37,2.24,1.28,0.92,71.86
PNW,2026-08-06,Bearish,97.77,-5.85,1.28,1.3,101.64
KIM,2026-08-18,Bearish,24.14,-2.71,4.54,2.7,59.45
REG,2026-08-11,Bearish,75.96,-4.2,1.49,1.1,73.73
UDR,2026-08-13,Bearish,36.67,-4.87,3.44,2.83,82.26
LNT,2026-08-03,Bearish,67.98,-7.71,2.46,3.3,134.05
MGM,2026-08-20,Bearish,42.12,-5.3,2.45,1.45,59.03
WY,2026-08-31,Bearish,23.27,-4.17,4.98,6.83,137.19
HST,2026-08-24,Bearish,22.14,-5.61,10.34,7.73,74.78
Bullish_Tickers,,,,"CG,BJ,CELH,CHDN,MAT,GMED,OPCH,VNT,FLS,UGI,KD,GPS,VAL,AM,CNX,LITE,MP,PPC,AMZN,NVDA,NFLX,DIS,INTU,CME,EMR,FDX,WMB,WBD,BKR,CHTR,EFX,CPRT,LYB,CEG,DRI,HAS,EMN",,,
Bearish_Tickers,,,,"RPM,WPC,NBIX,ELS,PFGC,NVT,FBIN,CUBE,ALLY,KNX,GNTX,FHN,OHI,NNN,BRX,STAG,JEF,FNF,FNF,OGE,CMC,CGNX,HR,ADC,M,TKR,TKO,KRG,FNB,RYN,LPX,GBCI,COLB,GT,KRC,SLGN,VLY,PGNY,IRT,NYCB,WERN,SMG,META,UNH,AVGO,HD,CSCO,LIN,AMD,BA,UPS,PLD,AXP,CVS,CI,MO,SO,DUK,WM,FIS,MAR,AEP,ORLY,AFL,D,AIG,KMI,JCI,SRE,SPG,HLT,WEC,TT,EXC,PPG,RCL,KEYS,F,ED,HBAN,IR,EBAY,TTWO,DTE,ETR,MAA,XYL,TER,WRB,FE,TTWO,AEE,AOS,HRL,HWM,MAS,HSY,PNW,KIM,REG,UDR,LNT,MGM,WY,HST",,,
Delta_Bullish,,,,"CHDN,GMED,GPS,AMZN,NVDA,NFLX,DIS,INTU,CME,CHTR,EMN",,,
Delta_Bearish,,,,"RPM,ELS,FNB,META,UNH,AVGO,HD,CSCO,LIN,AMD,BA,UPS,PLD,AEP,JCI,SPG,RCL,TER,AOS",,,
